log,target,metric,measure,component,order,share,scale
BPIC14,duration,nagelkerke,equal-level,learner+split,2,0.007274657130167698,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,learner+quality_level,2,0.02741169307376027,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,learner+rung,2,0.11729863732078896,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,split+quality_level,2,0.009706899043836257,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,split+rung,2,0.002620822760480675,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,quality_level+rung,2,0.03742556257732868,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,learner+split+quality_level,3,0.01925202343423387,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,learner+split+rung,3,0.0010270856981119687,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,learner+quality_level+rung,3,0.01141941241846131,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,split+quality_level+rung,3,0.0014372524863782556,raw-within-metric
BPIC14,duration,nagelkerke,equal-level,learner+split+quality_level+rung,4,0.0011079876968934398,raw-within-metric
BPIC14,handover,ap,equal-level,learner,1,0.4620478788861641,raw-within-metric
BPIC14,handover,ap,equal-level,split,1,0.009624347552478268,raw-within-metric
BPIC14,handover,ap,equal-level,quality_level,1,0.03478932667921392,raw-within-metric
BPIC14,handover,ap,equal-level,rung,1,0.2609171603152293,raw-within-metric
BPIC14,handover,ap,equal-level,learner+split,2,0.010337361112179644,raw-within-metric
BPIC14,handover,ap,equal-level,learner+quality_level,2,0.027268688255862525,raw-within-metric
BPIC14,handover,ap,equal-level,learner+rung,2,0.13947354551792177,raw-within-metric
BPIC14,handover,ap,equal-level,split+quality_level,2,0.0031869449512042926,raw-within-metric
BPIC14,handover,ap,equal-level,split+rung,2,0.014119150746963832,raw-within-metric
BPIC14,handover,ap,equal-level,quality_level+rung,2,0.015475944878940563,raw-within-metric
BPIC14,handover,ap,equal-level,learner+split+quality_level,3,0.0051318350180370965,raw-within-metric
BPIC14,handover,ap,equal-level,learner+split+rung,3,0.004170667270887643,raw-within-metric
BPIC14,handover,ap,equal-level,learner+quality_level+rung,3,0.010062183355475825,raw-within-metric
BPIC14,handover,ap,equal-level,split+quality_level+rung,3,0.001430445882983035,raw-within-metric
BPIC14,handover,ap,equal-level,learner+split+quality_level+rung,4,0.001964519576458197,raw-within-metric
BPIC14,handover,auc,equal-level,learner,1,0.36962206088543903,raw-within-metric
BPIC14,handover,auc,equal-level,split,1,0.013493989428908358,raw-within-metric
BPIC14,handover,auc,equal-level,quality_level,1,0.07210526866853809,raw-within-metric
BPIC14,handover,auc,equal-level,rung,1,0.3189934647313641,raw-within-metric
BPIC14,handover,auc,equal-level,learner+split,2,0.005756362994522776,raw-within-metric
BPIC14,handover,auc,equal-level,learner+quality_level,2,0.03213782251739638,raw-within-metric
BPIC14,handover,auc,equal-level,learner+rung,2,0.13146071059452683,raw-within-metric
BPIC14,handover,auc,equal-level,split+quality_level,2,0.0035477061684287274,raw-within-metric
BPIC14,handover,auc,equal-level,split+rung,2,0.00354410900450808,raw-within-metric
BPIC14,handover,auc,equal-level,quality_level+rung,2,0.02783852460740696,raw-within-metric
BPIC14,handover,auc,equal-level,learner+split+quality_level,3,0.0014372453007172068,raw-within-metric
BPIC14,handover,auc,equal-level,learner+split+rung,3,0.0057180729497821195,raw-within-metric
BPIC14,handover,auc,equal-level,learner+quality_level+rung,3,0.011796864939624977,raw-within-metric
BPIC14,handover,auc,equal-level,split+quality_level+rung,3,0.0015026772133750442,raw-within-metric
BPIC14,handover,auc,equal-level,learner+split+quality_level+rung,4,0.0010451199954613054,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner,1,0.2964414270272426,raw-within-metric
BPIC14,handover,brier_skill,equal-level,split,1,0.008287535328960663,raw-within-metric
BPIC14,handover,brier_skill,equal-level,quality_level,1,0.15706798922257864,raw-within-metric
BPIC14,handover,brier_skill,equal-level,rung,1,0.2955467498804086,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+split,2,0.003258902039439764,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+quality_level,2,0.05441560958540752,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+rung,2,0.09981793245683786,raw-within-metric
BPIC14,handover,brier_skill,equal-level,split+quality_level,2,0.005332877698499224,raw-within-metric
BPIC14,handover,brier_skill,equal-level,split+rung,2,0.003459786106856048,raw-within-metric
BPIC14,handover,brier_skill,equal-level,quality_level+rung,2,0.048161758985129845,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+split+quality_level,3,0.002803901358174302,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+split+rung,3,0.0027248661234707794,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+quality_level+rung,3,0.017760956283519678,raw-within-metric
BPIC14,handover,brier_skill,equal-level,split+quality_level+rung,3,0.0029854533546090777,raw-within-metric
BPIC14,handover,brier_skill,equal-level,learner+split+quality_level+rung,4,0.0019342545488654122,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner,1,0.31152902341006744,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,split,1,0.013716890030023549,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,quality_level,1,0.13321587724209322,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,rung,1,0.3066793186266988,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+split,2,0.004703322108519277,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+quality_level,2,0.04825800745952856,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+rung,2,0.10474770602693889,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,split+quality_level,2,0.004014492138094057,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,split+rung,2,0.004112018782913262,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,quality_level+rung,2,0.042191616226241825,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+split+quality_level,3,0.002782795164539938,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+split+rung,3,0.0028654037003940924,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+quality_level+rung,3,0.015595948556224771,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,split+quality_level+rung,3,0.0026004243476423425,raw-within-metric
BPIC14,handover,logloss_skill,equal-level,learner+split+quality_level+rung,4,0.0029871561800800333,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner,1,0.3143586907156012,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,split,1,0.01035234708063986,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,quality_level,1,0.12654930660319275,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,rung,1,0.31681813425949906,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+split,2,0.003613907946931412,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+quality_level,2,0.04619390176080041,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+rung,2,0.10824076866034721,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,split+quality_level,2,0.003504329777259217,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,split+rung,2,0.0034983898890705457,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,quality_level+rung,2,0.04122888720369513,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+split+quality_level,3,0.0026048377723367775,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+split+rung,3,0.002596617978237203,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+quality_level+rung,3,0.015356997958385018,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,split+quality_level+rung,3,0.00235510404665171,raw-within-metric
BPIC14,handover,nagelkerke,equal-level,learner+split+quality_level+rung,4,0.00272777834735256,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner,1,0.011777382602503033,raw-within-metric
BPIC15_1,duration,ap,equal-level,split,1,0.11107080463872882,raw-within-metric
BPIC15_1,duration,ap,equal-level,quality_level,1,0.09117809979444773,raw-within-metric
BPIC15_1,duration,ap,equal-level,rung,1,0.059178606599345394,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+split,2,0.029559128573678633,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+quality_level,2,0.0023747168921438265,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+rung,2,0.07010766740161856,raw-within-metric
BPIC15_1,duration,ap,equal-level,split+quality_level,2,0.05863441097806743,raw-within-metric
BPIC15_1,duration,ap,equal-level,split+rung,2,0.20490276523693418,raw-within-metric
BPIC15_1,duration,ap,equal-level,quality_level+rung,2,0.005768725855205665,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+split+quality_level,3,0.08457455402560005,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+split+rung,3,0.08717876566941962,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+quality_level+rung,3,0.02316127467254678,raw-within-metric
BPIC15_1,duration,ap,equal-level,split+quality_level+rung,3,0.11475457015623368,raw-within-metric
BPIC15_1,duration,ap,equal-level,learner+split+quality_level+rung,4,0.0457785269035267,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner,1,0.041115767013109164,raw-within-metric
BPIC15_1,duration,auc,equal-level,split,1,0.10990961421596908,raw-within-metric
BPIC15_1,duration,auc,equal-level,quality_level,1,0.005643952263835305,raw-within-metric
BPIC15_1,duration,auc,equal-level,rung,1,0.08921452607448495,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+split,2,0.09203088095889296,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+quality_level,2,0.004432236875068113,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+rung,2,0.18728385714025866,raw-within-metric
BPIC15_1,duration,auc,equal-level,split+quality_level,2,0.04358807904120675,raw-within-metric
BPIC15_1,duration,auc,equal-level,split+rung,2,0.10028234395026042,raw-within-metric
BPIC15_1,duration,auc,equal-level,quality_level+rung,2,0.0035178906961150034,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+split+quality_level,3,0.07244573710684693,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+split+rung,3,0.12148087848892543,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+quality_level+rung,3,0.025379632809283233,raw-within-metric
BPIC15_1,duration,auc,equal-level,split+quality_level+rung,3,0.0785388870008598,raw-within-metric
BPIC15_1,duration,auc,equal-level,learner+split+quality_level+rung,4,0.025135716364884216,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner,1,2.6762584228090414e-05,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,split,1,0.3061565243004423,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,quality_level,1,0.024747225181777906,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,rung,1,0.05535401429154298,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+split,2,0.15387778965497848,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+quality_level,2,0.013429727616132564,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+rung,2,0.018576299855898374,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,split+quality_level,2,0.0522438632353316,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,split+rung,2,0.13461367403774416,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,quality_level+rung,2,0.005668811793468366,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+split+quality_level,3,0.06818404193582739,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+split+rung,3,0.0729523560089408,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+quality_level+rung,3,0.028310756263974637,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,split+quality_level+rung,3,0.04249478292897173,raw-within-metric
BPIC15_1,duration,brier_skill,equal-level,learner+split+quality_level+rung,4,0.023363370310740546,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner,1,0.05688103866419466,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,split,1,0.26474478236489163,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,quality_level,1,0.03877376401620519,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,rung,1,0.02759290792090747,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+split,2,0.1487651964453669,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+quality_level,2,0.033468609541317265,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+rung,2,0.009809372674801062,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,split+quality_level,2,0.08394975610941514,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,split+rung,2,0.11008126922307429,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,quality_level+rung,2,0.005979577628167866,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+split+quality_level,3,0.0862536547261203,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+split+rung,3,0.0404660685497605,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+quality_level+rung,3,0.022501320269392618,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,split+quality_level+rung,3,0.04280801325803728,raw-within-metric
BPIC15_1,duration,logloss_skill,equal-level,learner+split+quality_level+rung,4,0.027924668608347858,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner,1,0.06182097228498795,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,split,1,0.2634316490841704,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,quality_level,1,0.0413941435528471,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,rung,1,0.02384167845371869,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+split,2,0.1811361461375163,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+quality_level,2,0.03810399140351501,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+rung,2,0.0038764507496188965,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,split+quality_level,2,0.09507299117223393,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,split+rung,2,0.07889411294689873,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,quality_level+rung,2,0.004566832561155636,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+split+quality_level,3,0.09564103055963954,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+split+rung,3,0.030665466676576582,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+quality_level+rung,3,0.013702619199951074,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,split+quality_level+rung,3,0.038304986135312705,raw-within-metric
BPIC15_1,duration,nagelkerke,equal-level,learner+split+quality_level+rung,4,0.029546929081857524,raw-within-metric
BPIC15_1,handover,ap,equal-level,learner,1,0.017950129787987427,raw-within-metric
BPIC15_1,handover,ap,equal-level,split,1,0.019563057894479232,raw-within-metric
