log,target,metric,unit,measure,rule,n_cells,adopts,loss,excess,rel_excess,L_adopt,L_decline,best,mean,share_positive
UCI498,duration,ap,average precision,concentrated,one-number,216,False,0.006392689786362039,0.0013451863570476908,0.2665052883838101,0.005047503429314348,0.006392689786362039,0.005047503429314348,0.0013451863570476926,0.2396799999999999
UCI498,duration,ap,average precision,concentrated,uniform-beneficial,216,False,0.006392689786362039,0.0013451863570476908,0.2665052883838101,0.005047503429314348,0.006392689786362039,0.005047503429314348,0.0013451863570476926,0.2396799999999999
UCI498,duration,ap,average precision,concentrated,majority,216,False,0.006392689786362039,0.0013451863570476908,0.2665052883838101,0.005047503429314348,0.006392689786362039,0.005047503429314348,0.0013451863570476926,0.2396799999999999
UCI498,duration,ap,average precision,concentrated,weighted-mean,216,True,0.005047503429314348,0.0,0.0,0.005047503429314348,0.006392689786362039,0.005047503429314348,0.0013451863570476926,0.2396799999999999
UCI498,duration,auc,AUC,equal-level,one-number,216,False,0.017475451604405202,0.015283779280048638,6.97356950224559,0.0021916723243565637,0.017475451604405202,0.0021916723243565637,0.015283779280048638,0.611111111111111
UCI498,duration,auc,AUC,equal-level,uniform-beneficial,216,False,0.017475451604405202,0.015283779280048638,6.97356950224559,0.0021916723243565637,0.017475451604405202,0.0021916723243565637,0.015283779280048638,0.611111111111111
UCI498,duration,auc,AUC,equal-level,majority,216,True,0.0021916723243565637,0.0,0.0,0.0021916723243565637,0.017475451604405202,0.0021916723243565637,0.015283779280048638,0.611111111111111
UCI498,duration,auc,AUC,equal-level,weighted-mean,216,True,0.0021916723243565637,0.0,0.0,0.0021916723243565637,0.017475451604405202,0.0021916723243565637,0.015283779280048638,0.611111111111111
UCI498,duration,auc,AUC,reference,one-number,216,False,0.014942003499135303,0.012467924261002348,5.039419946149814,0.002474079238132955,0.014942003499135303,0.002474079238132955,0.01246792426100235,0.5475000000000001
UCI498,duration,auc,AUC,reference,uniform-beneficial,216,False,0.014942003499135303,0.012467924261002348,5.039419946149814,0.002474079238132955,0.014942003499135303,0.002474079238132955,0.01246792426100235,0.5475000000000001
UCI498,duration,auc,AUC,reference,majority,216,True,0.002474079238132955,0.0,0.0,0.002474079238132955,0.014942003499135303,0.002474079238132955,0.01246792426100235,0.5475000000000001
UCI498,duration,auc,AUC,reference,weighted-mean,216,True,0.002474079238132955,0.0,0.0,0.002474079238132955,0.014942003499135303,0.002474079238132955,0.01246792426100235,0.5475000000000001
UCI498,duration,auc,AUC,concentrated,one-number,216,False,0.006243150286790395,0.001473207874179737,0.3088523396603083,0.0047699424126106576,0.006243150286790395,0.0047699424126106576,0.0014732078741797362,0.2407679999999999
UCI498,duration,auc,AUC,concentrated,uniform-beneficial,216,False,0.006243150286790395,0.001473207874179737,0.3088523396603083,0.0047699424126106576,0.006243150286790395,0.0047699424126106576,0.0014732078741797362,0.2407679999999999
UCI498,duration,auc,AUC,concentrated,majority,216,False,0.006243150286790395,0.001473207874179737,0.3088523396603083,0.0047699424126106576,0.006243150286790395,0.0047699424126106576,0.0014732078741797362,0.2407679999999999
UCI498,duration,auc,AUC,concentrated,weighted-mean,216,True,0.0047699424126106576,0.0,0.0,0.0047699424126106576,0.006243150286790395,0.0047699424126106576,0.0014732078741797362,0.2407679999999999
UCI498,duration,brier_skill,Brier skill,equal-level,one-number,216,False,0.003824042043558868,0.0,0.0,0.007463793850661312,0.003824042043558868,0.003824042043558868,-0.003639751807102444,0.375
UCI498,duration,brier_skill,Brier skill,equal-level,uniform-beneficial,216,False,0.003824042043558868,0.0,0.0,0.007463793850661312,0.003824042043558868,0.003824042043558868,-0.003639751807102444,0.375
UCI498,duration,brier_skill,Brier skill,equal-level,majority,216,False,0.003824042043558868,0.0,0.0,0.007463793850661312,0.003824042043558868,0.003824042043558868,-0.003639751807102444,0.375
UCI498,duration,brier_skill,Brier skill,equal-level,weighted-mean,216,False,0.003824042043558868,0.0,0.0,0.007463793850661312,0.003824042043558868,0.003824042043558868,-0.003639751807102444,0.375
UCI498,duration,brier_skill,Brier skill,reference,one-number,216,False,0.0037103503964053403,0.0,0.0,0.005986485395679894,0.0037103503964053403,0.0037103503964053403,-0.0022761349992745537,0.35875
UCI498,duration,brier_skill,Brier skill,reference,uniform-beneficial,216,False,0.0037103503964053403,0.0,0.0,0.005986485395679894,0.0037103503964053403,0.0037103503964053403,-0.0022761349992745537,0.35875
UCI498,duration,brier_skill,Brier skill,reference,majority,216,False,0.0037103503964053403,0.0,0.0,0.005986485395679894,0.0037103503964053403,0.0037103503964053403,-0.0022761349992745537,0.35875
UCI498,duration,brier_skill,Brier skill,reference,weighted-mean,216,False,0.0037103503964053403,0.0,0.0,0.005986485395679894,0.0037103503964053403,0.0037103503964053403,-0.0022761349992745537,0.35875
UCI498,duration,brier_skill,Brier skill,concentrated,one-number,216,False,0.0012945192831227165,0.0,0.0,0.0073182281863509125,0.0012945192831227165,0.0012945192831227165,-0.006023708903228195,0.15222399999999994
UCI498,duration,brier_skill,Brier skill,concentrated,uniform-beneficial,216,False,0.0012945192831227165,0.0,0.0,0.0073182281863509125,0.0012945192831227165,0.0012945192831227165,-0.006023708903228195,0.15222399999999994
UCI498,duration,brier_skill,Brier skill,concentrated,majority,216,False,0.0012945192831227165,0.0,0.0,0.0073182281863509125,0.0012945192831227165,0.0012945192831227165,-0.006023708903228195,0.15222399999999994
UCI498,duration,brier_skill,Brier skill,concentrated,weighted-mean,216,False,0.0012945192831227165,0.0,0.0,0.0073182281863509125,0.0012945192831227165,0.0012945192831227165,-0.006023708903228195,0.15222399999999994
UCI498,duration,logloss_skill,log-loss skill,equal-level,one-number,216,False,0.0037546794255046826,0.0,0.0,0.006771920451325311,0.0037546794255046826,0.0037546794255046826,-0.0030172410258206286,0.39814814814814814
UCI498,duration,logloss_skill,log-loss skill,equal-level,uniform-beneficial,216,False,0.0037546794255046826,0.0,0.0,0.006771920451325311,0.0037546794255046826,0.0037546794255046826,-0.0030172410258206286,0.39814814814814814
UCI498,duration,logloss_skill,log-loss skill,equal-level,majority,216,False,0.0037546794255046826,0.0,0.0,0.006771920451325311,0.0037546794255046826,0.0037546794255046826,-0.0030172410258206286,0.39814814814814814
UCI498,duration,logloss_skill,log-loss skill,equal-level,weighted-mean,216,False,0.0037546794255046826,0.0,0.0,0.006771920451325311,0.0037546794255046826,0.0037546794255046826,-0.0030172410258206286,0.39814814814814814
UCI498,duration,logloss_skill,log-loss skill,reference,one-number,216,False,0.003143011500813279,0.0,0.0,0.00575137868055739,0.003143011500813279,0.003143011500813279,-0.0026083671797441097,0.385
UCI498,duration,logloss_skill,log-loss skill,reference,uniform-beneficial,216,False,0.003143011500813279,0.0,0.0,0.00575137868055739,0.003143011500813279,0.003143011500813279,-0.0026083671797441097,0.385
UCI498,duration,logloss_skill,log-loss skill,reference,majority,216,False,0.003143011500813279,0.0,0.0,0.00575137868055739,0.003143011500813279,0.003143011500813279,-0.0026083671797441097,0.385
UCI498,duration,logloss_skill,log-loss skill,reference,weighted-mean,216,False,0.003143011500813279,0.0,0.0,0.00575137868055739,0.003143011500813279,0.003143011500813279,-0.0026083671797441097,0.385
UCI498,duration,logloss_skill,log-loss skill,concentrated,one-number,216,False,0.0008131261775200395,0.0,0.0,0.008042803680470181,0.0008131261775200395,0.0008131261775200395,-0.00722967750295014,0.15875199999999992
UCI498,duration,logloss_skill,log-loss skill,concentrated,uniform-beneficial,216,False,0.0008131261775200395,0.0,0.0,0.008042803680470181,0.0008131261775200395,0.0008131261775200395,-0.00722967750295014,0.15875199999999992
UCI498,duration,logloss_skill,log-loss skill,concentrated,majority,216,False,0.0008131261775200395,0.0,0.0,0.008042803680470181,0.0008131261775200395,0.0008131261775200395,-0.00722967750295014,0.15875199999999992
UCI498,duration,logloss_skill,log-loss skill,concentrated,weighted-mean,216,False,0.0008131261775200395,0.0,0.0,0.008042803680470181,0.0008131261775200395,0.0008131261775200395,-0.00722967750295014,0.15875199999999992
UCI498,duration,nagelkerke,Nagelkerke R2,equal-level,one-number,216,False,0.005569990701916999,0.0,0.0,0.01033759221566186,0.005569990701916999,0.005569990701916999,-0.004767601513744862,0.39814814814814814
UCI498,duration,nagelkerke,Nagelkerke R2,equal-level,uniform-beneficial,216,False,0.005569990701916999,0.0,0.0,0.01033759221566186,0.005569990701916999,0.005569990701916999,-0.004767601513744862,0.39814814814814814
UCI498,duration,nagelkerke,Nagelkerke R2,equal-level,majority,216,False,0.005569990701916999,0.0,0.0,0.01033759221566186,0.005569990701916999,0.005569990701916999,-0.004767601513744862,0.39814814814814814
UCI498,duration,nagelkerke,Nagelkerke R2,equal-level,weighted-mean,216,False,0.005569990701916999,0.0,0.0,0.01033759221566186,0.005569990701916999,0.005569990701916999,-0.004767601513744862,0.39814814814814814
UCI498,duration,nagelkerke,Nagelkerke R2,reference,one-number,216,False,0.004526840394318032,0.0,0.0,0.008250075672562463,0.004526840394318032,0.004526840394318032,-0.0037232352782444298,0.385
UCI498,duration,nagelkerke,Nagelkerke R2,reference,uniform-beneficial,216,False,0.004526840394318032,0.0,0.0,0.008250075672562463,0.004526840394318032,0.004526840394318032,-0.0037232352782444298,0.385
UCI498,duration,nagelkerke,Nagelkerke R2,reference,majority,216,False,0.004526840394318032,0.0,0.0,0.008250075672562463,0.004526840394318032,0.004526840394318032,-0.0037232352782444298,0.385
UCI498,duration,nagelkerke,Nagelkerke R2,reference,weighted-mean,216,False,0.004526840394318032,0.0,0.0,0.008250075672562463,0.004526840394318032,0.004526840394318032,-0.0037232352782444298,0.385
UCI498,duration,nagelkerke,Nagelkerke R2,concentrated,one-number,216,False,0.0011466269672985184,0.0,0.0,0.010847489354982243,0.0011466269672985184,0.0011466269672985184,-0.009700862387683723,0.15875199999999992
UCI498,duration,nagelkerke,Nagelkerke R2,concentrated,uniform-beneficial,216,False,0.0011466269672985184,0.0,0.0,0.010847489354982243,0.0011466269672985184,0.0011466269672985184,-0.009700862387683723,0.15875199999999992
UCI498,duration,nagelkerke,Nagelkerke R2,concentrated,majority,216,False,0.0011466269672985184,0.0,0.0,0.010847489354982243,0.0011466269672985184,0.0011466269672985184,-0.009700862387683723,0.15875199999999992
UCI498,duration,nagelkerke,Nagelkerke R2,concentrated,weighted-mean,216,False,0.0011466269672985184,0.0,0.0,0.010847489354982243,0.0011466269672985184,0.0011466269672985184,-0.009700862387683723,0.15875199999999992
UCI498,handover,ap,average precision,equal-level,one-number,216,False,0.01108555176281071,0.009879174023757004,8.189121619159131,0.0012063777390537045,0.01108555176281071,0.0012063777390537045,0.009879174023757004,0.7083333333333333
UCI498,handover,ap,average precision,equal-level,uniform-beneficial,216,False,0.01108555176281071,0.009879174023757004,8.189121619159131,0.0012063777390537045,0.01108555176281071,0.0012063777390537045,0.009879174023757004,0.7083333333333333
UCI498,handover,ap,average precision,equal-level,majority,216,True,0.0012063777390537045,0.0,0.0,0.0012063777390537045,0.01108555176281071,0.0012063777390537045,0.009879174023757004,0.7083333333333333
UCI498,handover,ap,average precision,equal-level,weighted-mean,216,True,0.0012063777390537045,0.0,0.0,0.0012063777390537045,0.01108555176281071,0.0012063777390537045,0.009879174023757004,0.7083333333333333
UCI498,handover,ap,average precision,reference,one-number,216,False,0.008629916529934785,0.007501628303915506,6.648680834313099,0.0011282882260192789,0.008629916529934785,0.0011282882260192789,0.007501628303915507,0.6887500000000002
UCI498,handover,ap,average precision,reference,uniform-beneficial,216,False,0.008629916529934785,0.007501628303915506,6.648680834313099,0.0011282882260192789,0.008629916529934785,0.0011282882260192789,0.007501628303915507,0.6887500000000002
UCI498,handover,ap,average precision,reference,majority,216,True,0.0011282882260192789,0.0,0.0,0.0011282882260192789,0.008629916529934785,0.0011282882260192789,0.007501628303915507,0.6887500000000002
UCI498,handover,ap,average precision,reference,weighted-mean,216,True,0.0011282882260192789,0.0,0.0,0.0011282882260192789,0.008629916529934785,0.0011282882260192789,0.007501628303915507,0.6887500000000002
UCI498,handover,ap,average precision,concentrated,one-number,216,False,0.003712994030224389,0.002487779608275717,2.0304850838426862,0.0012252144219486716,0.003712994030224389,0.0012252144219486716,0.0024877796082757174,0.3909759999999999
UCI498,handover,ap,average precision,concentrated,uniform-beneficial,216,False,0.003712994030224389,0.002487779608275717,2.0304850838426862,0.0012252144219486716,0.003712994030224389,0.0012252144219486716,0.0024877796082757174,0.3909759999999999
UCI498,handover,ap,average precision,concentrated,majority,216,False,0.003712994030224389,0.002487779608275717,2.0304850838426862,0.0012252144219486716,0.003712994030224389,0.0012252144219486716,0.0024877796082757174,0.3909759999999999
UCI498,handover,ap,average precision,concentrated,weighted-mean,216,True,0.0012252144219486716,0.0,0.0,0.0012252144219486716,0.003712994030224389,0.0012252144219486716,0.0024877796082757174,0.3909759999999999
UCI498,handover,auc,AUC,equal-level,one-number,216,False,0.013457784695420999,0.011493346571331029,5.850704295741227,0.0019644381240899707,0.013457784695420999,0.0019644381240899707,0.011493346571331027,0.5416666666666666
UCI498,handover,auc,AUC,equal-level,uniform-beneficial,216,False,0.013457784695420999,0.011493346571331029,5.850704295741227,0.0019644381240899707,0.013457784695420999,0.0019644381240899707,0.011493346571331027,0.5416666666666666
UCI498,handover,auc,AUC,equal-level,majority,216,True,0.0019644381240899707,0.0,0.0,0.0019644381240899707,0.013457784695420999,0.0019644381240899707,0.011493346571331027,0.5416666666666666
UCI498,handover,auc,AUC,equal-level,weighted-mean,216,True,0.0019644381240899707,0.0,0.0,0.0019644381240899707,0.013457784695420999,0.0019644381240899707,0.011493346571331027,0.5416666666666666
UCI498,handover,auc,AUC,reference,one-number,216,False,0.00986544143611307,0.007873536542290706,3.952767306666829,0.001991904893822365,0.00986544143611307,0.001991904893822365,0.007873536542290706,0.53375
UCI498,handover,auc,AUC,reference,uniform-beneficial,216,False,0.00986544143611307,0.007873536542290706,3.952767306666829,0.001991904893822365,0.00986544143611307,0.001991904893822365,0.007873536542290706,0.53375
UCI498,handover,auc,AUC,reference,majority,216,True,0.001991904893822365,0.0,0.0,0.001991904893822365,0.00986544143611307,0.001991904893822365,0.007873536542290706,0.53375
UCI498,handover,auc,AUC,reference,weighted-mean,216,True,0.001991904893822365,0.0,0.0,0.001991904893822365,0.00986544143611307,0.001991904893822365,0.007873536542290706,0.53375
UCI498,handover,auc,AUC,concentrated,one-number,216,False,0.0039881941448378895,0.0012077155165494337,0.43435525965285043,0.002780478628288456,0.0039881941448378895,0.002780478628288456,0.0012077155165494341,0.3033919999999999
UCI498,handover,auc,AUC,concentrated,uniform-beneficial,216,False,0.0039881941448378895,0.0012077155165494337,0.43435525965285043,0.002780478628288456,0.0039881941448378895,0.002780478628288456,0.0012077155165494341,0.3033919999999999
UCI498,handover,auc,AUC,concentrated,majority,216,False,0.0039881941448378895,0.0012077155165494337,0.43435525965285043,0.002780478628288456,0.0039881941448378895,0.002780478628288456,0.0012077155165494341,0.3033919999999999
UCI498,handover,auc,AUC,concentrated,weighted-mean,216,True,0.002780478628288456,0.0,0.0,0.002780478628288456,0.0039881941448378895,0.002780478628288456,0.0012077155165494341,0.3033919999999999
UCI498,handover,brier_skill,Brier skill,equal-level,one-number,216,False,0.004444670271684555,0.0,0.0,0.0050399515749597786,0.004444670271684555,0.004444670271684555,-0.0005952813032752248,0.37962962962962965
