log,target,perm,n_cells,n_cases,capped,median,share_positive,share_dominant
BPIC17,duration,33,24,20000,True,-0.001261978387888274,0.375,0.625
BPIC17,duration,34,24,20000,True,-0.0009185205565873655,0.4583333333333333,0.5416666666666667
BPIC17,duration,35,24,20000,True,-0.004722703368580328,0.4166666666666667,0.5833333333333333
BPIC17,duration,37,24,20000,True,0.0011216390135154186,0.5416666666666666,0.5416666666666666
BPIC17,duration,38,24,20000,True,-0.0026673336297036165,0.2916666666666667,0.7083333333333333
BPIC17,duration,36,24,20000,True,0.004200230212630773,0.6666666666666666,0.6666666666666666
BPIC17,duration,43,24,20000,True,-0.0007666389740709212,0.4583333333333333,0.5416666666666667
BPIC17,duration,39,24,20000,True,-0.0008921183015568324,0.4166666666666667,0.5833333333333333
BPIC17,duration,41,24,20000,True,-0.0010602589783299532,0.4166666666666667,0.5833333333333333
BPIC17,duration,40,24,20000,True,-0.0010067413293467498,0.4583333333333333,0.5416666666666667
BPIC17,duration,42,24,20000,True,-0.0015823057313673061,0.4166666666666667,0.5833333333333333
BPIC17,duration,44,24,20000,True,-0.00260774378140044,0.4166666666666667,0.5833333333333333
BPIC17,duration,46,24,20000,True,-0.003961380448852192,0.125,0.875
BPIC17,duration,45,24,20000,True,0.0005247778360864541,0.5416666666666666,0.5416666666666666
BPIC17,duration,47,24,20000,True,-0.0022226089862264486,0.4166666666666667,0.5833333333333333
BPIC17,duration,48,24,20000,True,-0.003260585940757954,0.3333333333333333,0.6666666666666667
BPIC17,duration,50,24,20000,True,-0.0016112323530454997,0.375,0.625
BPIC17,duration,49,24,20000,True,-0.0013598898331169118,0.4166666666666667,0.5833333333333333
BPIC17,duration,51,24,20000,True,-0.005378833930981486,0.2916666666666667,0.7083333333333333
BPIC17,duration,54,24,20000,True,-0.0014977223886357693,0.375,0.625
BPIC17,duration,52,24,20000,True,-0.005445216317990276,0.16666666666666666,0.8333333333333334
BPIC17,duration,53,24,20000,True,-0.00031369452011870136,0.5,0.5
BPIC17,duration,56,24,20000,True,-0.002058583562064731,0.20833333333333334,0.7916666666666666
BPIC17,duration,57,24,20000,True,0.0012105086533391596,0.5416666666666666,0.5416666666666666
BPIC17,duration,55,24,20000,True,0.00045991671776851595,0.5416666666666666,0.5416666666666666
BPIC17,duration,58,24,20000,True,-0.002691722521302342,0.3333333333333333,0.6666666666666667
BPIC17,duration,59,24,20000,True,-0.0009686389965153919,0.4166666666666667,0.5833333333333333
BPIC17,duration,60,24,20000,True,3.3069266844654166e-05,0.5,0.5
BPIC17,duration,61,24,20000,True,-1.2462389731959789e-05,0.5,0.5
BPIC17,duration,62,24,20000,True,0.00045565825832538653,0.5,0.5
BPIC17,duration,63,24,20000,True,-2.6583336286967185e-05,0.5,0.5
BPIC17,duration,65,24,20000,True,0.0018165969500899548,0.75,0.75
BPIC17,duration,67,24,20000,True,-0.002776750308527809,0.375,0.625
BPIC17,duration,64,24,20000,True,0.0014991946110217147,0.625,0.625
BPIC17,duration,66,24,20000,True,0.0009131193198752552,0.5416666666666666,0.5416666666666666
BPIC17,duration,68,24,20000,True,-0.004109083789898049,0.3333333333333333,0.6666666666666667
BPIC17,duration,70,24,20000,True,-0.005075484608758896,0.25,0.75
BPIC17,duration,69,24,20000,True,-0.0006032462132438687,0.4583333333333333,0.5416666666666667
BPIC17,duration,71,24,20000,True,-0.0024827756564018144,0.375,0.625
BPIC17,duration,74,24,20000,True,-0.0006440556271173348,0.4583333333333333,0.5416666666666667
BPIC17,duration,72,24,20000,True,-0.0016697689316327313,0.4166666666666667,0.5833333333333333
BPIC17,duration,73,24,20000,True,-0.004498521390388366,0.2916666666666667,0.7083333333333333
BPIC17,duration,75,24,20000,True,-5.3222228135640925e-05,0.5,0.5
BPIC17,duration,77,24,20000,True,-0.0026324090459684535,0.3333333333333333,0.6666666666666667
BPIC17,duration,76,24,20000,True,-0.0033121041948793173,0.4166666666666667,0.5833333333333333
BPIC17,duration,78,24,20000,True,-0.002515945183601598,0.2916666666666667,0.7083333333333333
BPIC17,duration,79,24,20000,True,-0.004307083811898149,0.3333333333333333,0.6666666666666667
BPIC17,duration,80,24,20000,True,0.0019251180791848288,0.625,0.625
BPIC17,duration,82,24,20000,True,-0.00039315546256529776,0.4583333333333333,0.5416666666666667
BPIC17,duration,81,24,20000,True,-0.0007956837229059488,0.5,0.5
BPIC17,duration,83,24,20000,True,-0.0014752948805023536,0.4166666666666667,0.5833333333333333
BPIC17,duration,85,24,20000,True,-0.006048945116549409,0.125,0.875
BPIC17,duration,84,24,20000,True,-0.0034901349363671286,0.375,0.625
BPIC17,duration,86,24,20000,True,-0.005804362296379428,0.16666666666666666,0.8333333333333334
BPIC17,duration,87,24,20000,True,-0.004161361573484623,0.2916666666666667,0.7083333333333333
BPIC17,duration,88,24,20000,True,0.0018791412756947734,0.625,0.625
BPIC17,duration,89,24,20000,True,0.0008903889878209559,0.6666666666666666,0.6666666666666666
BPIC17,duration,90,24,20000,True,-0.0029398563578366677,0.4166666666666667,0.5833333333333333
BPIC17,duration,91,24,20000,True,-0.003261361473484492,0.375,0.625
BPIC17,duration,92,24,20000,True,-0.0025408696485929583,0.25,0.75
BPIC17,duration,93,24,20000,True,-0.0023456113717344462,0.375,0.625
BPIC17,duration,94,24,20000,True,0.0007540278615586482,0.5416666666666666,0.5416666666666666
BPIC17,duration,96,24,20000,True,-0.0005030556114506424,0.4583333333333333,0.5416666666666667
BPIC17,duration,95,24,20000,True,-0.0003240833693425871,0.4583333333333333,0.5416666666666667
BPIC17,duration,97,24,20000,True,0.00030413892268210674,0.5416666666666666,0.5416666666666666
BPIC17,duration,99,24,20000,True,3.588889287658992e-05,0.5,0.5
BPIC17,duration,98,24,20000,True,-0.0022616729742512276,0.3333333333333333,0.6666666666666667
BPIC19,duration,-1,24,20000,True,0.05145421224218871,1.0,1.0
BPIC19,duration,0,24,20000,True,-0.002806284128484937,0.20833333333333334,0.7916666666666666
BPIC19,duration,1,24,20000,True,0.0005372551393175162,0.5833333333333334,0.5833333333333334
BPIC19,duration,2,24,20000,True,-0.0003055695996995733,0.4583333333333333,0.5416666666666667
BPIC19,duration,3,24,20000,True,-0.0019459210133038196,0.3333333333333333,0.6666666666666667
BPIC19,duration,7,24,20000,True,-0.0009577327692562032,0.375,0.625
BPIC19,duration,4,24,20000,True,0.0015942174145299193,0.625,0.625
BPIC19,duration,5,24,20000,True,-0.0015135728768012058,0.3333333333333333,0.6666666666666667
BPIC19,duration,6,24,20000,True,-0.0004276822232380795,0.5,0.5
BPIC19,duration,9,24,20000,True,-0.0014216651048179485,0.375,0.625
BPIC19,duration,8,24,20000,True,0.0008635841155372748,0.5416666666666666,0.5416666666666666
BPIC19,duration,10,24,20000,True,0.0011535321593915682,0.5833333333333334,0.5833333333333334
BPIC19,duration,11,24,20000,True,-0.0007161399448030736,0.4583333333333333,0.5416666666666667
BPIC19,duration,12,24,20000,True,-0.0009309389528350809,0.4166666666666667,0.5833333333333333
BPIC19,duration,15,24,20000,True,-0.0021900119556368947,0.2916666666666667,0.7083333333333333
BPIC19,duration,13,24,20000,True,-0.0015893290589460984,0.20833333333333334,0.7916666666666666
BPIC19,duration,14,24,20000,True,-0.0009088947077228182,0.4583333333333333,0.5416666666666667
BPIC19,duration,19,24,20000,True,-0.002611139982705013,0.2916666666666667,0.7083333333333333
BPIC19,duration,17,24,20000,True,-0.0018489404475732774,0.375,0.625
BPIC19,duration,18,24,20000,True,-4.446598684881842e-05,0.5,0.5
BPIC19,duration,20,24,20000,True,-0.0005782524217349816,0.375,0.625
BPIC19,duration,16,24,20000,True,-0.0019123082734857633,0.3333333333333333,0.6666666666666667
BPIC19,duration,21,24,20000,True,0.00037946175186753806,0.625,0.625
BPIC19,duration,22,24,20000,True,0.0009836174386955165,0.5833333333333334,0.5833333333333334
BPIC19,duration,23,24,20000,True,-0.0032325849902963277,0.20833333333333334,0.7916666666666666
BPIC19,duration,25,24,20000,True,-0.001710033191897442,0.375,0.625
BPIC19,duration,24,24,20000,True,-0.0018525596969153901,0.375,0.625
BPIC19,duration,26,24,20000,True,-0.001712010033267486,0.375,0.625
BPIC19,duration,31,24,20000,True,-0.0015625683378611699,0.4166666666666667,0.5833333333333333
BPIC19,duration,32,24,20000,True,-0.002721018392544905,0.25,0.75
BPIC19,duration,29,24,20000,True,0.000916595521087693,0.5833333333333334,0.5833333333333334
BPIC19,duration,28,24,20000,True,-0.0010399079002595402,0.2916666666666667,0.7083333333333333
BPIC19,duration,27,24,20000,True,-0.0014216695124898981,0.375,0.625
BPIC19,duration,30,24,20000,True,-7.304861071988356e-05,0.5,0.5
BPIC19,duration,33,24,20000,True,-0.0027696458806503177,0.375,0.625
BPIC19,duration,34,24,20000,True,-0.004054810305652856,0.2916666666666667,0.7083333333333333
BPIC19,duration,35,24,20000,True,0.0011770227070000971,0.75,0.75
BPIC19,duration,36,24,20000,True,-0.0001479052992725549,0.4583333333333333,0.5416666666666667
BPIC19,duration,39,24,20000,True,0.0014122298057844818,0.5833333333333334,0.5833333333333334
BPIC19,duration,37,24,20000,True,-0.002183457759466989,0.2916666666666667,0.7083333333333333
BPIC19,duration,42,24,20000,True,0.0010487693396196707,0.625,0.625
BPIC19,duration,40,24,20000,True,-0.0008045611072954872,0.375,0.625
BPIC19,duration,38,24,20000,True,-0.0015898138972694764,0.4166666666666667,0.5833333333333333
BPIC19,duration,41,24,20000,True,-0.005120460340402699,0.16666666666666666,0.8333333333333334
BPIC19,duration,43,24,20000,True,0.001334727160824667,0.5416666666666666,0.5416666666666666
BPIC19,duration,44,24,20000,True,-0.0008281106913919922,0.375,0.625
BPIC19,duration,45,24,20000,True,-0.0021735173102360728,0.20833333333333334,0.7916666666666666
BPIC19,duration,46,24,20000,True,0.00014447719525845226,0.5416666666666666,0.5416666666666666
BPIC19,duration,47,24,20000,True,-0.0012855886879324374,0.4166666666666667,0.5833333333333333
BPIC19,duration,49,24,20000,True,-0.0007252079157476499,0.375,0.625
BPIC19,duration,48,24,20000,True,0.0004799787553405044,0.5833333333333334,0.5833333333333334
BPIC19,duration,51,24,20000,True,0.0011428629072371965,0.625,0.625
BPIC19,duration,52,24,20000,True,-0.0001397573419058551,0.5,0.5
BPIC19,duration,50,24,20000,True,0.0006847199774887014,0.625,0.625
BPIC19,duration,54,24,20000,True,-0.001162327186902512,0.4583333333333333,0.5416666666666667
BPIC19,duration,57,24,20000,True,-0.0014342159905733065,0.4583333333333333,0.5416666666666667
BPIC19,duration,53,24,20000,True,-0.0004262275990791209,0.4583333333333333,0.5416666666666667
BPIC19,duration,55,24,20000,True,-0.005288893341375722,0.16666666666666666,0.8333333333333334
BPIC19,duration,56,24,20000,True,0.0001184431045241352,0.5416666666666666,0.5416666666666666
BPIC19,duration,58,24,20000,True,-0.0019357360665953616,0.375,0.625
BPIC19,duration,61,24,20000,True,-0.0022132620382793178,0.2916666666666667,0.7083333333333333
BPIC19,duration,60,24,20000,True,-0.00042317141840625405,0.4166666666666667,0.5833333333333333
BPIC19,duration,59,24,20000,True,-0.0013935857590737233,0.3333333333333333,0.6666666666666667
BPIC19,duration,62,24,20000,True,3.0455474791302173e-05,0.5416666666666666,0.5416666666666666
BPIC19,duration,63,24,20000,True,-0.0027755458599573735,0.2916666666666667,0.7083333333333333
BPIC19,duration,64,24,20000,True,-0.0015109492648555656,0.3333333333333333,0.6666666666666667
BPIC19,duration,65,24,20000,True,-8.839967847446006e-05,0.5,0.5
BPIC19,duration,67,24,20000,True,-0.002524177350895551,0.2916666666666667,0.7083333333333333
BPIC19,duration,66,24,20000,True,-0.0001701134513635294,0.5,0.5
BPIC19,duration,68,24,20000,True,0.00029880532751619393,0.5,0.5
BPIC19,duration,69,24,20000,True,-0.0003996269941698438,0.4166666666666667,0.5833333333333333
BPIC19,duration,70,24,20000,True,-0.00017150930873943704,0.4583333333333333,0.5416666666666667
BPIC19,duration,71,24,20000,True,0.0008143982753357482,0.5833333333333334,0.5833333333333334
BPIC19,duration,73,24,20000,True,-0.004408147440127186,0.20833333333333334,0.7916666666666666
BPIC19,duration,72,24,20000,True,-0.0016750742139101105,0.4583333333333333,0.5416666666666667
BPIC19,duration,74,24,20000,True,-0.0019852750627689097,0.3333333333333333,0.6666666666666667
BPIC19,duration,75,24,20000,True,-0.0011129477618950223,0.3333333333333333,0.6666666666666667
BPIC19,duration,76,24,20000,True,-0.0012028671231858468,0.4583333333333333,0.5416666666666667
BPIC19,duration,77,24,20000,True,-0.00010505085922563051,0.5,0.5
BPIC19,duration,78,24,20000,True,-0.0008605534728582387,0.4166666666666667,0.5833333333333333
BPIC19,duration,80,24,20000,True,-0.001283203919922593,0.375,0.625
BPIC19,duration,79,24,20000,True,-0.0012580387107845037,0.375,0.625
BPIC19,duration,81,24,20000,True,-0.0007394182503582258,0.4583333333333333,0.5416666666666667
BPIC19,duration,82,24,20000,True,-0.001448691898855603,0.25,0.75
BPIC19,duration,85,24,20000,True,-0.0005984277224511669,0.4583333333333333,0.5416666666666667
BPIC19,duration,84,24,20000,True,-0.0013626465042481106,0.375,0.625
BPIC19,duration,86,24,20000,True,-0.002819154597992646,0.20833333333333334,0.7916666666666666
BPIC19,duration,87,24,20000,True,-0.0005484575228742461,0.4583333333333333,0.5416666666666667
BPIC19,duration,83,24,20000,True,-0.00010979869378308083,0.5,0.5
BPIC19,duration,90,24,20000,True,-0.0002169382230747252,0.5,0.5
BPIC19,duration,89,24,20000,True,-0.0019164095091830369,0.3333333333333333,0.6666666666666667
BPIC19,duration,88,24,20000,True,0.0003408935166921978,0.5416666666666666,0.5416666666666666
BPIC19,duration,92,24,20000,True,-0.00022810015179863807,0.4166666666666667,0.5833333333333333
BPIC19,duration,91,24,20000,True,0.00039110195360192446,0.625,0.625
BPIC19,duration,94,24,20000,True,-0.0011290673641479732,0.4166666666666667,0.5833333333333333
BPIC19,duration,93,24,20000,True,-0.0007711846188846461,0.375,0.625
BPIC19,duration,95,24,20000,True,-3.6083902119232736e-05,0.5,0.5
Helpdesk,duration,2,24,4580,False,-0.012311221870454414,0.08333333333333333,0.9166666666666666
Helpdesk,duration,0,24,4580,False,-0.008844120418196655,0.2916666666666667,0.7083333333333333
BPIC19,duration,98,24,20000,True,0.00014818432460289577,0.5416666666666666,0.5416666666666666
Helpdesk,duration,-1,24,4580,False,-0.013323029862240154,0.20833333333333334,0.7916666666666666
Helpdesk,duration,1,24,4580,False,-0.003560403369014198,0.25,0.75
BPIC19,duration,96,24,20000,True,0.0030379460311100726,0.625,0.625
BPIC19,duration,99,24,20000,True,-0.0008659139990246922,0.4583333333333333,0.5416666666666667
BPIC19,duration,97,24,20000,True,-0.0012524358233169663,0.375,0.625
Helpdesk,duration,3,24,4580,False,-0.0021804459212738103,0.4166666666666667,0.5833333333333333
Helpdesk,duration,4,24,4580,False,-0.005696500385043213,0.2916666666666667,0.7083333333333333
Helpdesk,duration,6,24,4580,False,-0.00848864709170516,0.125,0.875
Helpdesk,duration,5,24,4580,False,-0.012444055301022883,0.16666666666666666,0.8333333333333334
Helpdesk,duration,7,24,4580,False,-0.003903910327714588,0.375,0.625
Helpdesk,duration,9,24,4580,False,-0.005908274150765835,0.20833333333333334,0.7916666666666666
Helpdesk,duration,12,24,4580,False,-0.011648909799223894,0.08333333333333333,0.9166666666666666
Helpdesk,duration,10,24,4580,False,-0.009994573326321365,0.2916666666666667,0.7083333333333333
Helpdesk,duration,11,24,4580,False,-0.003557492062168155,0.3333333333333333,0.6666666666666667
Helpdesk,duration,8,24,4580,False,-0.006199146325196747,0.4166666666666667,0.5833333333333333
Helpdesk,duration,14,24,4580,False,-0.011817779862864919,0.25,0.75
Helpdesk,duration,13,24,4580,False,-0.008060683202005092,0.125,0.875
Helpdesk,duration,15,24,4580,False,-0.01337032788073167,0.041666666666666664,0.9583333333333334
Helpdesk,duration,17,24,4580,False,-0.013488728824863183,0.25,0.75
Helpdesk,duration,16,24,4580,False,-0.006122166002249796,0.3333333333333333,0.6666666666666667
Helpdesk,duration,19,24,4580,False,-0.003072829128799359,0.4166666666666667,0.5833333333333333
Helpdesk,duration,18,24,4580,False,-0.008079898626117132,0.25,0.75
Helpdesk,duration,21,24,4580,False,-0.012351607309590507,0.08333333333333333,0.9166666666666666
Helpdesk,duration,25,24,4580,False,-0.016173105247917652,0.125,0.875
Helpdesk,duration,23,24,4580,False,0.0019099381288694706,0.5833333333333334,0.5833333333333334
Helpdesk,duration,20,24,4580,False,-0.003146658680585279,0.375,0.625
Helpdesk,duration,22,24,4580,False,-0.008289982659730577,0.20833333333333334,0.7916666666666666
Helpdesk,duration,24,24,4580,False,-0.009229271840506481,0.25,0.75
Helpdesk,duration,26,24,4580,False,-0.011605309318045709,0.125,0.875
Helpdesk,duration,27,24,4580,False,-0.006570988182500959,0.25,0.75
Helpdesk,duration,28,24,4580,False,-0.012639136970209797,0.041666666666666664,0.9583333333333334
Helpdesk,duration,30,24,4580,False,-0.006297060836827295,0.2916666666666667,0.7083333333333333
Helpdesk,duration,29,24,4580,False,-0.00748481218447844,0.25,0.75
Helpdesk,duration,31,24,4580,False,0.004747796697184892,0.5416666666666666,0.5416666666666666
Helpdesk,duration,33,24,4580,False,-0.007757789947501148,0.16666666666666666,0.8333333333333334
Helpdesk,duration,35,24,4580,False,-0.009949088731068756,0.08333333333333333,0.9166666666666666
Helpdesk,duration,34,24,4580,False,-0.008668804006585928,0.125,0.875
Helpdesk,duration,32,24,4580,False,-0.0009870614912631526,0.5,0.5
Helpdesk,duration,36,24,4580,False,-0.004185205784204726,0.4166666666666667,0.5833333333333333
Helpdesk,duration,37,24,4580,False,-0.006563917172927258,0.4166666666666667,0.5833333333333333
Helpdesk,duration,38,24,4580,False,-0.017033480058690098,0.16666666666666666,0.8333333333333334
Helpdesk,duration,39,24,4580,False,-0.005085367480325509,0.20833333333333334,0.7916666666666666
Helpdesk,duration,40,24,4580,False,-0.000903954676762464,0.5,0.5
Helpdesk,duration,42,24,4580,False,-0.010279743082880988,0.20833333333333334,0.7916666666666666
Helpdesk,duration,44,24,4580,False,-0.010586014374946606,0.2916666666666667,0.7083333333333333
Helpdesk,duration,41,24,4580,False,0.002023615983571425,0.625,0.625
Helpdesk,duration,43,24,4580,False,-0.00715271241550447,0.2916666666666667,0.7083333333333333
Helpdesk,duration,47,24,4580,False,-0.00828324206383152,0.20833333333333334,0.7916666666666666
Helpdesk,duration,48,24,4580,False,-0.009941125347774693,0.20833333333333334,0.7916666666666666
Helpdesk,duration,45,24,4580,False,-0.008723489395758233,0.041666666666666664,0.9583333333333334
Helpdesk,duration,46,24,4580,False,-0.010073248731339912,0.20833333333333334,0.7916666666666666
Helpdesk,duration,49,24,4580,False,-0.011059831436639023,0.041666666666666664,0.9583333333333334
Helpdesk,duration,50,24,4580,False,-0.00660931039082302,0.25,0.75
Helpdesk,duration,51,24,4580,False,-0.014455782312925214,0.125,0.875
Helpdesk,duration,52,24,4580,False,-0.013554182689589911,0.125,0.875
Helpdesk,duration,54,24,4580,False,-0.010507536347872437,0.25,0.75
Helpdesk,duration,53,24,4580,False,-0.005301125042013577,0.125,0.875
Helpdesk,duration,55,24,4580,False,-0.01935376914520398,0.125,0.875
Helpdesk,duration,56,24,4580,False,-0.0059269915290494635,0.125,0.875
Helpdesk,duration,58,24,4580,False,-0.009413765506202432,0.2916666666666667,0.7083333333333333
Helpdesk,duration,59,24,4580,False,-0.007622912759981504,0.25,0.75
Helpdesk,duration,57,24,4580,False,-0.009187008136587904,0.125,0.875
Helpdesk,duration,61,24,4580,False,-0.001312355608796112,0.375,0.625
Helpdesk,duration,60,24,4580,False,-0.00829768118422175,0.25,0.75
Helpdesk,duration,62,24,4580,False,-0.012145974159322281,0.375,0.625
Helpdesk,duration,64,24,4580,False,-0.005276953270113405,0.25,0.75
Helpdesk,duration,63,24,4580,False,-0.0011781252673911946,0.4583333333333333,0.5416666666666667
Helpdesk,duration,67,24,4580,False,-0.016343669894300417,0.041666666666666664,0.9583333333333334
Helpdesk,duration,65,24,4580,False,-0.0022963549242748793,0.3333333333333333,0.6666666666666667
Helpdesk,duration,66,24,4580,False,-0.007518503465389015,0.20833333333333334,0.7916666666666666
Helpdesk,duration,68,24,4580,False,-0.003300675964747146,0.3333333333333333,0.6666666666666667
Helpdesk,duration,70,24,4580,False,-0.006772709083633421,0.125,0.875
Helpdesk,duration,71,24,4580,False,-0.008840202747765757,0.20833333333333334,0.7916666666666666
Helpdesk,duration,69,24,4580,False,-0.010644840420980628,0.125,0.875
Helpdesk,duration,73,24,4580,False,-0.010378865045347907,0.3333333333333333,0.6666666666666667
Helpdesk,duration,72,24,4580,False,-0.008014449683355851,0.20833333333333334,0.7916666666666666
Helpdesk,duration,74,24,4580,False,-0.010085726769530512,0.20833333333333334,0.7916666666666666
Helpdesk,duration,75,24,4580,False,-0.002434328741336589,0.3333333333333333,0.6666666666666667
Helpdesk,duration,76,24,4580,False,-0.011012770599811761,0.20833333333333334,0.7916666666666666
Helpdesk,duration,77,24,4580,False,-0.014212372721827737,0.08333333333333333,0.9166666666666666
Helpdesk,duration,79,24,4580,False,-0.017487379139214554,0.041666666666666664,0.9583333333333334
Helpdesk,duration,78,24,4580,False,-0.0050173269444682145,0.3333333333333333,0.6666666666666667
Helpdesk,duration,81,24,4580,False,-0.012261571295184626,0.125,0.875
Helpdesk,duration,82,24,4580,False,-0.004707799593982764,0.20833333333333334,0.7916666666666666
Helpdesk,duration,80,24,4580,False,-0.009733893557423101,0.20833333333333334,0.7916666666666666
Helpdesk,duration,83,24,4580,False,-0.0022942510337468636,0.2916666666666667,0.7083333333333333
Helpdesk,duration,85,24,4580,False,-0.0028616197484385153,0.375,0.625
Helpdesk,duration,84,24,4580,False,-0.009947015228326972,0.2916666666666667,0.7083333333333333
Helpdesk,duration,86,24,4580,False,-0.009133653461384617,0.3333333333333333,0.6666666666666667
Helpdesk,duration,87,24,4580,False,-0.004440601074290729,0.2916666666666667,0.7083333333333333
Helpdesk,duration,89,24,4580,False,-0.01241742761107173,0.2916666666666667,0.7083333333333333
Helpdesk,duration,88,24,4580,False,-0.0013984555489005013,0.5,0.5
Helpdesk,duration,90,24,4580,False,-0.007000299478052641,0.08333333333333333,0.9166666666666666
Helpdesk,duration,93,24,4580,False,0.001320912124582907,0.625,0.625
Helpdesk,duration,91,24,4580,False,-0.004322708519248153,0.2916666666666667,0.7083333333333333
Helpdesk,duration,94,24,4580,False,-0.003038097886540525,0.4166666666666667,0.5833333333333333
Helpdesk,duration,95,24,4580,False,-0.0092743862896974,0.3333333333333333,0.6666666666666667
Helpdesk,duration,97,24,4580,False,0.001961046461880611,0.5833333333333334,0.5833333333333334
Helpdesk,duration,92,24,4580,False,-0.0014011294600839164,0.375,0.625
Helpdesk,duration,96,24,4580,False,-0.0024208532561652563,0.3333333333333333,0.6666666666666667
Helpdesk,duration,98,24,4580,False,-0.0045309289826424015,0.25,0.75
Helpdesk,duration,99,24,4580,False,-0.008745293916317232,0.2916666666666667,0.7083333333333333
RoadFines,duration,-1,24,20000,True,0.01599020886833724,0.7916666666666666,0.7916666666666666
RoadFines,duration,0,24,20000,True,-0.0007078388905009947,0.4166666666666667,0.5833333333333333
RoadFines,duration,1,24,20000,True,0.0018020798507775715,0.6666666666666666,0.6666666666666666
RoadFines,duration,2,24,20000,True,0.0005970369162374145,0.5833333333333334,0.5833333333333334
RoadFines,duration,3,24,20000,True,-0.002503358097158931,0.25,0.75
RoadFines,duration,5,24,20000,True,0.0005780186107777752,0.625,0.625
RoadFines,duration,6,24,20000,True,-0.003954285357002069,0.20833333333333334,0.7916666666666666
RoadFines,duration,4,24,20000,True,-0.002033454759364395,0.4166666666666667,0.5833333333333333
RoadFines,duration,7,24,20000,True,0.001784581435625876,0.7083333333333334,0.7083333333333334
RoadFines,duration,8,24,20000,True,0.0033037464535022876,0.7083333333333334,0.7083333333333334
RoadFines,duration,9,24,20000,True,-0.0012630821763966182,0.2916666666666667,0.7083333333333333
RoadFines,duration,10,24,20000,True,-0.005620860912760872,0.2916666666666667,0.7083333333333333
RoadFines,duration,12,24,20000,True,9.595728408187676e-05,0.5,0.5
RoadFines,duration,11,24,20000,True,0.0006014874093369371,0.5833333333333334,0.5833333333333334
RoadFines,duration,13,24,20000,True,0.002995131238351323,0.7083333333333334,0.7083333333333334
RoadFines,duration,15,24,20000,True,0.0012888795429816524,0.5833333333333334,0.5833333333333334
RoadFines,duration,14,24,20000,True,0.003808631817435293,0.75,0.75
RoadFines,duration,17,24,20000,True,-0.0027187056402330767,0.20833333333333334,0.7916666666666666
RoadFines,duration,18,24,20000,True,0.0019437422112160985,0.5833333333333334,0.5833333333333334
RoadFines,duration,19,24,20000,True,-0.0019774308467839785,0.20833333333333334,0.7916666666666666
RoadFines,duration,16,24,20000,True,0.0020485975178561044,0.625,0.625
RoadFines,duration,20,24,20000,True,-0.0014820298506346696,0.4583333333333333,0.5416666666666667
RoadFines,duration,21,24,20000,True,0.00038208203394046736,0.625,0.625
RoadFines,duration,22,24,20000,True,-0.0024259423005297265,0.3333333333333333,0.6666666666666667
RoadFines,duration,24,24,20000,True,-0.0008059733039243455,0.3333333333333333,0.6666666666666667
RoadFines,duration,23,24,20000,True,-0.0027256136605701975,0.2916666666666667,0.7083333333333333
RoadFines,duration,25,24,20000,True,0.002919645811987448,0.8333333333333334,0.8333333333333334
RoadFines,duration,27,24,20000,True,-0.0017364479375747144,0.3333333333333333,0.6666666666666667
RoadFines,duration,29,24,20000,True,-0.0008423762446919669,0.375,0.625
RoadFines,duration,26,24,20000,True,0.001353886198925791,0.7916666666666666,0.7916666666666666
RoadFines,duration,30,24,20000,True,0.0006412469787402397,0.5,0.5
RoadFines,duration,31,24,20000,True,0.005290714246079076,0.7916666666666666,0.7916666666666666
RoadFines,duration,28,24,20000,True,-0.0004120832255294915,0.4166666666666667,0.5833333333333333
RoadFines,duration,32,24,20000,True,-0.0036790958838020804,0.4166666666666667,0.5833333333333333
RoadFines,duration,35,24,20000,True,0.0004533754847518001,0.5833333333333334,0.5833333333333334
RoadFines,duration,33,24,20000,True,-0.001464500311488981,0.3333333333333333,0.6666666666666667
RoadFines,duration,36,24,20000,True,0.002131174181304568,0.7083333333333334,0.7083333333333334
RoadFines,duration,34,24,20000,True,0.0005939140552232158,0.5,0.5
RoadFines,duration,37,24,20000,True,-0.0019885963998823863,0.375,0.625
RoadFines,duration,38,24,20000,True,0.00019190796636020524,0.5,0.5
RoadFines,duration,41,24,20000,True,0.0004012702497917242,0.5416666666666666,0.5416666666666666
RoadFines,duration,39,24,20000,True,-0.0011057399825711856,0.4166666666666667,0.5833333333333333
RoadFines,duration,40,24,20000,True,-0.001581762973454831,0.3333333333333333,0.6666666666666667
RoadFines,duration,42,24,20000,True,0.0006044222752235595,0.5416666666666666,0.5416666666666666
RoadFines,duration,44,24,20000,True,0.0005620481909032193,0.5416666666666666,0.5416666666666666
RoadFines,duration,43,24,20000,True,-0.0016378329838999672,0.375,0.625
RoadFines,duration,45,24,20000,True,0.001484111096495877,0.625,0.625
RoadFines,duration,46,24,20000,True,-0.0016520645742766349,0.375,0.625
RoadFines,duration,47,24,20000,True,-0.002285610011848238,0.375,0.625
RoadFines,duration,48,24,20000,True,0.00019893965378567358,0.5416666666666666,0.5416666666666666
RoadFines,duration,49,24,20000,True,-0.0036330240248000356,0.2916666666666667,0.7083333333333333
RoadFines,duration,50,24,20000,True,-0.006403791943672632,0.20833333333333334,0.7916666666666666
RoadFines,duration,51,24,20000,True,-0.0045978584451862314,0.25,0.75
RoadFines,duration,53,24,20000,True,0.0020182350034219365,0.6666666666666666,0.6666666666666666
RoadFines,duration,52,24,20000,True,0.0007694735380573414,0.5416666666666666,0.5416666666666666
