log,domain,target,population,regime,populated,baseline,instrument,without_f,with_f,V,n,n_test,card_f,card_g,n_b0,f,g
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,brier_skill,-0.0002618463139367755,0.041302323189792656,0.04156416950372943,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nagelkerke,-0.0003491131850855999,0.055389113367523744,0.05573822655260934,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.050,0.10941889350637289,0.10941889350637289,0.0,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.075,0.08534913387141002,0.08534913387141002,0.0,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.100,0.059942165367838064,0.059942165367838064,0.0,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.125,0.033083370092633436,0.03446972083937237,0.001386350746738936,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.150,0.004644645683593232,0.006460987571031933,0.0018163418874387015,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.175,-0.025517637780540305,-0.022095681116413374,0.003421956664126931,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.200,-0.05756506396118218,-0.05337450374944861,0.004190560211733571,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.225,-0.09168006602444613,-0.0830997339100986,0.008580332114347528,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.250,-0.12806940155859428,-0.10733715630054401,0.020732245258050272,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.275,-0.16696834643992522,-0.1428288943309554,0.02413945210896981,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.300,-0.20864578738420825,-0.1800995651899931,0.028546222194215154,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.325,-0.2534104461762159,-0.21016517178846245,0.04324527438775344,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.350,-0.3016185402599165,-0.23613043330731903,0.06548810695259749,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.375,-0.35368328187031317,-0.27613586237318044,0.07754741949713273,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.400,-0.41008675194824296,-0.3153947948831055,0.09469195706513744,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.425,-0.4713948715981665,-0.3490727066991427,0.12232216489902381,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.450,-0.5382764566708105,-0.3844889120583871,0.1537875446124234,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.475,-0.6115277165122774,-0.43287751801205704,0.1786501985002204,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.500,-0.6921041023378914,-0.15747684164093514,0.5346272606969563,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.525,0.0,-0.1558981264365148,-0.1558981264365148,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.550,0.0,-0.0838112042346714,-0.0838112042346714,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.575,0.0,-0.08549780741586445,-0.08549780741586445,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.600,0.0,-0.08689898544331713,-0.08689898544331713,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.625,0.0,-0.08028231142479048,-0.08028231142479048,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.650,0.0,-0.05784863570483333,-0.05784863570483333,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.675,0.0,-0.05883750127243734,-0.05883750127243734,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.700,0.0,-0.04367004852227613,-0.04367004852227613,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.725,0.0,-0.03769499137827325,-0.03769499137827325,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.750,0.0,-0.044111160123511246,-0.044111160123511246,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.775,0.0,-0.04112140371513994,-0.04112140371513994,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,empty,nb_0.800,0.0,-0.047198941332157046,-0.047198941332157046,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,auc,0.5668527089165827,0.6245439823598484,0.057691273443265745,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,ap,0.19616662956174774,0.23793838219976532,0.04177175263801758,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,brier_skill,0.0395972471946725,0.07080480765418562,0.031207560459513117,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nagelkerke,0.048217637232021195,0.08535608220284296,0.03713844497082177,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.050,0.10941889350637289,0.10941889350637289,0.0,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.075,0.08534913387141002,0.08534913387141002,0.0,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.100,0.059942165367838064,0.06033426456893594,0.0003920992010978744,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.125,0.033083370092633436,0.03383956140903649,0.0007561913164030529,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.150,0.004644645683593232,0.005916085004800317,0.0012714393212070853,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.175,-0.025517637780540305,-0.0221357821710711,0.003381855609469204,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.200,-0.05756506396118218,-0.05238200264666961,0.0051830613145125715,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.225,-0.09168006602444613,-0.08130682869217527,0.010373237332270857,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.250,-0.12806940155859428,-0.10601382149683866,0.02205558006175562,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.275,-0.15998661454451427,-0.13336781102170578,0.026618803522808487,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.300,-0.2006427626189426,-0.16459764320373058,0.03604511941521202,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.325,-0.24476792628535016,-0.19108301066836572,0.053684915616984435,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.350,-0.2758644090801126,-0.2091886939703437,0.06667571510976891,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.375,-0.3242170269078077,-0.24296426996029993,0.08125275694750775,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.400,-0.3765622702543744,-0.28201735038964865,0.09454491986472574,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.425,-0.2390057728083466,-0.22627107266834165,0.01273470014000494,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.450,-0.27148414003288285,-0.23226530857761557,0.03921883145526728,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.475,-0.31024849286869577,-0.26244039742054737,0.0478080954481484,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.500,-0.34803705337450375,-0.290251433612704,0.057785619761799745,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.525,-0.08587746384045691,-0.13576950758015463,-0.04989204373969772,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.550,-0.09684850267117585,-0.13846003038768814,-0.04161152771651229,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.575,-0.11074495965126234,-0.14797996834375565,-0.03723500869249331,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.600,-0.1263784737538597,-0.16034406704896337,-0.03396559329510368,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.625,-0.06440229378032643,-0.12248198794294958,-0.05807969416262315,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.650,-0.06648181990043482,-0.11613838301090178,-0.049656563110466956,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.675,-0.07773743680228024,-0.10946354042957487,-0.03172610362729464,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.700,-0.07307748860461695,-0.09822084987501836,-0.025143361270401413,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.725,-0.061755624172915746,-0.10089425351886754,-0.03913862934595179,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.750,-0.01940891045434495,-0.08337009263343625,-0.0639611821790913,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.775,-0.016860265647208748,-0.06729402538842329,-0.05043375974121454,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0_half,nb_0.800,-0.02029113365681518,-0.06925452139391267,-0.048963387737097484,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,auc,0.6492600637603044,0.671688213904766,0.022428150144461534,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,ap,0.25900431265903023,0.2717746209344166,0.012770308275386388,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,brier_skill,0.10912528376559139,0.12163544355311517,0.012510159787523789,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nagelkerke,0.12425419447636911,0.13575852273382572,0.011504328257456606,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.050,0.10941889350637289,0.10941889350637289,0.0,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.075,0.08534913387141002,0.08542066548242112,7.15316110111025e-05,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.100,0.060383276969073175,0.06053031416948487,0.00014703720041169682,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.125,0.03371352952296932,0.0343436889533052,0.0006301594303358832,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.150,0.00550092114481433,0.007628635927242516,0.0021277147824281858,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.175,-0.024648781596289315,-0.021440697223670323,0.003208084372618991,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.200,-0.050838112042346714,-0.0458756065284517,0.004962505513895016,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.225,-0.07309646114660559,-0.06485763478805301,0.008238826358552581,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.250,-0.10439641229230993,-0.08983972945155122,0.014556682840758714,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.275,-0.1384177783186043,-0.11668162389912234,0.021736154419481957,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.300,-0.17247463608292898,-0.14367635011657953,0.02879828596634945,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.325,-0.2096423728536653,-0.17218056168210555,0.03746181117155975,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.350,-0.23843778629839504,-0.1793627633945234,0.05907502290387165,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.375,-0.18650198500220555,-0.20952801058667844,-0.023026025584472892,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.400,-0.20041170416115278,-0.18026760770474934,0.020144096456403443,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.425,-0.23411518766421818,-0.18081739897585394,0.05329778868836424,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.450,-0.16433412198740824,-0.17720656053254197,-0.01287243854513373,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.475,-0.16289621274182364,-0.1363454954103388,0.02655071733148484,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.500,-0.1305690339655933,-0.14247904719894133,-0.011910013233348032,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.525,-0.08996355025189795,-0.12488101594966687,-0.03491746569776892,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.550,-0.09724060187227374,-0.12988286036367205,-0.03264225849139832,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.575,-0.10737175328887619,-0.1356288435091725,-0.02825709022029632,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.600,-0.1243934715483017,-0.1420379355977062,-0.017644464049404493,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.625,-0.12762828995735923,-0.14880164681664462,-0.021173356859285397,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.650,-0.11828092507404377,-0.14329825445837802,-0.02501732938433425,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.675,-0.1338264734824065,-0.13844117946455844,-0.00461470598215194,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.700,-0.1343920011762976,-0.1424790471989413,-0.008087046022643707,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.725,-0.13233348037053375,-0.1464089505553996,-0.014075470184865851,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.750,-0.12924569916188797,-0.1482134980149978,-0.01896779885310984,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.775,-0.13444101357643487,-0.12463853354898792,0.00980248002744695,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0,nb_0.800,-0.10630789589766214,-0.133215703573004,-0.026907807675341858,7554,2267,704,806,5,product,org:resource
BPIC13_incidents,itsm,duration,0.5,random,0.504236166269526,B0+g,auc,0.6707672151327643,0.6841661413064588,0.013398926173694536,7554,2267,704,806,5,product,org:resource
