learner,split,quality,level,rung,metric,log,target,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,lo,hi,resolved
hgb,holdout70,clean,1.0,B_half,nb_0.175,BPIC13_closed,handover,-0.0079316656497864,0.028553750828761444,80,-0.07347637448308582,0.023134024811876854,-0.03899735611144965,0.05761304318351302,-0.05431001506959125,0.06808596951999024,-0.011728018439427852,-0.03899735611144965,0.05761304318351302,False
hgb,holdout70,clean,1.0,B_half,nb_0.200,BPIC13_closed,handover,-0.0027964205816554,0.0325925742394343,80,-0.06737975391498877,0.054823825503355475,-0.06041666666666627,0.06178691275167797,-0.045038392463534235,0.0797500282251182,-0.0139821029082774,-0.06041666666666627,0.06178691275167797,False
hgb,holdout70,clean,1.0,B_half,nb_0.225,BPIC13_closed,handover,-0.0282167857400592,0.031817486547717905,80,-0.09134913761997542,0.050340982896730835,-0.10677455437684924,0.03491556613985702,-0.097781181048188,0.011541107744706536,0.0158403694883453,-0.10677455437684924,0.03491556613985702,False
hgb,holdout70,clean,1.0,B_half,nb_0.250,BPIC13_closed,handover,-0.0223713646532438,0.03209315933426346,80,-0.07619313944817302,0.0514727815063385,-0.0962155108128261,0.03145041014168542,-0.0874477933182107,0.013619927563310558,0.013795674869500351,-0.0962155108128261,0.03145041014168542,False
hgb,holdout70,clean,1.0,B_half,nb_0.275,BPIC13_closed,handover,-0.0158913831674766,0.03301842845489219,80,-0.06701187996605713,0.0636754609272545,-0.0954582272622077,0.03522911363110393,-0.07465694236768282,0.028841447648648672,0.00937283036334185,-0.0954582272622077,0.03522911363110393,False
hgb,holdout70,clean,1.0,B_half,nb_0.300,BPIC13_closed,handover,-0.0134228187919463,0.034532768807123575,80,-0.06465324384787463,0.07257110898050494,-0.09941674656439753,0.03780760626398203,-0.07297868733847264,0.037219210085339204,0.011824864173857549,-0.09941674656439753,0.03780760626398203,False
hgb,holdout70,clean,1.0,B_half,nb_0.325,BPIC13_closed,handover,-0.0362084679758058,0.03411247725517047,80,-0.06687173750932135,0.0653927417350235,-0.1378096776866351,-0.005545198442290247,-0.07744714173833152,-0.0010387063719319407,0.03521418510232835,-0.1378096776866351,-0.005545198442290247,True
hgb,holdout70,clean,1.0,B_half,nb_0.350,BPIC13_closed,handover,-0.0548958871106521,0.03966706773424082,80,-0.07141627946997074,0.08592324901049736,-0.19571502323180157,-0.038375494751333464,-0.1084093988917907,-0.022127163890785846,0.0514541387024608,-0.19571502323180157,-0.038375494751333464,True
hgb,holdout70,clean,1.0,B_half,nb_0.375,BPIC13_closed,handover,-0.0465324384787471,0.03783459902120683,80,-0.0890492170022371,0.07041387024608486,-0.16347874720357908,-0.0040156599552571,-0.11230180922868828,-0.018998226847521997,0.04205816554809835,-0.16347874720357908,-0.0040156599552571,True
hgb,holdout70,clean,1.0,B_half,nb_0.400,BPIC13_closed,handover,-0.0402684563758389,0.03758869137223421,80,-0.0880126771066368,0.0744034302759132,-0.15494034302759102,0.007475764354958989,-0.11033614335078948,-0.016017043413029803,0.032065622669649504,-0.15494034302759102,0.007475764354958989,False
hgb,holdout70,clean,1.0,B_half,nb_0.425,BPIC13_closed,handover,-0.0291800408520571,0.04163351233957693,80,-0.09457737574165936,0.07695019939694582,-0.13531028110106003,0.036217294037545165,-0.10545292561759409,0.027825909169802373,0.0284019064293356,-0.13531028110106003,0.036217294037545165,False
hgb,holdout70,clean,1.0,B_half,nb_0.450,BPIC13_closed,handover,0.0337604230221679,0.04385379987237732,80,-0.10766727679479349,0.06288895668090283,0.004631889363432964,0.17518812283912927,0.007743872727786585,0.08154972407886267,-0.0383363839739677,0.004631889363432964,0.17518812283912927,True
hgb,holdout70,clean,1.0,B_half,nb_0.475,BPIC13_closed,handover,-0.0053265153936295,0.04863773909736935,80,-0.13722967934377325,0.05568871844039613,-0.06634174922765512,0.12657664855651427,-0.08589010467533459,0.08294846706906847,-0.008256098860125651,-0.06634174922765512,0.12657664855651427,False
hgb,holdout70,clean,1.0,B_half,nb_0.500,BPIC13_closed,handover,-0.0514541387024608,0.05104308358036697,80,-0.14368008948545857,0.04714765100671127,-0.15005592841163287,0.04077181208053697,-0.17878470870189048,0.025998812475821358,0.0178970917225951,-0.15005592841163287,0.04077181208053697,False
hgb,holdout70,clean,1.0,B_half,nb_0.525,BPIC13_closed,handover,-0.0777110561638997,0.056255297276093935,80,-0.17021664900506303,0.03856999882255966,-0.19399211115035905,0.014794536677263631,-0.18928058141090623,-0.0033077568053178933,0.030436830330860698,-0.19399211115035905,0.014794536677263631,False
hgb,holdout70,clean,1.0,B_half,nb_0.550,BPIC13_closed,handover,-0.0966940094456874,0.05820337271132028,80,-0.1848185433755904,0.030251056425552907,-0.2236390753169277,-0.008569475515784408,-0.20105791642860624,-0.01930719659536938,0.026597066865523405,-0.2236390753169277,-0.008569475515784408,True
hgb,holdout70,clean,1.0,B_half,nb_0.575,BPIC13_closed,handover,-0.0782997762863534,0.06256329889949394,80,-0.20872812212133168,0.03832083168838002,-0.19492038426108682,0.05212856954862488,-0.200762545496383,0.03885997185518438,-0.0026977233846559034,-0.19492038426108682,0.05212856954862488,False
hgb,holdout70,clean,1.0,B_half,nb_0.600,BPIC13_closed,handover,-0.1062639821029082,0.06511794683295213,80,-0.23646532438478737,-0.005816554809843555,-0.20671140939597285,0.023937360178970968,-0.2456307072204616,-0.008119926194147394,0.0027964205816555093,-0.20671140939597285,0.023937360178970968,False
hgb,holdout70,clean,1.0,B_half,nb_0.625,BPIC13_closed,handover,-0.1200596569724086,0.0755912773383047,80,-0.2727442207307979,-0.007774049217002373,-0.23234526472781483,0.032624906785980706,-0.28891996662911346,-0.009080248842567862,0.004101416853094647,-0.23234526472781483,0.032624906785980706,False
hgb,holdout70,clean,1.0,B_half,nb_0.650,BPIC13_closed,handover,-0.137104506232023,0.08322628392187889,80,-0.3146292745286034,-0.00026366251198461406,-0.2739453499520614,0.0404202620645574,-0.3226578124128658,-0.013500877115240766,0.0027165228507509964,-0.2739453499520614,0.0404202620645574,False
hgb,holdout70,clean,1.0,B_half,nb_0.675,BPIC13_closed,handover,-0.1509206676991912,0.08943487792908765,80,-0.319385647909138,-0.004448459817587371,-0.2973928755807951,0.017544312510755555,-0.32116528415152035,-0.008171637486455281,0.0050765789020822405,-0.2973928755807951,0.017544312510755555,False
hgb,holdout70,clean,1.0,B_half,nb_0.700,BPIC13_closed,handover,-0.1961222967934377,0.110167136699124,80,-0.3639075316927665,-0.007307979120059626,-0.38493661446681576,-0.028337061894108895,-0.5110445825587117,-0.037856852547591954,0.04548844146159578,-0.38493661446681576,-0.028337061894108895,True
hgb,holdout70,clean,1.0,B_half,nb_0.725,BPIC13_closed,handover,-0.2265609111246694,0.13149190069039712,80,-0.432489322757779,-0.0053487899125490256,-0.4477730323367898,-0.020632499491559764,-0.5332768246055735,-0.04095226253086144,0.056335163717714104,-0.4477730323367898,-0.020632499491559764,True
hgb,holdout70,clean,1.0,B_half,nb_0.750,BPIC13_closed,handover,-0.2595078299776285,0.14581010897881236,80,-0.48411633109619684,-0.004138702460850937,-0.5148769574944061,-0.034899328859060164,-0.5508315635886243,-0.046979865771812,0.08612975391498873,-0.5148769574944061,-0.034899328859060164,True
hgb,holdout70,clean,1.0,B_half,nb_0.775,BPIC13_closed,handover,-0.2373850360427542,0.16724220815982563,80,-0.557923191648024,0.06277032065622612,-0.5375403927417346,0.08315311956251553,-0.6035975811772032,0.000576304760795363,0.06301267710663686,-0.5375403927417346,0.08315311956251553,False
hgb,holdout70,clean,1.0,B_half,nb_0.800,BPIC13_closed,handover,-0.1252796420581655,0.18520507861696658,80,-0.5620805369127518,0.1257829977628633,-0.3763422818791943,0.31152125279642084,-0.4944071588366892,0.19464851894266333,-0.05704697986577184,-0.3763422818791943,0.31152125279642084,False
hgb,holdout70,clean,1.0,B_intake,ap,BPIC13_closed,handover,0.0241037732201553,0.048473451695214685,80,-0.09990216562529952,0.08264019527456594,-0.03443264883425534,0.14810971206561013,-0.05688698405711051,0.09316436949772425,-0.013726211870733949,-0.03443264883425534,0.14810971206561013,False
hgb,holdout70,clean,1.0,B_intake,auc,BPIC13_closed,handover,0.0426327411422261,0.03852319733768421,80,-0.08153444637678589,0.06615632604824624,0.01910915623620596,0.1667999286612381,-0.005301512988003554,0.08714414673484272,-0.039413407976674,0.01910915623620596,0.1667999286612381,True
hgb,holdout70,clean,1.0,B_intake,brier_skill,BPIC13_closed,handover,0.0102487504708077,0.1137446285506807,80,-0.32423955252236014,0.12672394446205823,-0.10622644352044283,0.34473705346397554,-0.11688863214873592,0.17119567981939146,-0.10406841772682394,-0.10622644352044283,0.34473705346397554,False
hgb,holdout70,clean,1.0,B_intake,logloss_skill,BPIC13_closed,handover,-0.0066241973657004,0.2066866096453534,80,-0.769674440088862,-0.01609157507365834,0.0028431803422575407,0.7564260453574612,0.022271009652826294,0.050519036212950466,-0.320330506644821,0.0028431803422575407,0.7564260453574612,True
hgb,holdout70,clean,1.0,B_intake,nagelkerke,BPIC13_closed,handover,-0.0140937752410082,1.0326437151988097,80,-4.315176894454936,-0.056056753349332494,0.027869202867316093,4.28698934397292,0.056724166195603054,0.12431019900343436,-1.233410034751031,0.027869202867316093,4.28698934397292,True
hgb,holdout70,clean,1.0,B_intake,nb_0.050,BPIC13_closed,handover,0.0076533615918992,0.020004705418641345,80,-0.05609030966678443,0.017214176380548642,-0.0019074531967502428,0.07139703285058283,-0.004650962192822965,0.02201719712471353,-0.0294360061226892,-0.0019074531967502428,0.07139703285058283,False
hgb,holdout70,clean,1.0,B_intake,nb_0.075,BPIC13_closed,handover,0.0122740189854284,0.022034527410955868,80,-0.05404044984581893,0.027474454320091827,-0.0029264163492350274,0.07858848781667574,-0.0012244351445352265,0.031259330913784196,-0.02935485821391855,-0.0029264163492350274,0.07858848781667574,False
hgb,holdout70,clean,1.0,B_intake,nb_0.100,BPIC13_closed,handover,0.029082774049217,0.021508443474166167,80,-0.0489187173750931,0.03486825751926416,0.023297290579169842,0.1070842654735271,0.012612088625819914,0.04225699369764816,-0.043748446433010096,0.023297290579169842,0.1070842654735271,True
hgb,holdout70,clean,1.0,B_intake,nb_0.125,BPIC13_closed,handover,0.0345158197507191,0.023057330697703618,80,-0.04654841802492805,0.033716842441674534,0.03531479705976367,0.11558005752636624,0.033716842441674534,0.04506231940090209,-0.04298497922658995,0.03531479705976367,0.11558005752636624,True
hgb,holdout70,clean,1.0,B_intake,nb_0.150,BPIC13_closed,handover,0.0348730096065272,0.02256733605131869,80,-0.04810830372417418,0.028000394788787922,0.04174562442426648,0.11785432293722858,0.03400278917270361,0.03421502829288567,-0.0400710619818397,0.04174562442426648,0.11785432293722858,True
hgb,holdout70,clean,1.0,B_intake,nb_0.175,BPIC13_closed,handover,0.0322012066978509,0.0239294260034455,80,-0.055530133550267695,0.03251474476306685,0.031887668632634945,0.1199325469459695,0.02497948147863087,0.04508167483598797,-0.034743407226628595,0.031887668632634945,0.1199325469459695,True
hgb,holdout70,clean,1.0,B_intake,nb_0.200,BPIC13_closed,handover,0.0173378076062639,0.024442533493510932,80,-0.05876677852348993,0.03302572706935114,0.0016498881431766602,0.09344239373601773,-0.0095078299776286,0.0423805860846078,-0.0190156599552571,0.0016498881431766602,0.09344239373601773,True
hgb,holdout70,clean,1.0,B_intake,nb_0.225,BPIC13_closed,handover,0.0094537057083062,0.02490110401065199,80,-0.05537814822833218,0.04169553294363848,-0.02278812152702608,0.07428555964494458,-0.022514427471169555,0.05925060862491424,-0.00956195424695095,-0.02278812152702608,0.07428555964494458,False
hgb,holdout70,clean,1.0,B_intake,nb_0.250,BPIC13_closed,handover,0.0044742729306487,0.026079108319233286,80,-0.0589112602535421,0.045507084265473494,-0.0365585384041761,0.0678598061148395,-0.04982438034014059,0.054204602235282784,-0.00559284116331085,-0.0365585384041761,0.0678598061148395,False
hgb,holdout70,clean,1.0,B_intake,nb_0.275,BPIC13_closed,handover,0.007174265216385,0.026965119961172748,80,-0.06156946694438011,0.03830131913908793,-0.02395278870631793,0.07591799737715012,-0.03696874875354334,0.062205057928869295,-0.0087556892694591,-0.02395278870631793,0.07591799737715012,False
hgb,holdout70,clean,1.0,B_intake,nb_0.300,BPIC13_closed,handover,0.001278363694471,0.027256079982049822,80,-0.058477149248961226,0.04084372003835073,-0.038286992649408734,0.061033876637903224,-0.043019799184915594,0.05591365578160985,-0.003994886545222,-0.038286992649408734,0.061033876637903224,False
hgb,holdout70,clean,1.0,B_intake,nb_0.325,BPIC13_closed,handover,0.0037285607755406,0.02753382093536502,80,-0.05469591515452804,0.0489125031071339,-0.0414553815560527,0.06215303670560924,-0.03990613888550397,0.06485173791511264,-0.01039854171845215,-0.0414553815560527,0.06215303670560924,False
hgb,holdout70,clean,1.0,B_intake,nb_0.350,BPIC13_closed,handover,0.0005162622612287,0.031229239778165264,80,-0.058978661159869133,0.05641025641025622,-0.05537773188779882,0.06001118568232653,-0.05628933191642967,0.0653691310616309,-0.003183617277577,-0.05537773188779882,0.06001118568232653,False
hgb,holdout70,clean,1.0,B_intake,nb_0.375,BPIC13_closed,handover,0.0031319910514541,0.031173251132478725,80,-0.05437360178970916,0.05351230425055913,-0.047248322147650935,0.06063758389261736,-0.04578250345281137,0.06486751163845952,-0.0080536912751677,-0.047248322147650935,0.06063758389261736,False
hgb,holdout70,clean,1.0,B_intake,nb_0.400,BPIC13_closed,handover,-0.0067114093959731,0.031985946017646906,80,-0.05192020879940338,0.05180835197613704,-0.06523117076808324,0.03849739000745718,-0.061467482586564,0.04910661070550362,0.0007457121551080999,-0.06523117076808324,0.03849739000745718,False
hgb,holdout70,clean,1.0,B_intake,nb_0.425,BPIC13_closed,handover,-0.0126446843692247,0.0329838097083341,80,-0.058931524170800456,0.06275410952241993,-0.08804347826086933,0.03364215543235106,-0.06555443301779705,0.051061347446535864,0.0073436436144344,-0.08804347826086933,0.03364215543235106,False
