log,target,rung,learner,calibration,bin,n,p_mean,y_mean
UCI498,handover,B_intake_g,logit,raw,3,747,0.11196520882947653,0.0963855421686747
UCI498,handover,B_intake_g,logit,raw,4,748,0.15281153553480312,0.10026737967914438
UCI498,handover,B_intake_g,logit,raw,5,748,0.2504756164697693,0.2072192513368984
UCI498,handover,B_intake_g,logit,raw,6,747,0.6701704241871509,0.6265060240963856
UCI498,handover,B_intake_g,logit,raw,7,747,0.9132549041894877,0.9946452476572959
UCI498,handover,B_intake_g,logit,raw,8,732,0.9384549992202905,0.9959016393442623
UCI498,handover,B_intake_g,logit,raw,9,764,0.9726137542878979,0.9895287958115183
UCI498,handover,B_intake_g,logit,platt,0,748,0.06530392231205469,0.04144385026737968
UCI498,handover,B_intake_g,logit,platt,1,747,0.08978010871813999,0.060240963855421686
UCI498,handover,B_intake_g,logit,platt,2,748,0.10744114556765141,0.07887700534759358
UCI498,handover,B_intake_g,logit,platt,3,747,0.12797122135379982,0.0963855421686747
UCI498,handover,B_intake_g,logit,platt,4,747,0.15965645435928205,0.11244979919678715
UCI498,handover,B_intake_g,logit,platt,5,749,0.23285038096696162,0.19893190921228304
UCI498,handover,B_intake_g,logit,platt,6,747,0.5941874251408473,0.6251673360107095
UCI498,handover,B_intake_g,logit,platt,7,747,0.8250694751118338,0.998661311914324
UCI498,handover,B_intake_g,logit,platt,8,745,0.8444912570081348,0.9973154362416108
UCI498,handover,B_intake_g,logit,platt,9,751,0.8763528448042015,0.9893475366178429
UCI498,handover,B_intake_g,logit,isotonic,0,639,0.058815423285004206,0.03442879499217527
UCI498,handover,B_intake_g,logit,isotonic,1,852,0.07983462185619103,0.05516431924882629
UCI498,handover,B_intake_g,logit,isotonic,2,709,0.09027438666445539,0.06064880112834979
UCI498,handover,B_intake_g,logit,isotonic,3,785,0.10110913833656744,0.09426751592356689
UCI498,handover,B_intake_g,logit,isotonic,4,753,0.11995168940119338,0.1102257636122178
UCI498,handover,B_intake_g,logit,isotonic,5,748,0.19222727401187667,0.22192513368983957
UCI498,handover,B_intake_g,logit,isotonic,6,702,0.5874577057265761,0.6153846153846154
UCI498,handover,B_intake_g,logit,isotonic,7,157,0.8656153415116014,0.9681528662420382
UCI498,handover,B_intake_g,logit,isotonic,9,2131,0.871167025603833,0.994838104176443
UCI498,handover,B_intake_g,hgb,raw,0,748,0.02004475861718563,0.02406417112299465
UCI498,handover,B_intake_g,hgb,raw,1,721,0.034884541212828815,0.04854368932038835
UCI498,handover,B_intake_g,hgb,raw,2,774,0.04928350765230158,0.07751937984496124
UCI498,handover,B_intake_g,hgb,raw,3,747,0.08893834140814447,0.09906291834002677
UCI498,handover,B_intake_g,hgb,raw,4,747,0.12041723823395162,0.12315930388219545
UCI498,handover,B_intake_g,hgb,raw,5,749,0.18185821708589608,0.21228304405874499
UCI498,handover,B_intake_g,hgb,raw,6,687,0.6707460170946031,0.5880640465793304
UCI498,handover,B_intake_g,hgb,raw,7,793,0.9967346982297994,0.9974779319041615
UCI498,handover,B_intake_g,hgb,raw,8,511,0.9969879680387516,1.0
UCI498,handover,B_intake_g,hgb,raw,9,999,0.9974317488543482,0.995995995995996
UCI498,handover,B_intake_g,hgb,platt,0,744,0.05010874513903436,0.01747311827956989
UCI498,handover,B_intake_g,hgb,platt,1,751,0.061003576058799344,0.05992010652463382
UCI498,handover,B_intake_g,hgb,platt,2,747,0.08253714944445101,0.05220883534136546
UCI498,handover,B_intake_g,hgb,platt,3,748,0.11196490048213284,0.09759358288770054
UCI498,handover,B_intake_g,hgb,platt,4,748,0.13957021646376844,0.13502673796791445
UCI498,handover,B_intake_g,hgb,platt,5,748,0.18770615721506828,0.24331550802139038
UCI498,handover,B_intake_g,hgb,platt,6,747,0.6062230439180817,0.6050870147255689
UCI498,handover,B_intake_g,hgb,platt,7,688,0.906263709117161,0.997093023255814
UCI498,handover,B_intake_g,hgb,platt,8,786,0.9068885820609011,0.9910941475826972
UCI498,handover,B_intake_g,hgb,platt,9,769,0.9077527174797126,1.0
UCI498,handover,B_intake_g,hgb,isotonic,0,745,0.031159479558577334,0.016107382550335572
UCI498,handover,B_intake_g,hgb,isotonic,1,747,0.04919958324297638,0.06157965194109773
UCI498,handover,B_intake_g,hgb,isotonic,2,751,0.07324797016683615,0.0492676431424767
UCI498,handover,B_intake_g,hgb,isotonic,3,729,0.10532571978328427,0.10150891632373114
UCI498,handover,B_intake_g,hgb,isotonic,4,764,0.13595653476629174,0.12958115183246074
UCI498,handover,B_intake_g,hgb,isotonic,5,710,0.1824723027814813,0.2267605633802817
UCI498,handover,B_intake_g,hgb,isotonic,6,657,0.49967902096818295,0.5266362252663622
UCI498,handover,B_intake_g,hgb,isotonic,9,2373,0.912816691505216,0.9962073324905183
UCI498,duration,B_half,logit,raw,0,746,0.1844149731228144,0.17024128686327078
UCI498,duration,B_half,logit,raw,1,748,0.29905683492553126,0.2713903743315508
UCI498,duration,B_half,logit,raw,2,749,0.343823774534743,0.2817089452603471
UCI498,duration,B_half,logit,raw,3,722,0.39079143252563964,0.26038781163434904
UCI498,duration,B_half,logit,raw,5,1460,0.41953184926120785,0.2589041095890411
UCI498,duration,B_half,logit,raw,6,800,0.4610243288075841,0.27125
UCI498,duration,B_half,logit,raw,7,622,0.5094793428008771,0.3504823151125402
UCI498,duration,B_half,logit,raw,8,879,0.5539252883157578,0.3378839590443686
UCI498,duration,B_half,logit,raw,9,750,0.6618606356998739,0.3973333333333333
UCI498,duration,B_half,logit,platt,0,737,0.3601109598344442,0.17503392130257803
UCI498,duration,B_half,logit,platt,1,732,0.4178105334119109,0.28005464480874315
UCI498,duration,B_half,logit,platt,2,760,0.4407098444999865,0.2868421052631579
UCI498,duration,B_half,logit,platt,3,755,0.46379974356401565,0.2662251655629139
UCI498,duration,B_half,logit,platt,5,1408,0.4760567916960252,0.24644886363636365
UCI498,duration,B_half,logit,platt,6,825,0.4923442941241354,0.28484848484848485
UCI498,duration,B_half,logit,platt,7,669,0.5169472252484607,0.3064275037369208
UCI498,duration,B_half,logit,platt,8,842,0.5404650699449833,0.35985748218527314
UCI498,duration,B_half,logit,platt,9,748,0.5857850618692022,0.393048128342246
UCI498,duration,B_half,logit,isotonic,0,379,0.24024127539747794,0.11609498680738786
UCI498,duration,B_half,logit,isotonic,1,672,0.3880792584685324,0.25595238095238093
UCI498,duration,B_half,logit,isotonic,4,2381,0.43832528861348335,0.25325493490130196
UCI498,duration,B_half,logit,isotonic,5,865,0.4493937041938985,0.2901734104046243
UCI498,duration,B_half,logit,isotonic,6,882,0.4873425544755065,0.29705215419501135
UCI498,duration,B_half,logit,isotonic,7,560,0.5235840604403526,0.33214285714285713
UCI498,duration,B_half,logit,isotonic,8,945,0.5447182406684444,0.34285714285714286
UCI498,duration,B_half,logit,isotonic,9,792,0.5932269377952192,0.37247474747474746
UCI498,duration,B_half,hgb,raw,0,561,0.22406793201689948,0.1586452762923351
UCI498,duration,B_half,hgb,raw,1,920,0.3454029159106922,0.2510869565217391
UCI498,duration,B_half,hgb,raw,2,644,0.3972877367926171,0.2639751552795031
UCI498,duration,B_half,hgb,raw,5,2196,0.4171138853248829,0.25956284153005466
UCI498,duration,B_half,hgb,raw,6,875,0.48182443432682437,0.3302857142857143
UCI498,duration,B_half,hgb,raw,7,93,0.48928785329203633,0.23655913978494625
UCI498,duration,B_half,hgb,raw,8,1408,0.5006445446705071,0.3274147727272727
UCI498,duration,B_half,hgb,raw,9,779,0.5595285683104304,0.39152759948652116
UCI498,duration,B_half,hgb,platt,0,628,0.4260079245685097,0.160828025477707
UCI498,duration,B_half,hgb,platt,1,784,0.4650269236723217,0.274234693877551
UCI498,duration,B_half,hgb,platt,2,830,0.47812695112717507,0.2493975903614458
UCI498,duration,B_half,hgb,platt,3,4,0.4864997708246641,0.0
UCI498,duration,B_half,hgb,platt,4,1484,0.48685446766904183,0.2526954177897574
UCI498,duration,B_half,hgb,platt,5,754,0.499072636519586,0.30238726790450926
UCI498,duration,B_half,hgb,platt,6,598,0.5101650316520745,0.2809364548494983
UCI498,duration,B_half,hgb,platt,7,895,0.5213773622442487,0.3418994413407821
UCI498,duration,B_half,hgb,platt,8,599,0.5353721522262664,0.3606010016694491
UCI498,duration,B_half,hgb,platt,9,900,0.5530586517762399,0.3566666666666667
UCI498,duration,B_half,hgb,isotonic,0,363,0.3068216396188184,0.10743801652892562
UCI498,duration,B_half,hgb,isotonic,4,3018,0.47254579508471717,0.2597746852220013
UCI498,duration,B_half,hgb,isotonic,5,765,0.48983472565103575,0.2758169934640523
UCI498,duration,B_half,hgb,isotonic,6,937,0.4999470830471709,0.28601921024546423
UCI498,duration,B_half,hgb,isotonic,8,1581,0.5185264673583041,0.3219481340923466
UCI498,duration,B_half,hgb,isotonic,9,812,0.5785501320964599,0.4014778325123153
UCI498,duration,B_intake,logit,raw,0,748,0.10013307642229424,0.0855614973262032
UCI498,duration,B_intake,logit,raw,1,747,0.15854320648627238,0.09236947791164658
UCI498,duration,B_intake,logit,raw,2,748,0.19155355880159491,0.0962566844919786
UCI498,duration,B_intake,logit,raw,3,747,0.2333586106006357,0.1539491298527443
UCI498,duration,B_intake,logit,raw,4,748,0.28790883017941404,0.19786096256684493
UCI498,duration,B_intake,logit,raw,5,748,0.3564149702636111,0.2540106951871658
UCI498,duration,B_intake,logit,raw,6,747,0.44586685836165074,0.3748326639892905
UCI498,duration,B_intake,logit,raw,7,747,0.555912083513571,0.4605087014725569
UCI498,duration,B_intake,logit,raw,8,748,0.6738544497255323,0.5307486631016043
UCI498,duration,B_intake,logit,raw,9,748,0.844345956175422,0.6122994652406417
UCI498,duration,B_intake,logit,platt,0,748,0.25764309215266173,0.08021390374331551
UCI498,duration,B_intake,logit,platt,1,747,0.3107291708299998,0.09906291834002677
UCI498,duration,B_intake,logit,platt,2,748,0.33672000848355604,0.10962566844919786
UCI498,duration,B_intake,logit,platt,3,747,0.36515177469728677,0.12985274431057564
UCI498,duration,B_intake,logit,platt,4,747,0.4009408231887243,0.20615796519410978
UCI498,duration,B_intake,logit,platt,5,748,0.44511978212956255,0.2767379679144385
UCI498,duration,B_intake,logit,platt,6,748,0.4957656786509016,0.39037433155080214
UCI498,duration,B_intake,logit,platt,7,747,0.5625573346021414,0.4538152610441767
UCI498,duration,B_intake,logit,platt,8,745,0.6313539860645705,0.5248322147651007
UCI498,duration,B_intake,logit,platt,9,751,0.7474710989217866,0.5872170439414115
UCI498,duration,B_intake,logit,isotonic,0,359,0.2070085469745097,0.07242339832869081
UCI498,duration,B_intake,logit,isotonic,1,1045,0.23765943689769845,0.07559808612440191
UCI498,duration,B_intake,logit,isotonic,2,838,0.2765103227614297,0.09188544152744631
UCI498,duration,B_intake,logit,isotonic,3,746,0.32890114773846235,0.14611260053619302
UCI498,duration,B_intake,logit,isotonic,4,750,0.40301102990434295,0.19866666666666666
UCI498,duration,B_intake,logit,isotonic,5,746,0.46831731790011366,0.3257372654155496
UCI498,duration,B_intake,logit,isotonic,6,749,0.5275119418032488,0.40587449933244324
UCI498,duration,B_intake,logit,isotonic,7,747,0.5990254309471793,0.4404283801874163
UCI498,duration,B_intake,logit,isotonic,8,748,0.6491450724031,0.5147058823529411
UCI498,duration,B_intake,logit,isotonic,9,748,0.7367552370020953,0.5828877005347594
UCI498,duration,B_intake,hgb,raw,0,711,0.1134555477161481,0.06188466947960619
UCI498,duration,B_intake,hgb,raw,1,772,0.1391082298248973,0.07253886010362694
UCI498,duration,B_intake,hgb,raw,2,699,0.15870079271988813,0.0944206008583691
UCI498,duration,B_intake,hgb,raw,3,808,0.19437565613507704,0.07797029702970297
UCI498,duration,B_intake,hgb,raw,4,732,0.2854133557429246,0.17486338797814208
UCI498,duration,B_intake,hgb,raw,5,764,0.4122659891189487,0.39528795811518325
UCI498,duration,B_intake,hgb,raw,6,746,0.49642918203437036,0.3699731903485255
UCI498,duration,B_intake,hgb,raw,7,709,0.5727546606609623,0.4781382228490832
UCI498,duration,B_intake,hgb,raw,8,787,0.6409889550587641,0.5108005082592122
UCI498,duration,B_intake,hgb,raw,9,748,0.7826977038825199,0.6163101604278075
UCI498,duration,B_intake,hgb,platt,0,748,0.28458773399038956,0.06417112299465241
UCI498,duration,B_intake,hgb,platt,1,699,0.3279911228608584,0.07439198855507868
UCI498,duration,B_intake,hgb,platt,2,791,0.35099600046451174,0.07585335018963338
UCI498,duration,B_intake,hgb,platt,3,752,0.37867678636659424,0.12632978723404256
UCI498,duration,B_intake,hgb,platt,4,747,0.4245423819548782,0.15930388219544847
UCI498,duration,B_intake,hgb,platt,5,749,0.49064902262389526,0.3818424566088118
UCI498,duration,B_intake,hgb,platt,6,747,0.5463605010833578,0.3989290495314592
UCI498,duration,B_intake,hgb,platt,7,747,0.5915046473642857,0.48460508701472554
UCI498,duration,B_intake,hgb,platt,8,748,0.6313044018189449,0.5093582887700535
UCI498,duration,B_intake,hgb,platt,9,748,0.7060247218858402,0.5828877005347594
UCI498,duration,B_intake,hgb,isotonic,0,634,0.2243301563804226,0.050473186119873815
UCI498,duration,B_intake,hgb,isotonic,2,1581,0.26197329655702817,0.07337128399746995
UCI498,duration,B_intake,hgb,isotonic,3,757,0.33430110873943897,0.09907529722589167
UCI498,duration,B_intake,hgb,isotonic,4,759,0.4206988526226295,0.19235836627140976
UCI498,duration,B_intake,hgb,isotonic,5,752,0.5093101492286799,0.40824468085106386
UCI498,duration,B_intake,hgb,isotonic,6,696,0.5877545803879174,0.4295977011494253
UCI498,duration,B_intake,hgb,isotonic,7,798,0.6328501002351048,0.4273182957393484
UCI498,duration,B_intake,hgb,isotonic,8,744,0.6595522934217809,0.5134408602150538
UCI498,duration,B_intake,hgb,isotonic,9,755,0.7116376039640578,0.5814569536423841
UCI498,duration,B_intake_g,logit,raw,0,748,0.07202558650243134,0.03609625668449198
UCI498,duration,B_intake_g,logit,raw,1,747,0.12682915424318786,0.05220883534136546
UCI498,duration,B_intake_g,logit,raw,2,748,0.18450238490439622,0.1323529411764706
UCI498,duration,B_intake_g,logit,raw,3,746,0.23968061025610657,0.15415549597855227
UCI498,duration,B_intake_g,logit,raw,4,749,0.29224317103256897,0.18958611481975968
UCI498,duration,B_intake_g,logit,raw,5,747,0.36281665636117,0.27309236947791166
UCI498,duration,B_intake_g,logit,raw,6,747,0.4506340671473895,0.3453815261044177
UCI498,duration,B_intake_g,logit,raw,7,748,0.5681720215198879,0.4772727272727273
UCI498,duration,B_intake_g,logit,raw,8,748,0.7020253111896411,0.5628342245989305
UCI498,duration,B_intake_g,logit,raw,9,748,0.87295236916902,0.6350267379679144
UCI498,duration,B_intake_g,logit,platt,0,748,0.21151341350106984,0.02807486631016043
UCI498,duration,B_intake_g,logit,platt,1,747,0.2729155646628967,0.06961178045515395
UCI498,duration,B_intake_g,logit,platt,2,746,0.3278722705848305,0.12734584450402145
UCI498,duration,B_intake_g,logit,platt,3,749,0.36645726484511154,0.17222963951935916
UCI498,duration,B_intake_g,logit,platt,4,748,0.4014848167795917,0.20454545454545456
UCI498,duration,B_intake_g,logit,platt,5,748,0.44088875813067024,0.2660427807486631
UCI498,duration,B_intake_g,logit,platt,6,747,0.4905769827875252,0.36010709504685406
UCI498,duration,B_intake_g,logit,platt,7,747,0.5559988240309216,0.4444444444444444
UCI498,duration,B_intake_g,logit,platt,8,748,0.6358782927629895,0.5561497326203209
UCI498,duration,B_intake_g,logit,platt,9,748,0.7638397604826002,0.6296791443850267
UCI498,duration,B_intake_g,logit,isotonic,0,714,0.1919567403780297,0.036414565826330535
UCI498,duration,B_intake_g,logit,isotonic,1,754,0.22671987288535886,0.042440318302387266
UCI498,duration,B_intake_g,logit,isotonic,2,674,0.27951953469680657,0.12166172106824925
UCI498,duration,B_intake_g,logit,isotonic,3,840,0.3303799819082838,0.15833333333333333
UCI498,duration,B_intake_g,logit,isotonic,4,744,0.3913248652550781,0.21505376344086022
UCI498,duration,B_intake_g,logit,isotonic,5,760,0.4506852360392621,0.24342105263157895
UCI498,duration,B_intake_g,logit,isotonic,6,745,0.517118190186078,0.42013422818791946
UCI498,duration,B_intake_g,logit,isotonic,7,748,0.590533930686944,0.46390374331550804
UCI498,duration,B_intake_g,logit,isotonic,8,740,0.6620720078732868,0.5297297297297298
UCI498,duration,B_intake_g,logit,isotonic,9,757,0.7569156000892173,0.6169088507265522
UCI498,duration,B_intake_g,hgb,raw,0,748,0.05432207755375547,0.022727272727272728
UCI498,duration,B_intake_g,hgb,raw,1,746,0.08858748787021474,0.02680965147453083
UCI498,duration,B_intake_g,hgb,raw,2,716,0.17278658183948797,0.11173184357541899
UCI498,duration,B_intake_g,hgb,raw,3,780,0.2319191447900089,0.15256410256410258
UCI498,duration,B_intake_g,hgb,raw,4,735,0.2976789957389372,0.20816326530612245
UCI498,duration,B_intake_g,hgb,raw,5,761,0.3893802893666813,0.316688567674113
UCI498,duration,B_intake_g,hgb,raw,6,747,0.49019570969311715,0.4002677376171352
UCI498,duration,B_intake_g,hgb,raw,7,747,0.5915614812004149,0.42704149933065594
UCI498,duration,B_intake_g,hgb,raw,8,748,0.6892404128538109,0.5721925133689839
UCI498,duration,B_intake_g,hgb,raw,9,748,0.8637388838370837,0.6163101604278075
UCI498,duration,B_intake_g,hgb,platt,0,747,0.19632691509342143,0.01606425702811245
UCI498,duration,B_intake_g,hgb,platt,1,736,0.2631433716663456,0.03125
UCI498,duration,B_intake_g,hgb,platt,2,760,0.34331089884633526,0.13026315789473683
UCI498,duration,B_intake_g,hgb,platt,3,708,0.3858635746087129,0.1440677966101695
UCI498,duration,B_intake_g,hgb,platt,4,787,0.4240622510196158,0.16518424396442186
UCI498,duration,B_intake_g,hgb,platt,5,748,0.48156072353804064,0.31016042780748665
UCI498,duration,B_intake_g,hgb,platt,6,746,0.5440810352040452,0.42359249329758714
UCI498,duration,B_intake_g,hgb,platt,7,744,0.6013482856570569,0.47580645161290325
UCI498,duration,B_intake_g,hgb,platt,8,752,0.6564547115165749,0.523936170212766
UCI498,duration,B_intake_g,hgb,platt,9,748,0.757692885302519,0.6350267379679144
UCI498,duration,B_intake_g,hgb,isotonic,0,745,0.16508102195884147,0.020134228187919462
UCI498,duration,B_intake_g,hgb,isotonic,1,750,0.2133690466765817,0.029333333333333333
UCI498,duration,B_intake_g,hgb,isotonic,2,635,0.28291638857216383,0.11023622047244094
UCI498,duration,B_intake_g,hgb,isotonic,3,777,0.35474415100371015,0.12097812097812098
UCI498,duration,B_intake_g,hgb,isotonic,4,816,0.41348597404431636,0.17279411764705882
UCI498,duration,B_intake_g,hgb,isotonic,5,763,0.4880448012679588,0.3289646133682831
UCI498,duration,B_intake_g,hgb,isotonic,6,738,0.5660881943771002,0.45663956639566394
UCI498,duration,B_intake_g,hgb,isotonic,7,700,0.64097348469355,0.47285714285714286
UCI498,duration,B_intake_g,hgb,isotonic,8,803,0.6843106166003606,0.5180572851805728
UCI498,duration,B_intake_g,hgb,isotonic,9,749,0.7562189547789137,0.6141522029372497
RoadFines,duration,B_half,logit,raw,0,69,0.4266173834933272,0.17391304347826086
RoadFines,duration,B_half,logit,raw,2,12220,0.46265352060502435,0.3982815057283142
RoadFines,duration,B_half,logit,raw,6,18721,0.5008420268468426,0.38854762031942736
RoadFines,duration,B_half,logit,raw,9,14101,0.5569677150780865,0.5100347493085596
RoadFines,duration,B_half,logit,platt,0,69,0.4259368144524522,0.17391304347826086
RoadFines,duration,B_half,logit,platt,2,12223,0.4679862329076387,0.39842919086967193
RoadFines,duration,B_half,logit,platt,6,18721,0.5118953457037476,0.38854762031942736
RoadFines,duration,B_half,logit,platt,9,14098,0.5568491374603352,0.5099304865938431
RoadFines,duration,B_half,logit,isotonic,0,240,0.44481001173351054,0.25833333333333336
RoadFines,duration,B_half,logit,isotonic,2,12049,0.4653966057452463,0.39978421445763135
RoadFines,duration,B_half,logit,isotonic,9,32822,0.5312992284223086,0.44074096642495886
RoadFines,duration,B_half,hgb,raw,0,386,0.424600928263502,0.2823834196891192
RoadFines,duration,B_half,hgb,raw,2,11906,0.4630812959853797,0.4008063161431211
RoadFines,duration,B_half,hgb,raw,6,18849,0.5071247398112951,0.3886678338373388
RoadFines,duration,B_half,hgb,raw,9,13970,0.5536986370160455,0.5109520400858983
RoadFines,duration,B_half,hgb,platt,0,353,0.4107222789907435,0.2747875354107649
