log,target,family,encoding,split,quality,level,quality_level,rung,metric,without_f,with_f,V
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,ap,0.5588909128278869,0.5291785928731398,-0.029712319954747102
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,brier_skill,0.03819699029796553,-0.006496482294783279,-0.044693472592748806
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,nagelkerke,0.05139917679236582,-0.01752580123794197,-0.06892497803030778
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,logloss_skill,0.028278967220704776,-0.009393126783696415,-0.03767209400440119
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_half,auc,0.5329252565934797,0.6260928623284621,0.0931676057349824
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_half,ap,0.47997642879474295,0.5704278591214886,0.09045143032674569
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_half,brier_skill,0.020348845195132692,0.04819353370496715,0.02784468850983446
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_half,nagelkerke,0.028004606248472414,0.06481790255314053,0.03681329630466812
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_half,logloss_skill,0.015269326078478196,0.03584891899308951,0.02057959291461131
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake,auc,0.5310467760359792,0.6284102353910896,0.09736345935511048
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake,ap,0.47861276077400183,0.5731183874863282,0.09450562671232632
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake,brier_skill,0.021385020552408762,0.04879832480263313,0.02741330425022437
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake,nagelkerke,0.029305443931781364,0.0654266675142286,0.03612122358244724
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake,logloss_skill,0.015986557703725368,0.036194244582638424,0.020207686878913056
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,auc,0.5775421039523927,0.6483744275406271,0.07083232358823444
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,ap,0.5221978149897523,0.5860492716610921,0.06385145667133985
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,brier_skill,0.03352287038902124,0.05692135470475235,0.023398484315731105
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,nagelkerke,0.04500765004208388,0.07552292100414783,0.030515270962063946
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g,logloss_skill,0.024701179620507663,0.04194577196251248,0.017244592342004816
BPIC14,duration,logistic,frequency,rolling2,corrupt,0.15,corrupt/0.15,B_intake_g_km,auc,0.610223925458177,0.6507845961241008,0.040560670665923726
