log,target,learner,quality,level,rung,family,n_family,metric,V,se,q_maxt,boot_shift,sim_lo,sim_hi,raw_lo,raw_hi,sim_resolved,raw_resolved
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.550,-0.0077056922694506,0.019240521223802622,3.6904890566291364,-0.00385284613472535,-0.07485977915500946,0.06715408688555896,-0.07871262528973481,0.06330124075083361,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.575,-0.0111856823266219,0.020389109726211815,3.6904890566291364,-0.0017765495459928487,-0.08465491909962444,0.06583665353836635,-0.0864314686456173,0.0640601039923735,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.600,-0.0145413870246085,0.02508717012480909,3.6904890566291364,5.0306980803327406e-17,-0.1071253138320099,0.0780425397827928,-0.10712531383200985,0.07804253978279285,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.625,0.0014914243102162,0.026855971245362042,3.6904890566291364,-0.011558538404175851,-0.08606170527176332,0.11216163070054744,-0.09762024367593918,0.10060309229637159,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.650,0.020773410035155,0.028684155882507837,3.6904890566291364,-0.0316395014381591,-0.053445651909725334,0.15827147485635354,-0.08508515334788444,0.12663197341819443,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.675,0.0184133539838237,0.029983549811679458,3.6904890566291364,-0.0295129926002408,-0.06272761587483314,0.15858030904296214,-0.09224060847507394,0.12906731644272135,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.700,0.0,0.031593756753190115,3.6904890566291364,-0.005592841163310949,-0.11100357239214005,0.12218925471876195,-0.116596413555451,0.116596413555451,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.725,0.0081350416920886,0.0330270454985532,3.6904890566291364,-0.0147447630669106,-0.09900614522620395,0.14476575474420234,-0.11375090829311454,0.13002099167729175,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.750,-0.0134228187919463,0.032572329782081244,3.6904890566291364,0.0067114093959732,-0.14034205479760564,0.10007359842176664,-0.13363064540163244,0.10678500781773984,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.775,-0.0054685558041262,0.03231455129101188,3.6904890566291364,-0.0012428535918469,-0.12348220012163957,0.11503079569708097,-0.12472505371348647,0.11378794210523407,False,False
BPIC13_closed,handover,logit,mask_rare,0.5,B_intake_g,decision-curve,31,nb_0.800,0.0134228187919463,0.03300414016482098,3.6904890566291364,-0.0201342281879194,-0.08824437112186026,0.15535846508159165,-0.10837859930977965,0.13522423689367224,False,False
BPIC13_incidents,duration,logit,clean,1.0,B_half,scalars,5,ap,0.0688181228586525,0.018180145849506075,2.429798730921263,-0.01086919076179546,0.03551321830735464,0.12386140893354129,0.02464402754555918,0.11299221817174583,True,True
BPIC13_incidents,duration,logit,clean,1.0,B_half,scalars,5,auc,0.1010200453552681,0.017817409891772377,2.429798730921263,-0.0138770394687395,0.07160436488067512,0.15818980476734007,0.057727325411935614,0.14431276529860057,True,True
BPIC13_incidents,duration,logit,clean,1.0,B_half,scalars,5,brier_skill,0.0545244241565139,0.023917677672006896,2.429798730921263,-0.013553542195129456,0.009962823497617172,0.12619310920566953,-0.0035907186975122837,0.11263956701054009,True,False
BPIC13_incidents,duration,logit,clean,1.0,B_half,scalars,5,logloss_skill,0.0383590010057736,0.019328669617790183,2.429798730921263,-0.015098267604169248,0.006492491702239887,0.1004220455176458,-0.00860577590192936,0.08532377791347656,True,False
BPIC13_incidents,duration,logit,clean,1.0,B_half,scalars,5,nagelkerke,0.0665469876773102,0.033790513383765694,2.429798730921263,-0.026219520579548142,0.010662361719806501,0.17487065479391017,-0.01555715885974164,0.14865113421436205,True,False
BPIC13_incidents,duration,logit,clean,1.0,B_half,decision-curve,31,nb_0.050,0.0,0.0004422193662975015,4.558657092119184,0.0,-0.002015926450444556,0.002015926450444556,-0.002015926450444556,0.002015926450444556,False,False
BPIC13_incidents,duration,logit,clean,1.0,B_half,decision-curve,31,nb_0.075,0.0,0.000970929006310263,4.558657092119184,0.0,-0.004426132400560512,0.004426132400560512,-0.004426132400560512,0.004426132400560512,False,False
