log,target,threshold,unit,excess_one_number,excess_majority,excess_uniform,share_positive
BPIC15_4,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,duration,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,duration,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,duration,0.225,net benefit (true positives per case),0.00015312372396896666,0.00015312372396896666,0.00015312372396896666,0.16666666666666666
BPIC15_4,duration,0.25,net benefit (true positives per case),0.00017580872011251666,0.00017580872011251666,0.00017580872011251666,0.16666666666666666
BPIC15_4,duration,0.275,net benefit (true positives per case),0.00020005819874873332,0.00020005819874873332,0.00020005819874873332,0.16666666666666666
BPIC15_4,duration,0.3,net benefit (true positives per case),0.0002260397830018,0.0002260397830018,0.0002260397830018,0.16666666666666666
BPIC15_4,duration,0.325,net benefit (true positives per case),0.00078137208938895,0.00078137208938895,0.00078137208938895,0.3333333333333333
BPIC15_4,duration,0.35,net benefit (true positives per case),0.0,0.0,0.0012171372930866499,0.6666666666666666
BPIC15_4,duration,0.375,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,duration,0.4,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC15_4,duration,0.425,net benefit (true positives per case),0.005457714180884201,0.0,0.0,0.5
BPIC15_4,duration,0.45,net benefit (true positives per case),0.0,0.00402761795166855,0.00402761795166855,0.5
BPIC15_4,duration,0.475,net benefit (true positives per case),0.0,0.0,0.054350010046212566,0.6666666666666666
BPIC15_4,duration,0.5,net benefit (true positives per case),0.0,0.0,0.049578059071729914,0.6666666666666666
BPIC15_4,duration,0.525,net benefit (true positives per case),0.0,0.0,0.05482456140350876,0.8333333333333333
BPIC15_4,duration,0.55,net benefit (true positives per case),0.0,0.0,0.03381387716830755,0.6666666666666666
BPIC15_4,duration,0.575,net benefit (true positives per case),0.0,0.006267063787540314,0.006267063787540314,0.5
BPIC15_4,duration,0.6,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_4,duration,0.625,net benefit (true positives per case),0.0,0.0,0.05643459915611808,0.8333333333333333
BPIC15_4,duration,0.65,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_4,duration,0.675,net benefit (true positives per case),0.0,0.0,0.04235637779941573,0.8333333333333333
BPIC15_4,duration,0.7,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_4,duration,0.725,net benefit (true positives per case),0.0,0.0,0.06137322593018792,0.8333333333333333
BPIC15_4,duration,0.75,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_4,duration,0.775,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_4,duration,0.8,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_4,handover,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.1,net benefit (true positives per case),0.00041022034692918334,0.00041022034692918334,0.00041022034692918334,0.16666666666666666
BPIC15_4,handover,0.125,net benefit (true positives per case),0.00037673297166964997,0.00037673297166964997,0.00037673297166964997,0.16666666666666666
BPIC15_4,handover,0.15,net benefit (true positives per case),0.00034127575080661663,0.00034127575080661663,0.00034127575080661663,0.16666666666666666
BPIC15_4,handover,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.225,net benefit (true positives per case),0.0007486048727371833,0.0007486048727371833,0.0007486048727371833,0.16666666666666666
BPIC15_4,handover,0.25,net benefit (true positives per case),0.0007032348804500667,0.0007032348804500667,0.0007032348804500667,0.16666666666666666
BPIC15_4,handover,0.275,net benefit (true positives per case),0.0010548523206751,0.0010548523206751,0.0010548523206751,0.16666666666666666
BPIC15_4,handover,0.3,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.325,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.35,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.375,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.4,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.425,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.45,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.475,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.5,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_4,handover,0.525,net benefit (true positives per case),0.0021097046413502,0.0021097046413502,0.0021097046413502,0.16666666666666666
BPIC15_4,handover,0.55,net benefit (true positives per case),0.0009376465072667333,0.0009376465072667333,0.0009376465072667333,0.16666666666666666
BPIC15_4,handover,0.575,net benefit (true positives per case),0.00034127575080663327,0.00034127575080663327,0.00034127575080663327,0.16666666666666666
BPIC15_4,handover,0.6,net benefit (true positives per case),0.0007911392405063166,0.0007911392405063166,0.0007911392405063166,0.16666666666666666
BPIC15_4,handover,0.625,net benefit (true positives per case),0.0012306610407876166,0.0012306610407876166,0.0012306610407876166,0.3333333333333333
BPIC15_4,handover,0.65,net benefit (true positives per case),0.0,0.002712477396021684,0.002712477396021684,0.5
BPIC15_4,handover,0.675,net benefit (true positives per case),0.0,0.0,0.0040165530671859165,0.6666666666666666
BPIC15_4,handover,0.7,net benefit (true positives per case),0.004043600562587899,0.004043600562587899,0.004043600562587899,0.3333333333333333
BPIC15_4,handover,0.725,net benefit (true positives per case),0.0,0.0016781741465285507,0.0016781741465285507,0.5
BPIC15_4,handover,0.75,net benefit (true positives per case),0.0,0.004746835443037933,0.004746835443037933,0.5
BPIC15_4,handover,0.775,net benefit (true positives per case),0.0,0.002930145335208651,0.002930145335208651,0.5
BPIC15_4,handover,0.8,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC15_5,duration,0.05,net benefit (true positives per case),5.05586733404e-05,5.05586733404e-05,5.05586733404e-05,0.3333333333333333
BPIC15_5,duration,0.075,net benefit (true positives per case),0.0,0.00011683152893525,0.00011683152893525,0.5
BPIC15_5,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC15_5,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_5,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_5,duration,0.175,net benefit (true positives per case),0.00205222251331765,0.00205222251331765,0.00205222251331765,0.16666666666666666
BPIC15_5,duration,0.2,net benefit (true positives per case),0.0,0.007324687800192098,0.007324687800192098,0.5
BPIC15_5,duration,0.225,net benefit (true positives per case),0.0,0.0032846828421802836,0.0032846828421802836,0.5
BPIC15_5,duration,0.25,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC15_5,duration,0.275,net benefit (true positives per case),0.0007949915532147666,0.0007949915532147666,0.0,0.6666666666666666
BPIC15_5,duration,0.3,net benefit (true positives per case),0.0,0.0,0.00795937971730478,0.6666666666666666
BPIC15_5,duration,0.325,net benefit (true positives per case),0.0,0.0,0.009641726260362167,0.6666666666666666
BPIC15_5,duration,0.35,net benefit (true positives per case),0.0,0.0,0.011047070124879915,0.6666666666666666
BPIC15_5,duration,0.375,net benefit (true positives per case),0.0,0.0,0.015369836695485127,0.6666666666666666
BPIC15_5,duration,0.4,net benefit (true positives per case),0.0,0.0,0.051232788984950345,0.8333333333333333
BPIC15_5,duration,0.425,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_5,duration,0.45,net benefit (true positives per case),0.0,0.0,0.09601781503798791,0.8333333333333333
BPIC15_5,duration,0.475,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC15_5,duration,0.5,net benefit (true positives per case),0.0,0.0,0.08837656099903941,0.6666666666666666
BPIC15_5,duration,0.525,net benefit (true positives per case),0.06044289397846197,0.06044289397846197,0.06044289397846197,0.5
BPIC15_5,duration,0.55,net benefit (true positives per case),0.004642971501761101,0.004642971501761101,0.004642971501761101,0.5
BPIC15_5,duration,0.575,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
BPIC15_5,duration,0.6,net benefit (true positives per case),0.0026416906820365404,0.0026416906820365404,0.0026416906820365404,0.16666666666666666
BPIC15_5,duration,0.625,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC15_5,duration,0.65,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC15_5,duration,0.675,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC15_5,duration,0.7,net benefit (true positives per case),0.0,0.0,0.0,0.5
BPIC15_5,duration,0.725,net benefit (true positives per case),0.018775652781416484,0.018775652781416484,0.0,0.6666666666666666
BPIC15_5,duration,0.75,net benefit (true positives per case),0.01585014409221907,0.01585014409221907,0.0,0.8333333333333333
BPIC15_5,duration,0.775,net benefit (true positives per case),0.004536236524709187,0.004536236524709187,0.0,0.8333333333333333
BPIC15_5,duration,0.8,net benefit (true positives per case),0.005283381364073051,0.005283381364073051,0.0,0.6666666666666666
BPIC17,duration,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
BPIC17,duration,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC17,duration,0.2,net benefit (true positives per case),8.81554356641418e-06,8.81554356641418e-06,8.81554356641418e-06,0.3333333333333333
BPIC17,duration,0.225,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
BPIC17,duration,0.25,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC17,duration,0.275,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
BPIC17,duration,0.3,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.325,net benefit (true positives per case),0.0,1.8937093587131817e-05,1.8937093587131817e-05,0.5
BPIC17,duration,0.35,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC17,duration,0.375,net benefit (true positives per case),0.00022215169787373316,0.00022215169787373316,0.00022215169787373316,0.3333333333333333
BPIC17,duration,0.4,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
BPIC17,duration,0.425,net benefit (true positives per case),1.6097949121277847e-05,0.0,0.0,0.5
BPIC17,duration,0.45,net benefit (true positives per case),0.0,0.0,0.0,0.5
BPIC17,duration,0.475,net benefit (true positives per case),0.00024683521985968335,0.0,0.0,0.5
BPIC17,duration,0.5,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC17,duration,0.525,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC17,duration,0.55,net benefit (true positives per case),0.0,0.0,0.003982666682338699,0.8333333333333333
BPIC17,duration,0.575,net benefit (true positives per case),0.0,0.002730744260044016,0.002730744260044016,0.5
BPIC17,duration,0.6,net benefit (true positives per case),0.0008639232695088161,0.0008639232695088161,0.0008639232695088161,0.3333333333333333
BPIC17,duration,0.625,net benefit (true positives per case),0.0,0.00018218790037259993,0.00018218790037259993,0.5
BPIC17,duration,0.65,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
BPIC17,duration,0.675,net benefit (true positives per case),0.0,0.0007893302085621935,0.0007893302085621935,0.5
BPIC17,duration,0.7,net benefit (true positives per case),0.0,0.000875677327597333,0.000875677327597333,0.5
BPIC17,duration,0.725,net benefit (true positives per case),0.0006138823974431833,0.0006138823974431833,0.0006138823974431833,0.3333333333333333
BPIC17,duration,0.75,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.775,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC17,duration,0.8,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
BPIC19,duration,0.05,net benefit (true positives per case),0.0,0.0,0.0009031994586378155,0.8333333333333333
BPIC19,duration,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.225,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.25,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.275,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.3,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.325,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.35,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.375,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.4,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
BPIC19,duration,0.425,net benefit (true positives per case),0.0,0.0,0.11413602397567119,0.8333333333333333
BPIC19,duration,0.45,net benefit (true positives per case),0.0,0.0,0.11258939416008305,0.6666666666666666
BPIC19,duration,0.475,net benefit (true positives per case),0.0,0.10086566902551858,0.10086566902551858,0.5
BPIC19,duration,0.5,net benefit (true positives per case),0.0,0.0,0.10467507933775587,0.8333333333333333
BPIC19,duration,0.525,net benefit (true positives per case),0.0,0.0,0.12252244466916024,0.6666666666666666
BPIC19,duration,0.55,net benefit (true positives per case),0.08011776954852394,0.0,0.0,0.5
BPIC19,duration,0.575,net benefit (true positives per case),0.09014139944453833,0.0,0.0,0.5
BPIC19,duration,0.6,net benefit (true positives per case),0.10536914677153818,0.0,0.0,0.5
BPIC19,duration,0.625,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.65,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.675,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.7,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.725,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.75,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.775,net benefit (true positives per case),0.0,0.0,0.0,0.0
BPIC19,duration,0.8,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.225,net benefit (true positives per case),0.0,2.347748509178333e-05,2.347748509178333e-05,0.5
Helpdesk,duration,0.25,net benefit (true positives per case),0.0,0.0,0.00020216723273490741,0.6666666666666666
Helpdesk,duration,0.275,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
Helpdesk,duration,0.3,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.325,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
Helpdesk,duration,0.35,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
Helpdesk,duration,0.375,net benefit (true positives per case),0.00033964095099466626,0.00033964095099466626,0.00033964095099466626,0.16666666666666666
Helpdesk,duration,0.4,net benefit (true positives per case),0.0,0.0,0.0029516415979298,0.6666666666666666
Helpdesk,duration,0.425,net benefit (true positives per case),0.0,0.0,0.0016876568993523786,0.6666666666666666
Helpdesk,duration,0.45,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
Helpdesk,duration,0.475,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
Helpdesk,duration,0.5,net benefit (true positives per case),0.0014556040756914172,0.0014556040756914172,0.0014556040756914172,0.5
Helpdesk,duration,0.525,net benefit (true positives per case),0.0,0.0004979698153680994,0.0004979698153680994,0.5
Helpdesk,duration,0.55,net benefit (true positives per case),0.0,0.0,0.0,0.5
Helpdesk,duration,0.575,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.6,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.625,net benefit (true positives per case),0.0,0.0,0.0,0.0
Helpdesk,duration,0.65,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
Helpdesk,duration,0.675,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
Helpdesk,duration,0.7,net benefit (true positives per case),0.0,0.0,0.0,0.5
Helpdesk,duration,0.725,net benefit (true positives per case),0.0,0.004951259318071534,0.004951259318071534,0.5
Helpdesk,duration,0.75,net benefit (true positives per case),0.0,0.0,0.020621057738961647,0.8333333333333333
Helpdesk,duration,0.775,net benefit (true positives per case),0.0,0.0,0.03936869912124644,0.8333333333333333
Helpdesk,duration,0.8,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
RoadFines,duration,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.0
RoadFines,duration,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.0
RoadFines,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.0
RoadFines,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.0
RoadFines,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.0
RoadFines,duration,0.175,net benefit (true positives per case),0.0,8.620710888455434e-06,8.620710888455434e-06,0.5
RoadFines,duration,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
RoadFines,duration,0.225,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
RoadFines,duration,0.25,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
RoadFines,duration,0.275,net benefit (true positives per case),2.2931940294364707e-06,2.2931940294364707e-06,2.2931940294364707e-06,0.16666666666666666
RoadFines,duration,0.3,net benefit (true positives per case),2.1111945032921873e-06,2.1111945032921873e-06,2.1111945032921873e-06,0.16666666666666666
RoadFines,duration,0.325,net benefit (true positives per case),0.0,0.0,0.0,0.0
RoadFines,duration,0.35,net benefit (true positives per case),0.0,1.3925763742872464e-05,1.3925763742872464e-05,0.5
RoadFines,duration,0.375,net benefit (true positives per case),1.1083771142283982e-05,1.1083771142283982e-05,1.1083771142283982e-05,0.3333333333333333
RoadFines,duration,0.4,net benefit (true positives per case),0.0,0.0005024642917839612,0.0005024642917839612,0.5
RoadFines,duration,0.425,net benefit (true positives per case),0.0,0.0,0.0007792373016125112,0.6666666666666666
RoadFines,duration,0.45,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
RoadFines,duration,0.475,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
RoadFines,duration,0.5,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
RoadFines,duration,0.525,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
RoadFines,duration,0.55,net benefit (true positives per case),0.0,0.0,0.010049285835679368,0.8333333333333333
RoadFines,duration,0.575,net benefit (true positives per case),0.0,0.0,0.016765181832525487,0.8333333333333333
RoadFines,duration,0.6,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
RoadFines,duration,0.625,net benefit (true positives per case),0.0,0.0,0.01676358808765537,0.8333333333333333
RoadFines,duration,0.65,net benefit (true positives per case),0.0,0.0,0.006429642859781816,0.6666666666666666
RoadFines,duration,0.675,net benefit (true positives per case),0.0,0.0,0.0024776491491926332,0.6666666666666666
RoadFines,duration,0.7,net benefit (true positives per case),0.0,0.0015320234778903332,0.0015320234778903332,0.5
RoadFines,duration,0.725,net benefit (true positives per case),0.0,0.00021395037023153745,0.00021395037023153745,0.5
RoadFines,duration,0.75,net benefit (true positives per case),0.0,0.0,0.000332513134268779,0.8333333333333333
RoadFines,duration,0.775,net benefit (true positives per case),0.00029926182084190876,0.00029926182084190876,0.00029926182084190876,0.3333333333333333
RoadFines,duration,0.8,net benefit (true positives per case),1.395910297075087e-18,1.395910297075087e-18,1.395910297075087e-18,0.3333333333333333
Sepsis,duration,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.225,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.25,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.275,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.3,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.325,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.35,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.375,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.4,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.425,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.45,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.475,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.5,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.525,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.55,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.575,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.6,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
Sepsis,duration,0.625,net benefit (true positives per case),0.0,0.0,0.0493827160493827,0.8333333333333333
Sepsis,duration,0.65,net benefit (true positives per case),0.0,0.02690854119425541,0.02690854119425541,0.5
Sepsis,duration,0.675,net benefit (true positives per case),0.0,0.010337810337810296,0.010337810337810296,0.5
Sepsis,duration,0.7,net benefit (true positives per case),0.0,0.0,0.0,0.5
Sepsis,duration,0.725,net benefit (true positives per case),0.0,0.0,0.0,0.5
Sepsis,duration,0.75,net benefit (true positives per case),0.0,0.0,0.0,0.5
Sepsis,duration,0.775,net benefit (true positives per case),0.0,0.0,0.0,0.5
Sepsis,duration,0.8,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,duration,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.0
UCI498,duration,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.0
UCI498,duration,0.1,net benefit (true positives per case),0.0,0.0,0.0,0.0
UCI498,duration,0.125,net benefit (true positives per case),2.2293561619399998e-05,2.2293561619399998e-05,2.2293561619399998e-05,0.16666666666666666
UCI498,duration,0.15,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
UCI498,duration,0.175,net benefit (true positives per case),0.0,0.0,0.0,0.16666666666666666
UCI498,duration,0.2,net benefit (true positives per case),0.0,0.0,0.0,0.5
UCI498,duration,0.225,net benefit (true positives per case),0.0,0.0,0.0,0.5
UCI498,duration,0.25,net benefit (true positives per case),0.005105225610843599,0.0,0.0,0.5
UCI498,duration,0.275,net benefit (true positives per case),0.0,0.0,0.0,0.5
UCI498,duration,0.3,net benefit (true positives per case),0.0,0.0,0.0,0.5
UCI498,duration,0.325,net benefit (true positives per case),0.0,0.0,0.0,0.5
UCI498,duration,0.35,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,duration,0.375,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,duration,0.4,net benefit (true positives per case),0.005350454788657017,0.005350454788657017,0.005350454788657017,0.5
UCI498,duration,0.425,net benefit (true positives per case),0.006273214382642817,0.006273214382642817,0.006273214382642817,0.5
UCI498,duration,0.45,net benefit (true positives per case),0.0,0.0,0.03995006242197246,0.8333333333333333
UCI498,duration,0.475,net benefit (true positives per case),0.0,0.0,0.0,0.9999999999999999
UCI498,duration,0.5,net benefit (true positives per case),0.0215355805243446,0.0215355805243446,0.0,0.6666666666666666
UCI498,duration,0.525,net benefit (true positives per case),0.0079435480085983,0.0079435480085983,0.0,0.6666666666666666
UCI498,duration,0.55,net benefit (true positives per case),0.0,0.0,0.0017339436815091997,0.6666666666666666
UCI498,duration,0.575,net benefit (true positives per case),0.0,0.0,0.005562899317030166,0.6666666666666666
UCI498,duration,0.6,net benefit (true positives per case),0.00501605136436595,0.00501605136436595,0.00501605136436595,0.5
UCI498,duration,0.625,net benefit (true positives per case),0.002177337851495183,0.002177337851495183,0.002177337851495183,0.3333333333333333
UCI498,duration,0.65,net benefit (true positives per case),0.0027675864353232,0.0027675864353232,0.0027675864353232,0.3333333333333333
UCI498,duration,0.675,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,duration,0.7,net benefit (true positives per case),0.0006762380357886,0.0,0.0,0.5
UCI498,duration,0.725,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,duration,0.75,net benefit (true positives per case),0.0,0.0015159621901195,0.0015159621901195,0.5
UCI498,duration,0.775,net benefit (true positives per case),0.001285595386718983,0.001285595386718983,0.001285595386718983,0.3333333333333333
UCI498,duration,0.8,net benefit (true positives per case),0.0,0.0026083467094702995,0.0026083467094702995,0.5
UCI498,handover,0.05,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,handover,0.075,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,handover,0.1,net benefit (true positives per case),2.9724748825873558e-05,2.9724748825873558e-05,2.9724748825873558e-05,0.5
UCI498,handover,0.125,net benefit (true positives per case),0.0,0.0,0.0,0.3333333333333333
UCI498,handover,0.15,net benefit (true positives per case),0.0,8.261731658955004e-05,8.261731658955004e-05,0.5
UCI498,handover,0.175,net benefit (true positives per case),0.0,0.0,0.0006026017261972,0.6666666666666666
UCI498,handover,0.2,net benefit (true positives per case),0.0,0.0,0.0009530497592294833,0.6666666666666666
UCI498,handover,0.225,net benefit (true positives per case),0.0,0.0,0.0015756514034875701,0.6666666666666666
UCI498,handover,0.25,net benefit (true positives per case),0.0,0.0013970631948159833,0.0013970631948159833,0.5
UCI498,handover,0.275,net benefit (true positives per case),0.0,0.0,0.0022493434930474666,0.6666666666666666
UCI498,handover,0.3,net benefit (true positives per case),0.0,0.0,0.0010223190399755333,0.6666666666666666
