log,target,metric,draw,interaction_total
BPIC14,duration,logloss_skill,3,0.20200140208966566
BPIC14,duration,logloss_skill,4,0.1862272312677128
BPIC14,duration,logloss_skill,5,0.19033606310362894
BPIC14,duration,logloss_skill,6,0.193465786201248
BPIC14,duration,logloss_skill,7,0.1823913695000665
BPIC14,duration,logloss_skill,8,0.20770380604345517
BPIC14,duration,logloss_skill,9,0.17232995618494118
BPIC14,duration,logloss_skill,10,0.18657817580380587
BPIC14,duration,logloss_skill,11,0.1985260712127186
BPIC14,duration,logloss_skill,12,0.20138133084271626
BPIC14,duration,logloss_skill,13,0.18742122737073008
BPIC14,duration,logloss_skill,14,0.19791494190920222
BPIC14,duration,logloss_skill,15,0.19271873285682073
BPIC14,duration,logloss_skill,16,0.20710995114325437
BPIC14,duration,logloss_skill,17,0.19410464283663997
BPIC14,duration,logloss_skill,18,0.19332155951393992
BPIC14,duration,logloss_skill,19,0.20186354671846085
BPIC14,duration,logloss_skill,20,0.18430566565597606
BPIC14,duration,logloss_skill,21,0.1951804106834718
BPIC14,duration,logloss_skill,22,0.20240681390353177
BPIC14,duration,logloss_skill,23,0.19512261444899925
BPIC14,duration,logloss_skill,24,0.20113329950788816
BPIC14,duration,logloss_skill,25,0.21502246039972173
BPIC14,duration,logloss_skill,26,0.18549710588193435
BPIC14,duration,logloss_skill,27,0.21297256819392651
BPIC14,duration,logloss_skill,28,0.20681011155883855
BPIC14,duration,logloss_skill,29,0.2055962930040116
BPIC14,duration,logloss_skill,30,0.2128582616061938
BPIC14,duration,logloss_skill,31,0.19556608645107487
BPIC14,duration,logloss_skill,32,0.1799658098996222
BPIC14,duration,logloss_skill,33,0.1934749317449953
BPIC14,duration,logloss_skill,34,0.20736932632757132
BPIC14,duration,logloss_skill,35,0.19805185011422388
BPIC14,duration,logloss_skill,36,0.2054110317690202
BPIC14,duration,logloss_skill,37,0.1866568002638438
BPIC14,duration,logloss_skill,38,0.18784888241556774
BPIC14,duration,logloss_skill,39,0.20346724663742433
BPIC14,duration,logloss_skill,40,0.18498672231977897
BPIC14,duration,logloss_skill,41,0.2032408010052198
BPIC14,duration,logloss_skill,42,0.19533583864163195
BPIC14,duration,logloss_skill,43,0.19865582550455263
BPIC14,duration,logloss_skill,44,0.20447410695973467
BPIC14,duration,logloss_skill,45,0.21362560507980233
BPIC14,duration,logloss_skill,46,0.19255342722064306
BPIC14,duration,logloss_skill,47,0.20751099885726565
BPIC14,duration,logloss_skill,48,0.2084482829694072
BPIC14,duration,logloss_skill,49,0.21276058943726328
BPIC14,duration,logloss_skill,50,0.1763622216775924
BPIC14,duration,logloss_skill,51,0.19989525928993368
BPIC14,duration,logloss_skill,52,0.21400733723504828
BPIC14,duration,logloss_skill,53,0.18403316224779576
BPIC14,duration,logloss_skill,54,0.19371240784461974
BPIC14,duration,logloss_skill,55,0.21330661748853008
BPIC14,duration,logloss_skill,56,0.18883384828022043
BPIC14,duration,logloss_skill,57,0.2025966311946148
BPIC14,duration,logloss_skill,58,0.18626753948346653
BPIC14,duration,logloss_skill,59,0.2218476357054483
BPIC14,duration,logloss_skill,60,0.1933095543822978
BPIC14,duration,logloss_skill,61,0.20323949089994375
BPIC14,duration,logloss_skill,62,0.19550069517638868
BPIC14,duration,logloss_skill,63,0.20089779477903524
BPIC14,duration,logloss_skill,64,0.20901084175809181
BPIC14,duration,logloss_skill,65,0.19159783011462506
BPIC14,duration,logloss_skill,66,0.2007432490473896
BPIC14,duration,logloss_skill,67,0.21232638495038803
BPIC14,duration,logloss_skill,68,0.1881381196487144
BPIC14,duration,logloss_skill,69,0.20799237191419984
BPIC14,duration,logloss_skill,70,0.18814795058403333
BPIC14,duration,logloss_skill,71,0.20628078260996485
BPIC14,duration,logloss_skill,72,0.19015740777029788
BPIC14,duration,logloss_skill,73,0.20023733576592972
BPIC14,duration,logloss_skill,74,0.19847064321941454
BPIC14,duration,logloss_skill,75,0.19090671340433318
BPIC14,duration,logloss_skill,76,0.21240471418407303
BPIC14,duration,logloss_skill,77,0.21231899178052105
BPIC14,duration,logloss_skill,78,0.19215019967770974
BPIC14,duration,logloss_skill,79,0.18274714589562657
BPIC14,duration,logloss_skill,80,0.2179371957211651
BPIC14,duration,logloss_skill,81,0.19787052759337254
BPIC14,duration,logloss_skill,82,0.2029541554180001
BPIC14,duration,logloss_skill,83,0.17260143643574466
BPIC14,duration,logloss_skill,84,0.19327674731586242
BPIC14,duration,logloss_skill,85,0.1968406370067315
BPIC14,duration,logloss_skill,86,0.20536736097931807
BPIC14,duration,logloss_skill,87,0.19772712064334608
BPIC14,duration,logloss_skill,88,0.2060479407791478
BPIC14,duration,logloss_skill,89,0.20544579813540453
BPIC14,duration,logloss_skill,90,0.18173062859864797
BPIC14,duration,logloss_skill,91,0.20144671247365342
BPIC14,duration,logloss_skill,92,0.1944836523997333
BPIC14,duration,logloss_skill,93,0.20159228095964343
BPIC14,duration,logloss_skill,94,0.1849613685012541
BPIC14,duration,logloss_skill,95,0.19315000404178284
BPIC14,duration,logloss_skill,96,0.1983548540201736
BPIC14,duration,logloss_skill,97,0.22775007280908532
BPIC14,duration,logloss_skill,98,0.19444539612313672
BPIC14,duration,logloss_skill,99,0.19399777071796165
BPIC14,duration,logloss_skill,100,0.18263572878807832
BPIC14,duration,logloss_skill,101,0.202727931040527
BPIC14,duration,logloss_skill,102,0.18992064264014918
BPIC14,duration,logloss_skill,103,0.19228756750273612
BPIC14,duration,logloss_skill,104,0.19221620898814473
BPIC14,duration,logloss_skill,105,0.20120866721161734
BPIC14,duration,logloss_skill,106,0.19504581598373316
BPIC14,duration,logloss_skill,107,0.18499655331971843
BPIC14,duration,logloss_skill,108,0.1993543599059775
BPIC14,duration,logloss_skill,109,0.20151175628560325
BPIC14,duration,logloss_skill,110,0.20746143685987484
BPIC14,duration,logloss_skill,111,0.19384516631231263
BPIC14,duration,logloss_skill,112,0.20612869454591398
BPIC14,duration,logloss_skill,113,0.19293906499175728
BPIC14,duration,logloss_skill,114,0.1927182526789486
BPIC14,duration,logloss_skill,115,0.1959429704888097
BPIC14,duration,logloss_skill,116,0.200641595840805
BPIC14,duration,logloss_skill,117,0.2053227322984772
BPIC14,duration,logloss_skill,118,0.1862658900699603
BPIC14,duration,logloss_skill,119,0.20471700550268634
BPIC14,duration,logloss_skill,120,0.18190318808499195
BPIC14,duration,logloss_skill,121,0.19281143820170454
BPIC14,duration,logloss_skill,122,0.2059690601593982
BPIC14,duration,logloss_skill,123,0.20397992023215372
BPIC14,duration,logloss_skill,124,0.19721324634590676
BPIC14,duration,logloss_skill,125,0.20842536414146973
BPIC14,duration,logloss_skill,126,0.19243073343712336
BPIC14,duration,logloss_skill,127,0.22419005473682874
BPIC14,duration,logloss_skill,128,0.2088630749331576
BPIC14,duration,logloss_skill,129,0.20202747111685726
BPIC14,duration,logloss_skill,130,0.19588117149431872
BPIC14,duration,logloss_skill,131,0.18974646183324673
BPIC14,duration,logloss_skill,132,0.1986980730148653
BPIC14,duration,logloss_skill,133,0.18535697409478624
BPIC14,duration,logloss_skill,134,0.1845008890627322
BPIC14,duration,logloss_skill,135,0.19119354369073205
BPIC14,duration,logloss_skill,136,0.2124335526090415
BPIC14,duration,logloss_skill,137,0.18295720095120882
BPIC14,duration,logloss_skill,138,0.2061080251427787
BPIC14,duration,logloss_skill,139,0.18234594768829737
BPIC14,duration,logloss_skill,140,0.18335814064017464
BPIC14,duration,logloss_skill,141,0.18897557049913083
BPIC14,duration,logloss_skill,142,0.19452013745716068
BPIC14,duration,logloss_skill,143,0.20575757282785734
BPIC14,duration,logloss_skill,144,0.18377577602256312
BPIC14,duration,logloss_skill,145,0.19529531807061196
BPIC14,duration,logloss_skill,146,0.2121669561415005
BPIC14,duration,logloss_skill,147,0.182854148418643
BPIC14,duration,logloss_skill,148,0.1889182218795411
BPIC14,duration,logloss_skill,149,0.19507942813192092
BPIC14,duration,nagelkerke,0,0.19333520938376414
BPIC14,duration,nagelkerke,1,0.18807123851524454
BPIC14,duration,nagelkerke,2,0.19030712670178418
BPIC14,duration,nagelkerke,3,0.1996010684640428
BPIC14,duration,nagelkerke,4,0.18537522045967925
BPIC14,duration,nagelkerke,5,0.18873575374778162
BPIC14,duration,nagelkerke,6,0.19239003646619235
BPIC14,duration,nagelkerke,7,0.1810909004637693
BPIC14,duration,nagelkerke,8,0.20135593752617775
BPIC14,duration,nagelkerke,9,0.1719409851998558
BPIC14,duration,nagelkerke,10,0.1847904327545804
BPIC14,duration,nagelkerke,11,0.19725094408280908
BPIC14,duration,nagelkerke,12,0.1981505542350932
BPIC14,duration,nagelkerke,13,0.18559100492064495
BPIC14,duration,nagelkerke,14,0.19766628885419713
BPIC14,duration,nagelkerke,15,0.19217034077386907
BPIC14,duration,nagelkerke,16,0.20456824743594348
BPIC14,duration,nagelkerke,17,0.19127559785384607
BPIC14,duration,nagelkerke,18,0.19137718351279187
BPIC14,duration,nagelkerke,19,0.20029401842356398
BPIC14,duration,nagelkerke,20,0.18423617294338446
BPIC14,duration,nagelkerke,21,0.19388976193498397
BPIC14,duration,nagelkerke,22,0.20097868699869603
BPIC14,duration,nagelkerke,23,0.1924656372922846
BPIC14,duration,nagelkerke,24,0.2007170599006849
BPIC14,duration,nagelkerke,25,0.21140287833240334
BPIC14,duration,nagelkerke,26,0.18420398035391605
BPIC14,duration,nagelkerke,27,0.2119344229038953
BPIC14,duration,nagelkerke,28,0.2054751904065958
BPIC14,duration,nagelkerke,29,0.20239762362953995
BPIC14,duration,nagelkerke,30,0.20841462000348532
BPIC14,duration,nagelkerke,31,0.19335221656488022
BPIC14,duration,nagelkerke,32,0.17861387776184134
BPIC14,duration,nagelkerke,33,0.19210647815299275
BPIC14,duration,nagelkerke,34,0.20459796967180888
BPIC14,duration,nagelkerke,35,0.19767410393728357
BPIC14,duration,nagelkerke,36,0.20341302122424365
BPIC14,duration,nagelkerke,37,0.18511733518583506
BPIC14,duration,nagelkerke,38,0.18512299180407954
BPIC14,duration,nagelkerke,39,0.20025868908440625
BPIC14,duration,nagelkerke,40,0.18424936559823268
BPIC14,duration,nagelkerke,41,0.20225215765817517
BPIC14,duration,nagelkerke,42,0.1933392745194884
BPIC14,duration,nagelkerke,43,0.1966836811957735
BPIC14,duration,nagelkerke,44,0.20223360709870897
BPIC14,duration,nagelkerke,45,0.21123435203647656
BPIC14,duration,nagelkerke,46,0.19150107354903168
BPIC14,duration,nagelkerke,47,0.20629986718577042
BPIC14,duration,nagelkerke,48,0.20518913221709867
BPIC14,duration,nagelkerke,49,0.21046357296455964
BPIC14,duration,nagelkerke,50,0.1761023176690858
BPIC14,duration,nagelkerke,51,0.19829603833012932
BPIC14,duration,nagelkerke,52,0.21076736451729716
BPIC14,duration,nagelkerke,53,0.18236235659106015
BPIC14,duration,nagelkerke,54,0.19309129655756363
BPIC14,duration,nagelkerke,55,0.2127257987727078
BPIC14,duration,nagelkerke,56,0.1863313272508338
BPIC14,duration,nagelkerke,57,0.2009039535488042
BPIC14,duration,nagelkerke,58,0.18570379840212126
BPIC14,duration,nagelkerke,59,0.2159658395252987
BPIC14,duration,nagelkerke,60,0.1936913494283512
BPIC14,duration,nagelkerke,61,0.20266280722611907
BPIC14,duration,nagelkerke,62,0.19382983028058032
BPIC14,duration,nagelkerke,63,0.20123955023951523
BPIC14,duration,nagelkerke,64,0.20596631351182748
BPIC14,duration,nagelkerke,65,0.19025653931335196
BPIC14,duration,nagelkerke,66,0.19866249695783522
BPIC14,duration,nagelkerke,67,0.21032143780772938
BPIC14,duration,nagelkerke,68,0.18639163632621925
BPIC14,duration,nagelkerke,69,0.206271290791046
BPIC14,duration,nagelkerke,70,0.1884988561604879
BPIC14,duration,nagelkerke,71,0.20597883467528832
BPIC14,duration,nagelkerke,72,0.18880717214864806
BPIC14,duration,nagelkerke,73,0.19740190866994212
BPIC14,duration,nagelkerke,74,0.1959353066079963
BPIC14,duration,nagelkerke,75,0.1897455234194272
BPIC14,duration,nagelkerke,76,0.2098344723932014
BPIC14,duration,nagelkerke,77,0.2075802688587034
BPIC14,duration,nagelkerke,78,0.19156608410401754
BPIC14,duration,nagelkerke,79,0.18113023050299248
BPIC14,duration,nagelkerke,80,0.21420749619603785
BPIC14,duration,nagelkerke,81,0.1959168534218808
BPIC14,duration,nagelkerke,82,0.20061589161193316
BPIC14,duration,nagelkerke,83,0.17124413329795085
BPIC14,duration,nagelkerke,84,0.19187855613171234
BPIC14,duration,nagelkerke,85,0.1944518266281613
BPIC14,duration,nagelkerke,86,0.202747262895977
BPIC14,duration,nagelkerke,87,0.19604422269177535
BPIC14,duration,nagelkerke,88,0.20259293819496405
BPIC14,duration,nagelkerke,89,0.2031324573853801
BPIC14,duration,nagelkerke,90,0.17945497277032452
BPIC14,duration,nagelkerke,91,0.19853539632917916
BPIC14,duration,nagelkerke,92,0.19139930414560746
BPIC14,duration,nagelkerke,93,0.199210893588877
BPIC14,duration,nagelkerke,94,0.18350615395732128
BPIC14,duration,nagelkerke,95,0.19093639580713662
BPIC14,duration,nagelkerke,96,0.19693620069270157
BPIC14,duration,nagelkerke,97,0.22310919987975697
BPIC14,duration,nagelkerke,98,0.19167540974960273
BPIC14,duration,nagelkerke,99,0.19276451242153814
BPIC14,duration,nagelkerke,100,0.1811532374959527
BPIC14,duration,nagelkerke,101,0.20269895239469138
BPIC14,duration,nagelkerke,102,0.1891141703133865
BPIC14,duration,nagelkerke,103,0.19131866493300498
BPIC14,duration,nagelkerke,104,0.18939725339024394
BPIC14,duration,nagelkerke,105,0.1994313761389057
BPIC14,duration,nagelkerke,106,0.19391556207072247
BPIC14,duration,nagelkerke,107,0.18380312310902003
BPIC14,duration,nagelkerke,108,0.19599300466010017
BPIC14,duration,nagelkerke,109,0.19853052606495858
BPIC14,duration,nagelkerke,110,0.20356418943476218
BPIC14,duration,nagelkerke,111,0.1931054352310202
BPIC14,duration,nagelkerke,112,0.20466766522900404
BPIC14,duration,nagelkerke,113,0.19140896167392252
BPIC14,duration,nagelkerke,114,0.1903086194233683
BPIC14,duration,nagelkerke,115,0.19407494264303304
BPIC14,duration,nagelkerke,116,0.20031717204769106
BPIC14,duration,nagelkerke,117,0.204021973062408
BPIC14,duration,nagelkerke,118,0.1833929158711034
BPIC14,duration,nagelkerke,119,0.2006091530777816
BPIC14,duration,nagelkerke,120,0.18097074613981068
BPIC14,duration,nagelkerke,121,0.19269581763232324
BPIC14,duration,nagelkerke,122,0.2046369914231636
BPIC14,duration,nagelkerke,123,0.20013651987109227
BPIC14,duration,nagelkerke,124,0.19558664653844826
BPIC14,duration,nagelkerke,125,0.20390231837633022
BPIC14,duration,nagelkerke,126,0.19095127013558266
BPIC14,duration,nagelkerke,127,0.2212216808408789
BPIC14,duration,nagelkerke,128,0.20418791062788877
BPIC14,duration,nagelkerke,129,0.1989119876064822
BPIC14,duration,nagelkerke,130,0.1938020071637745
BPIC14,duration,nagelkerke,131,0.18808859571751246
BPIC14,duration,nagelkerke,132,0.1965157271712521
BPIC14,duration,nagelkerke,133,0.1830598549262683
BPIC14,duration,nagelkerke,134,0.18366993796699238
BPIC14,duration,nagelkerke,135,0.19002834228460386
BPIC14,duration,nagelkerke,136,0.2096503685733042
BPIC14,duration,nagelkerke,137,0.18170894763873124
BPIC14,duration,nagelkerke,138,0.20310448821272442
BPIC14,duration,nagelkerke,139,0.1811518322799669
BPIC14,duration,nagelkerke,140,0.18257216507061236
BPIC14,duration,nagelkerke,141,0.18722789394099348
BPIC14,duration,nagelkerke,142,0.19316174636048378
BPIC14,duration,nagelkerke,143,0.20338538701727038
BPIC14,duration,nagelkerke,144,0.18314330635534404
BPIC14,duration,nagelkerke,145,0.1935488388451
BPIC14,duration,nagelkerke,146,0.20933954415646805
BPIC14,duration,nagelkerke,147,0.18155876924473624
BPIC14,duration,nagelkerke,148,0.1869988169468686
BPIC14,duration,nagelkerke,149,0.19332032328359738
BPIC14,handover,ap,0,0.20844955675567511
BPIC14,handover,ap,1,0.19633260020473642
BPIC14,handover,ap,2,0.1921160872970682
BPIC14,handover,ap,3,0.20242006564646053
BPIC14,handover,ap,4,0.1857134908371717
BPIC14,handover,ap,5,0.20471357427977654
BPIC14,handover,ap,6,0.21542111026960997
BPIC14,handover,ap,7,0.24222582927575442
BPIC14,handover,ap,8,0.21229474684261396
BPIC14,handover,ap,9,0.19387806995817147
BPIC14,handover,ap,10,0.21857308648595875
BPIC14,handover,ap,11,0.18247255786119188
BPIC14,handover,ap,12,0.2015184474189995
BPIC14,handover,ap,13,0.20271841069235808
BPIC14,handover,ap,14,0.22115860063009485
BPIC14,handover,ap,15,0.2229786499426688
BPIC14,handover,ap,16,0.194495948320055
BPIC14,handover,ap,17,0.21518719952275578
BPIC14,handover,ap,18,0.17257657500756562
BPIC14,handover,ap,19,0.21499586014403138
BPIC14,handover,ap,20,0.20611312890561495
BPIC14,handover,ap,21,0.18662869129102644
BPIC14,handover,ap,22,0.22332269934143933
BPIC14,handover,ap,23,0.20298268667683417
BPIC14,handover,ap,24,0.18275351380505622
BPIC14,handover,ap,25,0.2138178160126737
BPIC14,handover,ap,26,0.24997280887238071
BPIC14,handover,ap,27,0.190176408208949
BPIC14,handover,ap,28,0.1928024117752929
BPIC14,handover,ap,29,0.19796739804701258
BPIC14,handover,ap,30,0.20157333142685685
BPIC14,handover,ap,31,0.1977281656644846
BPIC14,handover,ap,32,0.18173387929581897
BPIC14,handover,ap,33,0.18391731198679162
BPIC14,handover,ap,34,0.2137924305711142
BPIC14,handover,ap,35,0.1704425837746918
BPIC14,handover,ap,36,0.20241249873417377
BPIC14,handover,ap,37,0.2030447171451888
BPIC14,handover,ap,38,0.21323890959471958
BPIC14,handover,ap,39,0.20691362561530524
BPIC14,handover,ap,40,0.207333272681132
BPIC14,handover,ap,41,0.20964312610356184
BPIC14,handover,ap,42,0.20139162389338972
BPIC14,handover,ap,43,0.2006215897235165
BPIC14,handover,ap,44,0.2125223911033539
BPIC14,handover,ap,45,0.2399542696170085
BPIC14,handover,ap,46,0.1971208486291005
BPIC14,handover,ap,47,0.2125933705447387
BPIC14,handover,ap,48,0.19329888948741714
BPIC14,handover,ap,49,0.21736973094329604
BPIC14,handover,ap,50,0.20068713989165365
BPIC14,handover,ap,51,0.2503660167277816
BPIC14,handover,ap,52,0.24842813183291623
BPIC14,handover,ap,53,0.2219851028178601
BPIC14,handover,ap,54,0.1992940236600118
BPIC14,handover,ap,55,0.20106050492997762
BPIC14,handover,ap,56,0.18760859514444705
BPIC14,handover,ap,57,0.22497915943990343
BPIC14,handover,ap,58,0.22104527164652876
BPIC14,handover,ap,59,0.1838270233206305
BPIC14,handover,ap,60,0.19093823410945843
BPIC14,handover,ap,61,0.19016156400643702
BPIC14,handover,ap,62,0.24609263935069214
BPIC14,handover,ap,63,0.1928371839584342
BPIC14,handover,ap,64,0.1999777347680758
BPIC14,handover,ap,65,0.19858866747451276
BPIC14,handover,ap,66,0.19199773681305832
BPIC14,handover,ap,67,0.19442311374757093
BPIC14,handover,ap,68,0.19759759563946433
BPIC14,handover,ap,69,0.19081129497610283
BPIC14,handover,ap,70,0.19549666233469232
BPIC14,handover,ap,71,0.18334893929668983
BPIC14,handover,ap,72,0.20417019103199352
BPIC14,handover,ap,73,0.19226252949295608
BPIC14,handover,ap,74,0.2634816206157108
BPIC14,handover,ap,75,0.26877390860602424
BPIC14,handover,ap,76,0.2602401792202792
BPIC14,handover,ap,77,0.18682141837735933
