log,target,metric,measure,axis,S,S_total,involvement,levels,n_cells,scale
Helpdesk,duration,logloss_skill,concentrated,rung,0.0035181588112519627,0.034257588558903,0.030739429747651037,3,216,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,learner,0.7597297043887037,0.8773022119871174,0.11757250759841376,2,216,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,split,0.0616520812543447,0.1538549433810138,0.09220286212666909,6,216,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,quality_level,0.05246501686925139,0.08195596478181305,0.02949094791256166,6,216,raw-within-metric
Helpdesk,duration,nagelkerke,concentrated,rung,0.002757593582395097,0.03023475514228481,0.027477161559889714,3,216,raw-within-metric
RoadFines,duration,ap,concentrated,learner,0.09503650598104858,0.19091977174634972,0.09588326576530114,3,324,raw-within-metric
RoadFines,duration,ap,concentrated,split,0.06545551364905978,0.18420527296243797,0.11874975931337818,6,324,raw-within-metric
RoadFines,duration,ap,concentrated,quality_level,0.3665972197203284,0.43278053695288676,0.06618331723255838,6,324,raw-within-metric
RoadFines,duration,ap,concentrated,rung,0.27209430697100556,0.416902257964603,0.14480795099359745,3,324,raw-within-metric
RoadFines,duration,auc,concentrated,learner,0.07020132906205195,0.1496642129912734,0.07946288392922143,3,324,raw-within-metric
RoadFines,duration,auc,concentrated,split,0.1403675807776245,0.26472401927725736,0.12435643849963285,6,324,raw-within-metric
RoadFines,duration,auc,concentrated,quality_level,0.251255168775616,0.3242133123283905,0.07295814355277452,6,324,raw-within-metric
RoadFines,duration,auc,concentrated,rung,0.3558614873948714,0.47283838807254625,0.11697690067767486,3,324,raw-within-metric
RoadFines,duration,brier_skill,concentrated,learner,0.07177873560828535,0.2240433537767319,0.15226461816844655,3,324,raw-within-metric
RoadFines,duration,brier_skill,concentrated,split,0.05473133876955409,0.22374795571680955,0.16901661694725545,6,324,raw-within-metric
RoadFines,duration,brier_skill,concentrated,quality_level,0.5415442813192867,0.5943709321972683,0.05282665087798166,6,324,raw-within-metric
RoadFines,duration,brier_skill,concentrated,rung,0.07553887326860782,0.24194520491091806,0.16640633164231022,3,324,raw-within-metric
RoadFines,duration,logloss_skill,concentrated,learner,0.020226220473792102,0.16117986174456173,0.14095364127076962,3,324,raw-within-metric
RoadFines,duration,logloss_skill,concentrated,split,0.04704378289813006,0.22540460055121908,0.17836081765308903,6,324,raw-within-metric
RoadFines,duration,logloss_skill,concentrated,quality_level,0.6036854011797288,0.6639542585713458,0.060268857391617026,6,324,raw-within-metric
RoadFines,duration,logloss_skill,concentrated,rung,0.07525358413838328,0.23327387327824448,0.15802028913986121,3,324,raw-within-metric
RoadFines,duration,nagelkerke,concentrated,learner,0.02023423211303879,0.16051358443987068,0.1402793523268319,3,324,raw-within-metric
RoadFines,duration,nagelkerke,concentrated,split,0.05409456125705841,0.2327953888775636,0.17870082762050518,6,324,raw-within-metric
RoadFines,duration,nagelkerke,concentrated,quality_level,0.5967533885754865,0.6577674164016456,0.061014027826159056,6,324,raw-within-metric
RoadFines,duration,nagelkerke,concentrated,rung,0.0744698971698408,0.23363716072895704,0.15916726355911626,3,324,raw-within-metric
Sepsis,duration,ap,concentrated,learner,0.03135479829817238,0.172400848287012,0.14104604998883963,2,216,raw-within-metric
Sepsis,duration,ap,concentrated,split,0.049719563854898445,0.2585899804818734,0.20887041662697498,6,216,raw-within-metric
Sepsis,duration,ap,concentrated,quality_level,0.22542084663360043,0.2807336055394101,0.055312758905809695,6,216,raw-within-metric
Sepsis,duration,ap,concentrated,rung,0.46002218717236815,0.5486804893701254,0.08865830219775722,3,216,raw-within-metric
Sepsis,duration,auc,concentrated,learner,0.005034460380965466,0.10146423750480921,0.09642977712384374,2,216,raw-within-metric
Sepsis,duration,auc,concentrated,split,0.18761137328328378,0.3362783406012389,0.14866696731795512,6,216,raw-within-metric
Sepsis,duration,auc,concentrated,quality_level,0.1822344986831672,0.21416224354591912,0.031927744862751906,6,216,raw-within-metric
Sepsis,duration,auc,concentrated,rung,0.46243000278801843,0.5488968378407467,0.08646683505272829,3,216,raw-within-metric
Sepsis,duration,brier_skill,concentrated,learner,0.2038313328290558,0.40970034509534214,0.20586901226628634,2,216,raw-within-metric
Sepsis,duration,brier_skill,concentrated,split,0.16596575299451571,0.4054800057129696,0.2395142527184539,6,216,raw-within-metric
Sepsis,duration,brier_skill,concentrated,quality_level,0.25861202765165175,0.3231908948436125,0.06457886719196076,6,216,raw-within-metric
Sepsis,duration,brier_skill,concentrated,rung,0.09946510288757965,0.2238780551938649,0.12441295230628524,3,216,raw-within-metric
Sepsis,duration,logloss_skill,concentrated,learner,0.6489546547508283,0.8330670356890956,0.18411238093826732,2,216,raw-within-metric
Sepsis,duration,logloss_skill,concentrated,split,0.03753377489936414,0.18520112173393763,0.1476673468345735,6,216,raw-within-metric
Sepsis,duration,logloss_skill,concentrated,quality_level,0.06058806510188588,0.09635884850405159,0.03577078340216571,6,216,raw-within-metric
Sepsis,duration,logloss_skill,concentrated,rung,0.04722520892111905,0.1391733827798757,0.09194817385875666,3,216,raw-within-metric
Sepsis,duration,nagelkerke,concentrated,learner,0.5126250354882734,0.8029132179787705,0.29028818249049704,2,216,raw-within-metric
Sepsis,duration,nagelkerke,concentrated,split,0.053930325895577766,0.2701383941328817,0.21620806823730393,6,216,raw-within-metric
Sepsis,duration,nagelkerke,concentrated,quality_level,0.06355213933069832,0.1319502626638819,0.06839812333318358,6,216,raw-within-metric
Sepsis,duration,nagelkerke,concentrated,rung,0.050157797882037516,0.1967300188567404,0.1465722209747029,3,216,raw-within-metric
UCI498,duration,ap,concentrated,learner,0.007003948987709525,0.06338387257556234,0.05637992358785282,2,216,raw-within-metric
UCI498,duration,ap,concentrated,split,0.018760095780082465,0.04839614275556207,0.029636046975479603,6,216,raw-within-metric
UCI498,duration,ap,concentrated,quality_level,0.004831751247962121,0.02377261801638804,0.018940866768425917,6,216,raw-within-metric
UCI498,duration,ap,concentrated,rung,0.8850878245423333,0.9596024047339148,0.07451458019158153,3,216,raw-within-metric
UCI498,duration,auc,concentrated,learner,0.010358978642775804,0.01707766650798898,0.006718687865213175,2,216,raw-within-metric
UCI498,duration,auc,concentrated,split,0.003247509905606273,0.012549261420997831,0.009301751515391558,6,216,raw-within-metric
UCI498,duration,auc,concentrated,quality_level,0.0034771994227405932,0.03851867303023004,0.035041473607489444,6,216,raw-within-metric
UCI498,duration,auc,concentrated,rung,0.9377825321091371,0.9803654915988703,0.04258295948973323,3,216,raw-within-metric
UCI498,duration,brier_skill,concentrated,learner,0.09737963734362139,0.21972389354593194,0.12234425620231056,2,216,raw-within-metric
UCI498,duration,brier_skill,concentrated,split,0.1433035847228418,0.3381300025439972,0.19482641782115542,6,216,raw-within-metric
UCI498,duration,brier_skill,concentrated,quality_level,0.13256418269411527,0.18540722855216776,0.052843045858052495,6,216,raw-within-metric
UCI498,duration,brier_skill,concentrated,rung,0.36947157781190926,0.55572096358895,0.1862493857770407,3,216,raw-within-metric
UCI498,duration,logloss_skill,concentrated,learner,0.07025786223405144,0.2263131389555218,0.15605527672147035,2,216,raw-within-metric
UCI498,duration,logloss_skill,concentrated,split,0.1964118448607933,0.3916289689921781,0.19521712413138478,6,216,raw-within-metric
UCI498,duration,logloss_skill,concentrated,quality_level,0.12031846182898828,0.17078392636886408,0.0504654645398758,6,216,raw-within-metric
UCI498,duration,logloss_skill,concentrated,rung,0.33968039517568965,0.525639662486828,0.18595926731113838,3,216,raw-within-metric
UCI498,duration,nagelkerke,concentrated,learner,0.06833835511381288,0.21369139597798045,0.14535304086416756,2,216,raw-within-metric
UCI498,duration,nagelkerke,concentrated,split,0.2305041746124404,0.4629576661647287,0.2324534915522883,6,216,raw-within-metric
UCI498,duration,nagelkerke,concentrated,quality_level,0.10819522393119163,0.15546961910692236,0.04727439517573073,6,216,raw-within-metric
UCI498,duration,nagelkerke,concentrated,rung,0.2916145174291307,0.5075947575822015,0.21598024015307082,3,216,raw-within-metric
UCI498,handover,ap,concentrated,learner,0.008792439108045594,0.07428999241500243,0.06549755330695683,2,216,raw-within-metric
UCI498,handover,ap,concentrated,split,0.0023844235307825053,0.04303098129801496,0.04064655776723246,6,216,raw-within-metric
UCI498,handover,ap,concentrated,quality_level,0.0027913705665908294,0.018236349369163612,0.015444978802572782,6,216,raw-within-metric
UCI498,handover,ap,concentrated,rung,0.8790714280797816,0.9822758199480454,0.1032043918682638,3,216,raw-within-metric
UCI498,handover,auc,concentrated,learner,0.008810738021737725,0.032992942835992294,0.02418220481425457,2,216,raw-within-metric
UCI498,handover,auc,concentrated,split,0.01469633524315856,0.055416988789464015,0.040720653546305455,6,216,raw-within-metric
UCI498,handover,auc,concentrated,quality_level,0.002803276877050635,0.014988282180666031,0.012185005303615395,6,216,raw-within-metric
UCI498,handover,auc,concentrated,rung,0.910029345900202,0.9694211991392694,0.05939185323906737,3,216,raw-within-metric
UCI498,handover,brier_skill,concentrated,learner,0.25980464065673536,0.39226792421591294,0.13246328355917758,2,216,raw-within-metric
UCI498,handover,brier_skill,concentrated,split,0.0585514971815855,0.13099991101298572,0.07244841383140022,6,216,raw-within-metric
UCI498,handover,brier_skill,concentrated,quality_level,0.06596626327376598,0.140229966822787,0.07426370354902101,6,216,raw-within-metric
UCI498,handover,brier_skill,concentrated,rung,0.391707758729187,0.5924656333023519,0.2007578745731649,3,216,raw-within-metric
UCI498,handover,logloss_skill,concentrated,learner,0.2352460114242019,0.37005348253181,0.13480747110760807,2,216,raw-within-metric
UCI498,handover,logloss_skill,concentrated,split,0.07618669664051661,0.16446144746249883,0.08827475082198222,6,216,raw-within-metric
UCI498,handover,logloss_skill,concentrated,quality_level,0.07962282490652701,0.152433760384491,0.07281093547796398,6,216,raw-within-metric
UCI498,handover,logloss_skill,concentrated,rung,0.3774415684419972,0.5738047147345022,0.196363146292505,3,216,raw-within-metric
UCI498,handover,nagelkerke,concentrated,learner,0.1467973385962827,0.3558718543331647,0.20907451573688202,2,216,raw-within-metric
UCI498,handover,nagelkerke,concentrated,split,0.04194751863263888,0.1598225414863619,0.11787502285372303,6,216,raw-within-metric
UCI498,handover,nagelkerke,concentrated,quality_level,0.05373082444890761,0.16728270913694393,0.11355188468803631,6,216,raw-within-metric
UCI498,handover,nagelkerke,concentrated,rung,0.37664814437347277,0.7375029714556754,0.3608548270822027,3,216,raw-within-metric
BPIC13_closed,handover,ALL_SCALAR,equal-level,learner,0.04759935466473858,0.4696752210953923,0.4220758664306537,2,1080,headroom-metric-as-axis
BPIC13_closed,handover,ALL_SCALAR,equal-level,split,0.11068228317281287,0.5101117403706764,0.39942945719786355,6,1080,headroom-metric-as-axis
BPIC13_closed,handover,ALL_SCALAR,equal-level,quality_level,0.01416197829975691,0.2388320534797147,0.2246700751799578,6,1080,headroom-metric-as-axis
BPIC13_closed,handover,ALL_SCALAR,equal-level,rung,0.03898459215183635,0.33997409787618427,0.3009895057243479,3,1080,headroom-metric-as-axis
BPIC13_closed,handover,ALL_SCALAR,equal-level,metric,0.10524281515306486,0.5872470762990821,0.48200426114601724,5,1080,headroom-metric-as-axis
BPIC13_incidents,duration,ALL_SCALAR,equal-level,learner,0.02305414628163893,0.31183444627212564,0.2887802999904867,2,1080,headroom-metric-as-axis
BPIC13_incidents,duration,ALL_SCALAR,equal-level,split,0.1581073991838284,0.7921895792082477,0.6340821800244193,6,1080,headroom-metric-as-axis
BPIC13_incidents,duration,ALL_SCALAR,equal-level,quality_level,0.01118478408850414,0.17565903222335266,0.1644742481348485,6,1080,headroom-metric-as-axis
BPIC13_incidents,duration,ALL_SCALAR,equal-level,rung,0.0038529463659009167,0.24727352285278048,0.24342057648687956,3,1080,headroom-metric-as-axis
BPIC13_incidents,duration,ALL_SCALAR,equal-level,metric,0.0745720827816873,0.6437744782849734,0.5692023955032861,5,1080,headroom-metric-as-axis
BPIC13_incidents,handover,ALL_SCALAR,equal-level,learner,0.01961372219955565,0.44518091335384075,0.4255671911542851,2,1080,headroom-metric-as-axis
BPIC13_incidents,handover,ALL_SCALAR,equal-level,split,0.09441308568764029,0.7643000047821601,0.6698869190945198,6,1080,headroom-metric-as-axis
BPIC13_incidents,handover,ALL_SCALAR,equal-level,quality_level,0.03070526224332442,0.43313441023384397,0.40242914799051954,6,1080,headroom-metric-as-axis
BPIC13_incidents,handover,ALL_SCALAR,equal-level,rung,0.007317536458772453,0.4093570410355993,0.4020395045768268,3,1080,headroom-metric-as-axis
BPIC13_incidents,handover,ALL_SCALAR,equal-level,metric,0.052980434950277336,0.6577929139675376,0.6048124790172602,5,1080,headroom-metric-as-axis
BPIC14,duration,ALL_SCALAR,equal-level,learner,0.0961260660613954,0.21603323948197053,0.11990717342057514,4,4800,headroom-metric-as-axis
BPIC14,duration,ALL_SCALAR,equal-level,split,0.008495358483501393,0.037122874209848264,0.02862751572634687,6,4800,headroom-metric-as-axis
BPIC14,duration,ALL_SCALAR,equal-level,quality_level,0.10350092147837826,0.1980607189496122,0.09455979747123393,10,4800,headroom-metric-as-axis
BPIC14,duration,ALL_SCALAR,equal-level,rung,0.3007520210041651,0.48083683740130184,0.18008481639713675,4,4800,headroom-metric-as-axis
BPIC14,duration,ALL_SCALAR,equal-level,metric,0.2442754979191564,0.3601516726610018,0.11587617474184539,5,4800,headroom-metric-as-axis
BPIC14,handover,ALL_SCALAR,equal-level,learner,0.31858122851047693,0.5810831437371228,0.26250191522664584,4,4800,headroom-metric-as-axis
BPIC14,handover,ALL_SCALAR,equal-level,split,0.006998572749310033,0.02932245626611903,0.022323883516808998,6,4800,headroom-metric-as-axis
BPIC14,handover,ALL_SCALAR,equal-level,quality_level,0.0649344202846488,0.1433731942858108,0.078438774001162,10,4800,headroom-metric-as-axis
BPIC14,handover,ALL_SCALAR,equal-level,rung,0.154401287770312,0.30025098619873725,0.14584969842842524,4,4800,headroom-metric-as-axis
BPIC14,handover,ALL_SCALAR,equal-level,metric,0.13939651076894116,0.3205370209619932,0.18114051019305205,5,4800,headroom-metric-as-axis
BPIC15_1,duration,ALL_SCALAR,equal-level,learner,0.02513883722283477,0.3795665277132428,0.354427690490408,2,1080,headroom-metric-as-axis
BPIC15_1,duration,ALL_SCALAR,equal-level,split,0.1407178195791328,0.6965529448281825,0.5558351252490498,6,1080,headroom-metric-as-axis
BPIC15_1,duration,ALL_SCALAR,equal-level,quality_level,0.005316952755673467,0.3067180854634611,0.3014011327077876,6,1080,headroom-metric-as-axis
BPIC15_1,duration,ALL_SCALAR,equal-level,rung,0.03380933398130839,0.3922259971688733,0.35841666318756493,3,1080,headroom-metric-as-axis
BPIC15_1,duration,ALL_SCALAR,equal-level,metric,0.1011295150546941,0.41998907143665476,0.3188595563819607,5,1080,headroom-metric-as-axis
BPIC15_1,handover,ALL_SCALAR,equal-level,learner,0.003029410905187657,0.41747468579087726,0.4144452748856896,2,1080,headroom-metric-as-axis
BPIC15_1,handover,ALL_SCALAR,equal-level,split,0.06036981005401338,0.740606737828732,0.6802369277747186,6,1080,headroom-metric-as-axis
BPIC15_1,handover,ALL_SCALAR,equal-level,quality_level,0.027439258899489373,0.21581438379791368,0.1883751248984243,6,1080,headroom-metric-as-axis
BPIC15_1,handover,ALL_SCALAR,equal-level,rung,0.004299837441325929,0.6692991176699443,0.6649992802286184,3,1080,headroom-metric-as-axis
BPIC15_1,handover,ALL_SCALAR,equal-level,metric,0.036162454038813636,0.5693085653869743,0.5331461113481606,5,1080,headroom-metric-as-axis
BPIC15_3,duration,ALL_SCALAR,equal-level,learner,0.025704097911875428,0.37479159248049093,0.3490874945686155,2,1080,headroom-metric-as-axis
BPIC15_3,duration,ALL_SCALAR,equal-level,split,0.18416552089861543,0.6672720596518292,0.4831065387532138,6,1080,headroom-metric-as-axis
BPIC15_3,duration,ALL_SCALAR,equal-level,quality_level,0.06770929511461368,0.2978301244498423,0.23012082933522862,6,1080,headroom-metric-as-axis
BPIC15_3,duration,ALL_SCALAR,equal-level,rung,0.0018308102187162467,0.3791579490949466,0.3773271388762304,3,1080,headroom-metric-as-axis
BPIC15_3,duration,ALL_SCALAR,equal-level,metric,0.07978919837851618,0.27914046971905043,0.19935127134053426,5,1080,headroom-metric-as-axis
BPIC15_3,handover,ALL_SCALAR,equal-level,learner,0.0050873417811545755,0.42396258333192177,0.4188752415507672,2,1080,headroom-metric-as-axis
BPIC15_3,handover,ALL_SCALAR,equal-level,split,0.12469467442983466,0.6967873432092203,0.5720926687793857,6,1080,headroom-metric-as-axis
BPIC15_3,handover,ALL_SCALAR,equal-level,quality_level,0.0012200532284322883,0.2704678212814601,0.2692477680530278,6,1080,headroom-metric-as-axis
BPIC15_3,handover,ALL_SCALAR,equal-level,rung,0.01891954357571088,0.5525371574051077,0.5336176138293968,3,1080,headroom-metric-as-axis
BPIC15_3,handover,ALL_SCALAR,equal-level,metric,0.06442930004496088,0.49783475776712977,0.4334054577221689,5,1080,headroom-metric-as-axis
BPIC15_4,duration,ALL_SCALAR,equal-level,learner,0.0287652208428397,0.4438060457229548,0.41504082488011507,2,1080,headroom-metric-as-axis
BPIC15_4,duration,ALL_SCALAR,equal-level,split,0.15602937753910565,0.8364066774965744,0.6803772999574688,6,1080,headroom-metric-as-axis
BPIC15_4,duration,ALL_SCALAR,equal-level,quality_level,0.006723238233714218,0.306426899282296,0.29970366104858176,6,1080,headroom-metric-as-axis
BPIC15_4,duration,ALL_SCALAR,equal-level,rung,0.01157591287650101,0.3433716119172741,0.3317956990407731,3,1080,headroom-metric-as-axis
BPIC15_4,duration,ALL_SCALAR,equal-level,metric,0.02138539100284762,0.3716655292764057,0.3502801382735581,5,1080,headroom-metric-as-axis
BPIC15_4,handover,ALL_SCALAR,equal-level,learner,0.06438134518383443,0.5244584781833137,0.4600771329994793,2,1080,headroom-metric-as-axis
BPIC15_4,handover,ALL_SCALAR,equal-level,split,0.016844495415575013,0.6927403800573355,0.6758958846417605,6,1080,headroom-metric-as-axis
BPIC15_4,handover,ALL_SCALAR,equal-level,quality_level,0.038336436716096656,0.40705027668200977,0.3687138399659131,6,1080,headroom-metric-as-axis
BPIC15_4,handover,ALL_SCALAR,equal-level,rung,0.0003648187277886297,0.5192848023014366,0.518919983573648,3,1080,headroom-metric-as-axis
BPIC15_4,handover,ALL_SCALAR,equal-level,metric,0.023878842282743264,0.49279357938904406,0.46891473710630077,5,1080,headroom-metric-as-axis
BPIC15_5,duration,ALL_SCALAR,equal-level,learner,0.09770260686118243,0.4168432576791045,0.3191406508179221,2,1080,headroom-metric-as-axis
BPIC15_5,duration,ALL_SCALAR,equal-level,split,0.04301881471814198,0.6345517713561498,0.5915329566380079,6,1080,headroom-metric-as-axis
BPIC15_5,duration,ALL_SCALAR,equal-level,quality_level,0.020131111683819897,0.3396538459118269,0.31952273422800703,6,1080,headroom-metric-as-axis
BPIC15_5,duration,ALL_SCALAR,equal-level,rung,0.042977658358981596,0.47657145567221876,0.43359379731323716,3,1080,headroom-metric-as-axis
BPIC15_5,duration,ALL_SCALAR,equal-level,metric,0.0907738050055812,0.4097599559080499,0.31898615090246873,5,1080,headroom-metric-as-axis
BPIC17,duration,ALL_SCALAR,equal-level,learner,0.005016527430724209,0.13003433354715244,0.12501780611642824,2,1080,headroom-metric-as-axis
BPIC17,duration,ALL_SCALAR,equal-level,split,0.08683020293613568,0.3029860780363998,0.21615587510026413,6,1080,headroom-metric-as-axis
BPIC17,duration,ALL_SCALAR,equal-level,quality_level,0.04583812167383675,0.22180603574962518,0.17596791407578843,6,1080,headroom-metric-as-axis
BPIC17,duration,ALL_SCALAR,equal-level,rung,0.06237540120160626,0.32489872254482033,0.26252332134321404,3,1080,headroom-metric-as-axis
BPIC17,duration,ALL_SCALAR,equal-level,metric,0.3405824076821795,0.6722598398973739,0.3316774322151944,5,1080,headroom-metric-as-axis
BPIC19,duration,ALL_SCALAR,equal-level,learner,0.010850921372966511,0.2692602038522796,0.2584092824793131,3,1620,headroom-metric-as-axis
BPIC19,duration,ALL_SCALAR,equal-level,split,0.3738035241778747,0.7439964446257649,0.37019292044789015,6,1620,headroom-metric-as-axis
BPIC19,duration,ALL_SCALAR,equal-level,quality_level,0.009992398750438128,0.11843312383429057,0.10844072508385244,6,1620,headroom-metric-as-axis
BPIC19,duration,ALL_SCALAR,equal-level,rung,0.006769665529909892,0.16176472115385135,0.15499505562394145,3,1620,headroom-metric-as-axis
BPIC19,duration,ALL_SCALAR,equal-level,metric,0.14780981415569105,0.3347558546021974,0.18694604044650637,5,1620,headroom-metric-as-axis
Helpdesk,duration,ALL_SCALAR,equal-level,learner,0.13788083903241413,0.39214678365751177,0.25426594462509766,2,1080,headroom-metric-as-axis
Helpdesk,duration,ALL_SCALAR,equal-level,split,0.1508661435946222,0.47548813465608736,0.32462199106146516,6,1080,headroom-metric-as-axis
Helpdesk,duration,ALL_SCALAR,equal-level,quality_level,0.06510941747018101,0.2025656131311085,0.13745619566092748,6,1080,headroom-metric-as-axis
Helpdesk,duration,ALL_SCALAR,equal-level,rung,0.0002671311202026851,0.14082481089518045,0.14055767977497777,3,1080,headroom-metric-as-axis
Helpdesk,duration,ALL_SCALAR,equal-level,metric,0.21739001665033947,0.42301127209614486,0.2056212554458054,5,1080,headroom-metric-as-axis
RoadFines,duration,ALL_SCALAR,equal-level,learner,0.002061493052591126,0.10185307723742382,0.0997915841848327,3,1620,headroom-metric-as-axis
RoadFines,duration,ALL_SCALAR,equal-level,split,0.01606421378612283,0.27882111024471884,0.262756896458596,6,1620,headroom-metric-as-axis
RoadFines,duration,ALL_SCALAR,equal-level,quality_level,0.09016911283403456,0.2570434803112274,0.16687436747719286,6,1620,headroom-metric-as-axis
RoadFines,duration,ALL_SCALAR,equal-level,rung,0.034528167617138575,0.18281664037010628,0.1482884727529677,3,1620,headroom-metric-as-axis
RoadFines,duration,ALL_SCALAR,equal-level,metric,0.4969787757786338,0.7171222136986403,0.22014343792000646,5,1620,headroom-metric-as-axis
Sepsis,duration,ALL_SCALAR,equal-level,learner,0.07487541019503417,0.34734474031944385,0.27246933012440966,2,1080,headroom-metric-as-axis
Sepsis,duration,ALL_SCALAR,equal-level,split,0.06131153004903981,0.4769904659853698,0.41567893593633,6,1080,headroom-metric-as-axis
Sepsis,duration,ALL_SCALAR,equal-level,quality_level,0.07514054000538996,0.26759059847759414,0.1924500584722042,6,1080,headroom-metric-as-axis
Sepsis,duration,ALL_SCALAR,equal-level,rung,0.005845152240285148,0.2139627130479919,0.20811756080770674,3,1080,headroom-metric-as-axis
Sepsis,duration,ALL_SCALAR,equal-level,metric,0.2850489156161522,0.4517154385309253,0.16666652291477307,5,1080,headroom-metric-as-axis
UCI498,duration,ALL_SCALAR,equal-level,learner,0.019936045860968657,0.11160067734946032,0.09166463148849166,2,1080,headroom-metric-as-axis
UCI498,duration,ALL_SCALAR,equal-level,split,0.11597507561099317,0.26387018201601614,0.14789510640502296,6,1080,headroom-metric-as-axis
UCI498,duration,ALL_SCALAR,equal-level,quality_level,0.007940989826840984,0.13940881501738428,0.13146782519054329,6,1080,headroom-metric-as-axis
UCI498,duration,ALL_SCALAR,equal-level,rung,0.16259758737511384,0.6203175931689546,0.45772000579384076,3,1080,headroom-metric-as-axis
UCI498,duration,ALL_SCALAR,equal-level,metric,0.16070688536601532,0.5463761843611363,0.38566929899512103,5,1080,headroom-metric-as-axis
UCI498,handover,ALL_SCALAR,equal-level,learner,0.03997024175447827,0.20703775062830768,0.1670675088738294,2,1080,headroom-metric-as-axis
UCI498,handover,ALL_SCALAR,equal-level,split,0.057052535012078645,0.30341459920662367,0.24636206419454504,6,1080,headroom-metric-as-axis
UCI498,handover,ALL_SCALAR,equal-level,quality_level,0.02515841636951415,0.1465277928435667,0.12136937647405255,6,1080,headroom-metric-as-axis
UCI498,handover,ALL_SCALAR,equal-level,rung,0.3079637416225677,0.6888584874427941,0.3808947458202264,3,1080,headroom-metric-as-axis
UCI498,handover,ALL_SCALAR,equal-level,metric,0.07867486637807783,0.36159667166442516,0.28292180528634736,5,1080,headroom-metric-as-axis
