log,instrument,population,regime,b_lo,b_hi,V_lo,V_hi,R
BPIC19,nb_0.350,0.75,rare-first,B0_half,B0,0.03759932285772784,0.026230095959045546,0.3023785013815896
BPIC19,nb_0.350,0.75,rare-first,B0_half,B0+g,0.03759932285772784,0.05287678516316907,-0.4063228043560694
BPIC19,nb_0.350,0.75,rare-first,B0,B0+g,0.026230095959045546,0.05287678516316907,-1.0158822615719143
BPIC19,nb_0.350,1.0,full,empty,B0_half,0.18026264727182356,0.04742746031923875,0.7368980149962991
BPIC19,nb_0.350,1.0,full,empty,B0,0.18026264727182356,0.028275375264954355,0.8431434593195725
BPIC19,nb_0.350,1.0,full,empty,B0+g,0.18026264727182356,0.0737482085981179,0.5908846912310639
BPIC19,nb_0.350,1.0,full,B0_half,B0,0.04742746031923875,0.028275375264954355,0.4038184824860932
BPIC19,nb_0.350,1.0,full,B0_half,B0+g,0.04742746031923875,0.0737482085981179,-0.5549685372506072
BPIC19,nb_0.350,1.0,full,B0,B0+g,0.028275375264954355,0.0737482085981179,-1.608213256484147
BPIC19,nb_0.375,0.5,random,empty,B0_half,0.10278730419353554,0.027033540339773038,0.7369953366140211
BPIC19,nb_0.375,0.5,random,empty,B0,0.10278730419353554,0.00683783318547157,0.9334758972509213
BPIC19,nb_0.375,0.5,random,empty,B0+g,0.10278730419353554,0.03564571443704401,0.6532089763738952
BPIC19,nb_0.375,0.5,random,B0_half,B0,0.027033540339773038,0.00683783318547157,0.7470611285266464
BPIC19,nb_0.375,0.5,random,B0_half,B0+g,0.027033540339773038,0.03564571443704401,-0.31857366771159934
BPIC19,nb_0.375,0.5,random,B0,B0+g,0.00683783318547157,0.03564571443704401,-4.213013168086771
BPIC19,nb_0.375,0.5,rare-first,empty,B0_half,0.09836998980416037,0.032751155307795154,0.6670615156817876
BPIC19,nb_0.375,0.5,rare-first,empty,B0,0.09836998980416037,0.002476132466466302,0.9748283752860409
BPIC19,nb_0.375,0.5,rare-first,empty,B0+g,0.09836998980416037,0.05083089471802543,0.4832682729842508
BPIC19,nb_0.375,0.5,rare-first,B0_half,B0,0.032751155307795154,0.002476132466466302,0.9243955688525909
BPIC19,nb_0.375,0.5,rare-first,B0_half,B0+g,0.032751155307795154,0.05083089471802543,-0.5520336379073347
BPIC19,nb_0.375,0.5,rare-first,B0,B0+g,0.002476132466466302,0.05083089471802543,-19.528342245989123
BPIC19,nb_0.375,0.75,rare-first,empty,B0_half,0.14952397346433438,0.04282782272480501,0.7135722002798393
BPIC19,nb_0.375,0.75,rare-first,empty,B0,0.14952397346433438,0.006628619854080309,0.9556685145498663
BPIC19,nb_0.375,0.75,rare-first,empty,B0+g,0.14952397346433438,0.0690086201189073,0.5384778873912968
BPIC19,nb_0.375,0.75,rare-first,B0_half,B0,0.04282782272480501,0.006628619854080309,0.8452263170912692
BPIC19,nb_0.375,0.75,rare-first,B0_half,B0+g,0.04282782272480501,0.0690086201189073,-0.6113034875092751
BPIC19,nb_0.375,0.75,rare-first,B0,B0+g,0.006628619854080309,0.0690086201189073,-9.410707151418315
BPIC19,nb_0.375,1.0,full,empty,B0_half,0.20411276333734982,0.052801207611128026,0.7413135428289694
BPIC19,nb_0.375,1.0,full,empty,B0,0.20411276333734982,0.009451675692853656,0.9536938526610789
BPIC19,nb_0.375,1.0,full,empty,B0+g,0.20411276333734982,0.08035910541438804,0.6063004385395853
BPIC19,nb_0.375,1.0,full,B0_half,B0,0.052801207611128026,0.009451675692853656,0.8209950847627643
BPIC19,nb_0.375,1.0,full,B0_half,B0+g,0.052801207611128026,0.08035910541438804,-0.5219179456314573
BPIC19,nb_0.375,1.0,full,B0,B0+g,0.009451675692853656,0.08035910541438804,-7.502101428971688
BPIC19,nb_0.400,0.5,random,empty,B0_half,0.11645767402444357,0.030918552455608372,0.7345082433200683
BPIC19,nb_0.400,0.5,random,empty,B0,0.11645767402444357,0.003650198840940505,0.9686564335796853
BPIC19,nb_0.400,0.5,random,empty,B0+g,0.11645767402444357,0.037217021314159854,0.6804244836081108
BPIC19,nb_0.400,0.5,random,B0_half,B0,0.030918552455608372,0.003650198840940505,0.8819414703783007
BPIC19,nb_0.400,0.5,random,B0_half,B0+g,0.030918552455608372,0.037217021314159854,-0.20371163454675223
BPIC19,nb_0.400,0.5,random,B0,B0+g,0.003650198840940505,0.037217021314159854,-9.195888754534415
BPIC19,nb_0.400,0.5,rare-first,empty,B0_half,0.11017686029934276,0.036113575473488646,0.6722217771011934
BPIC19,nb_0.400,0.5,rare-first,empty,B0,0.11017686029934276,-0.0027850973018541947,1.0252784232032686
BPIC19,nb_0.400,0.5,rare-first,empty,B0+g,0.11017686029934276,0.06414551360990103,0.41779504847367954
BPIC19,nb_0.400,0.5,rare-first,B0_half,B0,0.036113575473488646,-0.0027850973018541947,1.0771205084331448
BPIC19,nb_0.400,0.5,rare-first,B0_half,B0+g,0.036113575473488646,0.06414551360990103,-0.7762160840870196
BPIC19,nb_0.400,0.75,rare-first,empty,B0_half,0.16983797001275588,0.048039618119463445,0.7171444164349388
BPIC19,nb_0.400,0.75,rare-first,empty,B0,0.16983797001275588,0.0027850973018542224,0.9836014449439955
BPIC19,nb_0.400,0.75,rare-first,empty,B0+g,0.16983797001275588,0.0758817635712804,0.5532108422776061
BPIC19,nb_0.400,0.75,rare-first,B0_half,B0,0.048039618119463445,0.0027850973018542224,0.9420249908122016
BPIC19,nb_0.400,0.75,rare-first,B0_half,B0+g,0.048039618119463445,0.0758817635712804,-0.5795663359059176
BPIC19,nb_0.400,0.75,rare-first,B0,B0+g,0.0027850973018542224,0.0758817635712804,-26.245641838351904
BPIC19,nb_0.400,1.0,full,empty,B0_half,0.23295065831578857,0.06103379633920811,0.7379968926446625
BPIC19,nb_0.400,1.0,full,empty,B0,0.23295065831578857,0.005662884054324885,0.975690628671037
BPIC19,nb_0.400,1.0,full,empty,B0+g,0.23295065831578857,0.08306298910236892,0.6434309750274734
BPIC19,nb_0.400,1.0,full,B0_half,B0,0.06103379633920811,0.005662884054324885,0.9072172403818334
BPIC19,nb_0.400,1.0,full,B0_half,B0+g,0.06103379633920811,0.08306298910236892,-0.36093433612959225
BPIC19,nb_0.400,1.0,full,B0,B0+g,0.005662884054324885,0.08306298910236892,-13.667965705377927
BPIC19,nb_0.425,0.25,rare-first,empty,B0_half,0.3558877663166537,-0.009591343150738951,1.0269504716332536
BPIC19,nb_0.425,0.25,rare-first,empty,B0,0.3558877663166537,-0.010118694310767562,1.028432262270472
BPIC19,nb_0.425,0.25,rare-first,empty,B0+g,0.3558877663166537,0.0954068059388031,0.7319188379914295
BPIC19,nb_0.425,0.5,random,empty,B0_half,0.13242443938714432,0.03513966457933096,0.7346436598715758
BPIC19,nb_0.425,0.5,random,empty,B0,0.13242443938714432,0.002507796564502951,0.9810624339728456
BPIC19,nb_0.425,0.5,random,empty,B0+g,0.13242443938714432,0.04716914327889221,0.643803337985123
BPIC19,nb_0.425,0.5,random,B0_half,B0,0.03513966457933096,0.002507796564502951,0.9286334518406864
BPIC19,nb_0.425,0.5,random,B0_half,B0+g,0.03513966457933096,0.04716914327889221,-0.34233333879450156
BPIC19,nb_0.425,0.5,random,B0,B0+g,0.002507796564502951,0.04716914327889221,-17.808999081726235
BPIC19,nb_0.425,0.5,rare-first,empty,B0_half,0.12301041518541056,0.04059107083949584,0.6700192355394141
BPIC19,nb_0.425,0.5,rare-first,empty,B0,0.12301041518541056,-0.005780712879746103,1.0469936864373068
BPIC19,nb_0.425,0.5,rare-first,empty,B0+g,0.12301041518541056,0.09215519092587554,0.25083424206826477
BPIC19,nb_0.425,0.5,rare-first,B0_half,B0,0.04059107083949584,-0.005780712879746103,1.142413411624543
BPIC19,nb_0.425,0.5,rare-first,B0_half,B0+g,0.04059107083949584,0.09215519092587554,-1.270331602984144
BPIC19,nb_0.425,0.75,rare-first,empty,B0_half,0.1898717488887341,0.052370691020004245,0.7241786030490835
BPIC19,nb_0.425,0.75,rare-first,empty,B0,0.1898717488887341,0.002814074749148382,0.9851790760572946
BPIC19,nb_0.425,0.75,rare-first,empty,B0+g,0.1898717488887341,0.07880445577187575,0.5849595517337569
BPIC19,nb_0.425,0.75,rare-first,B0_half,B0,0.052370691020004245,0.002814074749148382,0.9462662284125012
BPIC19,nb_0.425,0.75,rare-first,B0_half,B0+g,0.052370691020004245,0.07880445577187575,-0.5047434784042566
BPIC19,nb_0.425,0.75,rare-first,B0,B0+g,0.002814074749148382,0.07880445577187575,-27.00368248772503
BPIC19,nb_0.425,1.0,full,empty,B0_half,0.2626214534051284,0.07050731066452581,0.7315249392220865
BPIC19,nb_0.425,1.0,full,empty,B0,0.2626214534051284,0.005056468601016828,0.98074617082704
BPIC19,nb_0.425,1.0,full,empty,B0+g,0.2626214534051284,0.08709814661398532,0.6683509839555076
BPIC19,nb_0.425,1.0,full,B0_half,B0,0.07050731066452581,0.005056468601016828,0.9282844778313055
BPIC19,nb_0.425,1.0,full,B0_half,B0+g,0.07050731066452581,0.08709814661398532,-0.23530660569935513
BPIC19,nb_0.425,1.0,full,B0,B0+g,0.005056468601016828,0.08709814661398532,-16.22509393145848
BPIC19,nb_0.450,0.25,rare-first,empty,B0_half,0.405651167465762,-0.011267185165835802,1.0277755521726355
BPIC19,nb_0.450,0.25,rare-first,empty,B0,0.405651167465762,-0.010364365841650292,1.0255499470305975
BPIC19,nb_0.450,0.25,rare-first,empty,B0+g,0.405651167465762,0.09658240754227301,0.7619077293782845
BPIC19,nb_0.450,0.5,random,empty,B0_half,0.1495514191717896,0.04510726095450879,0.6983829294010637
BPIC19,nb_0.450,0.5,random,empty,B0,0.1495514191717896,0.0019296258355593343,0.9870972415624971
BPIC19,nb_0.450,0.5,random,empty,B0+g,0.1495514191717896,0.04332569748811588,0.7102956446147283
BPIC19,nb_0.450,0.5,random,B0_half,B0,0.04510726095450879,0.0019296258355593343,0.9572213919726719
BPIC19,nb_0.450,0.5,random,B0_half,B0+g,0.04510726095450879,0.04332569748811588,0.03949615713065879
BPIC19,nb_0.450,0.5,random,B0,B0+g,0.0019296258355593343,0.04332569748811588,-21.45290081097883
BPIC19,nb_0.450,0.5,rare-first,empty,B0_half,0.13701065687930264,0.044713631729163816,0.6736485121113347
BPIC19,nb_0.450,0.5,rare-first,empty,B0,0.13701065687930264,-0.005902030861975771,1.043077166378197
BPIC19,nb_0.450,0.5,rare-first,empty,B0+g,0.13701065687930264,0.0850804893521489,0.37902283450039065
BPIC19,nb_0.450,0.5,rare-first,B0_half,B0,0.044713631729163816,-0.005902030861975771,1.1319962309866738
BPIC19,nb_0.450,0.5,rare-first,B0_half,B0+g,0.044713631729163816,0.0850804893521489,-0.9027863777089793
BPIC19,nb_0.450,0.75,rare-first,empty,B0_half,0.21454478044035913,0.060059152722120646,0.7200623916422131
BPIC19,nb_0.450,0.75,rare-first,empty,B0,0.21454478044035913,0.0027481820228208997,0.9871906367650605
BPIC19,nb_0.450,0.75,rare-first,empty,B0+g,0.21454478044035913,0.08230823214734972,0.6163587294996886
BPIC19,nb_0.450,0.75,rare-first,B0_half,B0,0.060059152722120646,0.0027481820228208997,0.95424207804702
BPIC19,nb_0.450,0.75,rare-first,B0_half,B0+g,0.060059152722120646,0.08230823214734972,-0.37045276892550016
BPIC19,nb_0.450,0.75,rare-first,B0,B0+g,0.0027481820228208997,0.08230823214734972,-28.950065703021952
BPIC19,nb_0.450,1.0,full,empty,B0_half,0.2960669578961179,0.07944569301013202,0.7316630887327609
BPIC19,nb_0.450,1.0,full,empty,B0,0.2960669578961179,0.004725958222336735,0.984037535779339
BPIC19,nb_0.450,1.0,full,empty,B0+g,0.2960669578961179,0.09269787693007725,0.6869023224043715
BPIC19,nb_0.450,1.0,full,B0_half,B0,0.07944569301013202,0.004725958222336735,0.94051334888936
BPIC19,nb_0.450,1.0,full,B0_half,B0+g,0.07944569301013202,0.09269787693007725,-0.1668080850934881
BPIC19,nb_0.450,1.0,full,B0,B0+g,0.004725958222336735,0.09269787693007725,-18.6146204788588
BPIC19,nb_0.475,0.25,rare-first,empty,B0_half,0.4601539401528808,-0.012647380955533638,1.0274851084646406
BPIC19,nb_0.475,0.25,rare-first,empty,B0,0.4601539401528808,-0.008045065989213951,1.0174834230182643
BPIC19,nb_0.475,0.25,rare-first,empty,B0+g,0.4601539401528808,-0.006615630720184396,1.0143769946161636
BPIC19,nb_0.475,0.5,random,empty,B0_half,0.16813172747283794,0.0511406162019899,0.6958300674674756
BPIC19,nb_0.475,0.5,random,empty,B0,0.16813172747283794,0.002112941149765346,0.9874328231707088
BPIC19,nb_0.475,0.5,random,empty,B0+g,0.16813172747283794,-0.00796309572676418,1.047362242965419
BPIC19,nb_0.475,0.5,random,B0_half,B0,0.0511406162019899,0.002112941149765346,0.9586836978768525
BPIC19,nb_0.475,0.5,random,B0_half,B0+g,0.0511406162019899,-0.00796309572676418,1.155709811851159
BPIC19,nb_0.475,0.5,random,B0,B0+g,0.002112941149765346,-0.00796309572676418,4.7687257535064465
BPIC19,nb_0.475,0.5,rare-first,empty,B0_half,0.15234425492499404,0.04915378314830121,0.6773505953834502
BPIC19,nb_0.475,0.5,rare-first,empty,B0,0.15234425492499404,0.004841289808385052,0.9682213824816128
BPIC19,nb_0.475,0.5,rare-first,empty,B0+g,0.15234425492499404,-0.02437291172874656,1.1599857621197889
BPIC19,nb_0.475,0.5,rare-first,B0_half,B0,0.04915378314830121,0.004841289808385052,0.9015072798409338
BPIC19,nb_0.475,0.5,rare-first,B0_half,B0+g,0.04915378314830121,-0.02437291172874656,1.4958501699698552
BPIC19,nb_0.475,0.5,rare-first,B0,B0+g,0.004841289808385052,-0.02437291172874656,6.034383954154736
BPIC19,nb_0.475,0.75,rare-first,empty,B0_half,0.39233678932570626,0.06988343198139146,0.8218789726512843
BPIC19,nb_0.475,0.75,rare-first,empty,B0,0.39233678932570626,0.0023550686942326315,0.9939973289319103
BPIC19,nb_0.475,0.75,rare-first,empty,B0+g,0.39233678932570626,-0.017073144587345934,1.0435165527471661
BPIC19,nb_0.475,0.75,rare-first,B0_half,B0,0.06988343198139146,0.0023550686942326315,0.9663000424069078
BPIC19,nb_0.475,0.75,rare-first,B0_half,B0+g,0.06988343198139146,-0.017073144587345934,1.2443089027438172
BPIC19,nb_0.475,0.75,rare-first,B0,B0+g,0.0023550686942326315,-0.017073144587345934,8.249531459170026
BPIC19,nb_0.475,1.0,full,empty,B0_half,0.3341851935223315,0.09147376857020534,0.7262782123706126
BPIC19,nb_0.475,1.0,full,empty,B0,0.3341851935223315,0.0036331742479701057,0.9891282608613619
BPIC19,nb_0.475,1.0,full,empty,B0+g,0.3341851935223315,-0.016377658437482845,1.0490077321046494
BPIC19,nb_0.475,1.0,full,B0_half,B0,0.09147376857020534,0.0036331742479701057,0.9602817911106212
BPIC19,nb_0.475,1.0,full,B0_half,B0+g,0.09147376857020534,-0.016377658437482845,1.1790421308040144
BPIC19,nb_0.475,1.0,full,B0,B0+g,0.0036331742479701057,-0.016377658437482845,5.507809788267992
BPIC19,nb_0.500,0.25,rare-first,empty,B0_half,0.5201069901087115,-0.008421498656002946,1.0161918582448637
BPIC19,nb_0.500,0.25,rare-first,empty,B0,0.5201069901087115,-0.010646045470796228,1.0204689528755824
BPIC19,nb_0.500,0.25,rare-first,empty,B0+g,0.5201069901087115,-0.01298976443638189,1.0249751775758038
BPIC19,nb_0.500,0.5,random,empty,B0_half,0.532275790839634,0.058924007891844654,0.8892979750236331
BPIC19,nb_0.500,0.5,random,empty,B0,0.532275790839634,0.0019464784629441012,0.996343101646848
BPIC19,nb_0.500,0.5,random,empty,B0+g,0.532275790839634,-0.015174587200910972,1.0285088810388576
BPIC19,nb_0.500,0.5,random,B0_half,B0,0.058924007891844654,0.0019464784629441012,0.9669662921348311
BPIC19,nb_0.500,0.5,random,B0_half,B0+g,0.058924007891844654,-0.015174587200910972,1.2575280898876398
BPIC19,nb_0.500,0.5,random,B0,B0+g,0.0019464784629441012,-0.015174587200910972,8.795918367346843
BPIC19,nb_0.500,0.5,rare-first,empty,B0_half,0.49396856503489095,0.06024814290065017,0.8780324353303847
BPIC19,nb_0.500,0.5,rare-first,empty,B0,0.49396856503489095,0.007216535797989976,0.9853906982978152
BPIC19,nb_0.500,0.5,rare-first,empty,B0+g,0.49396856503489095,-0.03410971782682959,1.0690524058437205
BPIC19,nb_0.500,0.5,rare-first,B0_half,B0,0.06024814290065017,0.007216535797989976,0.8802197802197801
BPIC19,nb_0.500,0.5,rare-first,B0_half,B0+g,0.06024814290065017,-0.03410971782682959,1.5661538461538453
BPIC19,nb_0.500,0.5,rare-first,B0,B0+g,0.007216535797989976,-0.03410971782682959,5.726605504587143
BPIC19,nb_0.500,0.75,rare-first,empty,B0_half,0.44204923133962737,0.08389719415791635,0.8102084831056793
BPIC19,nb_0.500,0.75,rare-first,empty,B0,0.44204923133962737,1.3241350088066817e-05,0.9999700455307932
BPIC19,nb_0.500,0.75,rare-first,empty,B0+g,0.44204923133962737,-0.024986427616159712,1.056524083393242
BPIC19,nb_0.500,0.75,rare-first,B0_half,B0,0.08389719415791635,1.3241350088066817e-05,0.9998421717171716
BPIC19,nb_0.500,0.75,rare-first,B0_half,B0+g,0.08389719415791635,-0.024986427616159712,1.2978219696969693
BPIC19,nb_0.500,0.75,rare-first,B0,B0+g,1.3241350088066817e-05,-0.024986427616159712,1887.9999999983106
BPIC19,nb_0.500,1.0,full,empty,B0_half,0.39158644615404986,0.10906900067530889,0.7214689074493625
BPIC19,nb_0.500,1.0,full,empty,B0,0.39158644615404986,0.0034295096728062524,0.9912420112940857
BPIC19,nb_0.500,1.0,full,empty,B0+g,0.39158644615404986,-0.024099257160260013,1.0615426233388563
BPIC19,nb_0.500,1.0,full,B0_half,B0,0.10906900067530889,0.0034295096728062524,0.9685565132936748
BPIC19,nb_0.500,1.0,full,B0_half,B0+g,0.10906900067530889,-0.024099257160260013,1.220954230909311
BPIC19,nb_0.500,1.0,full,B0,B0+g,0.0034295096728062524,-0.024099257160260013,8.027027027026985
BPIC19,nb_0.525,0.25,rare-first,B0_half,B0,0.25855826786414937,0.025969772088488496,0.8995593051306585
BPIC19,nb_0.525,0.25,rare-first,B0_half,B0+g,0.25855826786414937,0.00584013230199476,0.9774127033328392
BPIC19,nb_0.525,0.25,rare-first,B0,B0+g,0.025969772088488496,0.00584013230199476,0.7751180764276522
BPIC19,nb_0.525,0.5,random,B0_half,B0,0.06538090834267785,0.01798593489855388,0.7249053989234127
BPIC19,nb_0.525,0.5,random,B0_half,B0+g,0.06538090834267785,-0.005882644004909121,1.0899749507008483
BPIC19,nb_0.525,0.5,random,B0,B0+g,0.01798593489855388,-0.005882644004909121,1.3270691258524516
BPIC19,nb_0.525,0.5,rare-first,B0_half,B0,0.06561994955742534,0.013437182686725724,0.7952271713502831
BPIC19,nb_0.525,0.5,rare-first,B0_half,B0+g,0.06561994955742534,-0.027820076535003513,1.4239576031776373
BPIC19,nb_0.525,0.5,rare-first,B0,B0+g,0.013437182686725724,-0.027820076535003513,3.0703801670037807
BPIC19,nb_0.525,0.75,rare-first,B0_half,B0,0.11222322964891612,0.012007813790378297,0.8930006396363387
BPIC19,nb_0.525,0.75,rare-first,B0_half,B0+g,0.11222322964891612,-0.028101629452665366,1.2504083115463678
BPIC19,nb_0.525,0.75,rare-first,B0,B0+g,0.012007813790378297,-0.028101629452665366,3.340278583865352
BPIC19,nb_0.525,1.0,full,B0_half,B0,0.12614685772308715,0.03432576090721373,0.7278904799787851
BPIC19,nb_0.525,1.0,full,B0_half,B0+g,0.12614685772308715,-0.019579078388095583,1.155208609564218
BPIC19,nb_0.525,1.0,full,B0,B0+g,0.03432576090721373,-0.019579078388095583,1.5703902221139385
BPIC19,nb_0.550,0.25,rare-first,B0_half,B0,0.3312117747970028,0.059400696495014615,0.8206564469774034
BPIC19,nb_0.550,0.25,rare-first,B0_half,B0+g,0.3312117747970028,0.013154545681922203,0.9602835808298648
BPIC19,nb_0.550,0.25,rare-first,B0,B0+g,0.059400696495014615,0.013154545681922203,0.7785455986525976
BPIC19,nb_0.550,0.5,random,B0_half,B0,0.08509185818808312,0.021212642841064056,0.7507089010305004
BPIC19,nb_0.550,0.5,random,B0_half,B0+g,0.08509185818808312,0.0033927281447838076,0.9601286396016329
BPIC19,nb_0.550,0.5,random,B0,B0+g,0.021212642841064056,0.0033927281447838076,0.8400610348175916
BPIC19,nb_0.550,0.5,rare-first,B0_half,B0,0.11592949128204227,0.05998184463776812,0.48260063962637745
BPIC19,nb_0.550,0.5,rare-first,B0_half,B0+g,0.11592949128204227,-0.024083073287930246,1.207738971521397
BPIC19,nb_0.550,0.5,rare-first,B0,B0+g,0.05998184463776812,-0.024083073287930246,1.40150604626064
BPIC19,nb_0.550,0.75,rare-first,B0_half,B0,0.1539145109013093,0.05083795677140568,0.6697000401475908
BPIC19,nb_0.550,0.75,rare-first,B0_half,B0+g,0.1539145109013093,-0.006508859198839589,1.042288794998758
BPIC19,nb_0.550,0.75,rare-first,B0,B0+g,0.05083795677140568,-0.006508859198839589,1.128031486947968
BPIC19,nb_0.550,1.0,full,B0_half,B0,0.16674832165887643,0.057177620941342266,0.6571022702206697
BPIC19,nb_0.550,1.0,full,B0_half,B0+g,0.16674832165887643,0.00452707046899381,0.9728508783539362
BPIC19,nb_0.550,1.0,full,B0,B0+g,0.057177620941342266,0.00452707046899381,0.9208244345521464
BPIC19,nb_0.575,0.25,rare-first,B0_half,B0,0.3555832152646283,0.06275543148497065,0.8235140783057843
BPIC19,nb_0.575,0.25,rare-first,B0_half,B0+g,0.3555832152646283,0.033896298419528015,0.9046740763781494
BPIC19,nb_0.575,0.25,rare-first,B0,B0+g,0.06275543148497065,0.033896298419528015,0.4598666981096948
BPIC19,nb_0.575,0.5,random,B0_half,B0,0.0862331240940385,0.007921442964442249,0.9081392092926635
BPIC19,nb_0.575,0.5,random,B0_half,B0+g,0.0862331240940385,-0.001233003364081886,1.0142984888583797
BPIC19,nb_0.575,0.5,random,B0,B0+g,0.007921442964442249,-0.001233003364081886,1.1556538839724768
BPIC19,nb_0.575,0.5,rare-first,B0_half,B0,0.1093618681831387,0.04921420376256852,0.5499875360564084
BPIC19,nb_0.575,0.5,rare-first,B0_half,B0+g,0.1093618681831387,-0.009741739150076645,1.089078024286884
